Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6
ENSG00000160781,PAQR6,997,3.09150,218,-0.3184,55,-2.7374,39,-2.9527,216,-0.3385
ENSG00000163468,CCT3,63,-1.1900,117,-0.1973,175,0.67729,145,0.17737,112,-0.2717
ENSG00000125462,C1orf61,713,0.27635,1172,1.23918,462,-0.5615,136,-2.3705,709,0.26728
ENSG00000163382,NAXE,80,0.00478,61,-0.4364,113,0.84136,23,-1.9787,88,0.16617
ENSG00000132702,HAPLN2,274,4.00663,5,-3.6170,9,-3.1292,13,-2.3367,46,-0.4322
ENSG00000132692,BCAN,167,0.35935,207,0.74955,131,-0.0830,80,-0.8790,103,-0.4798
ENSG00000143314,MRPL24,58,-0.1385,30,-1.2157,73,0.33007,62,-0.0292,82,0.47187
ENSG00000143321,HDGF,76,0.77888,61,0.36572,28,-1.1090,19,-1.5036,86,0.99880
ENSG00000132694,ARHGEF11,37,-0.6889,38,-0.6720,45,-0.4728,128,1.59347,46,-0.3347
ENSG00000162706,CADM3,134,-1.4573,172,-1.0636,449,0.73861,491,0.72582,279,-0.2803
ENSG00000158710,TAGLN2,98,-0.2646,118,0.04086,177,1.07334,82,-0.5572,37,-1.8010
ENSG00000177807,KCNJ10,202,2.12446,74,0.03697,26,-1.8423,20,-1.9939,84,0.26472
ENSG00000162729,IGSF8,99,-0.2869,107,-0.1490,85,-0.6494,218,1.16863,108,-0.1305
ENSG00000018625,ATP1A2,478,0.90045,713,1.77016,114,-1.7403,48,-2.8270,290,-0.0169
ENSG00000162734,PEA15,1410,0.61744,917,-0.1498,1108,0.22589,488,-1.1755,974,-0.0474
ENSG00000132716,DCAF8,51,-0.4728,85,0.40590,56,-0.4088,71,0.07536,88,0.47013
ENSG00000162735,PEX19,40,-1.1312,79,-0.0006,83,0.10074,78,-0.0346,113,0.63790
ENSG00000122218,COPA,113,-0.3593,119,-0.2663,137,-0.0380,186,0.51439,145,0.06326
ENSG00000143256,PFDN2,66,-0.8708,132,0.29819,139,0.50395,52,-1.2548,142,0.42634
ENSG00000143222,UFC1,78,-0.7230,123,0.04123,145,0.42673,140,0.26470,90,-0.4777
ENSG00000158864,NDUFS2,138,-0.8493,131,-0.9347,233,0.02349,416,1.10498,232,0.00975
ENSG00000143252,SDHC,142,-0.0019,196,0.57723,126,-0.2515,107,-0.4829,156,0.16089
ENSG00000152332,UHMK1,184,-0.8233,179,-0.8694,393,0.61544,425,0.61308,239,-0.3979
ENSG00000117152,RGS4,39,-1.7032,61,-1.0389,205,1.56222,135,0.29844,41,-1.6524
ENSG00000143248,RGS5,289,1.73781,257,1.46750,36,-2.1625,7,-4.3366,96,-0.3767
ENSG00000185630,PBX1,51,-1.1541,84,-0.3526,61,-1.0441,150,0.66164,216,1.40745
ENSG00000143198,MGST3,183,-1.0980,329,-0.1467,458,0.57124,341,-0.0831,379,0.09963
ENSG00000143149,ALDH9A1,47,-0.2552,76,0.59346,43,-0.5058,56,0.03547,64,0.26837
ENSG00000143183,TMCO1,124,-0.0257,53,-1.3891,112,-0.2469,169,0.53203,184,0.69121
ENSG00000143158,MPC2,86,-1.0564,149,-0.1586,202,0.49330,174,0.11286,166,0.02847
ENSG00000143155,TIPRL,15,-2.1594,62,0.04685,64,0.11766,63,0.06814,95,0.81961
ENSG00000143153,ATP1B1,956,-1.5666,1295,-1.0940,3757,0.98330,3627,0.65846,1724,-0.6357
ENSG00000075945,KIFAP3,158,-1.2974,161,-1.2656,491,0.81284,423,0.33627,375,0.12206
ENSG00000117523,PRRC2C,342,0.81978,228,0.07773,139,-0.8948,307,0.61479,155,-0.5743
ENSG00000117533,VAMP4,37,-1.1019,41,-0.9482,79,0.16196,137,1.17688,66,-0.1722
ENSG00000197959,DNM3,156,-1.3271,254,-0.5506,447,0.54488,519,0.69745,295,-0.3047
ENSG00000117592,PRDX6,184,-0.1785,279,0.55845,257,0.52565,113,-0.9705,136,-0.6774
ENSG00000234741,GAS5,110,0.88847,66,-0.0378,56,-0.3845,20,-1.9126,97,0.65396
ENSG00000152061,RABGAP1L,79,-0.3485,83,-0.2751,106,0.19636,111,0.23035,98,0.01531
ENSG00000116161,CACYBP,152,-1.1954,215,-0.6438,446,0.82739,349,0.17188,289,-0.1557
ENSG00000116147,TNR,216,1.26981,108,-0.0382,31,-2.2615,58,-1.0452,218,1.29275
ENSG00000152092,ASTN1,27,-1.4610,59,-0.2314,38,-1.1040,104,0.77459,140,1.38477
ENSG00000116199,FAM20B,77,-0.1555,51,-0.8174,59,-0.7044,161,1.21381,98,0.26866
ENSG00000169905,TOR1AIP2,65,-0.0465,75,0.18702,80,0.40801,59,-0.2307,43,-0.7261
ENSG00000135837,CEP350,128,1.32098,29,-1.2758,29,-1.4553,86,0.52838,81,0.43139
ENSG00000116260,QSOX1,76,-0.2653,75,-0.2964,82,-0.1847,134,0.73450,87,-0.0478
ENSG00000143324,XPR1,49,-0.5484,61,-0.2006,79,0.31056,97,0.61559,47,-0.6341
ENSG00000135821,GLUL,786,1.08763,754,1.00483,162,-1.8302,238,-1.0054,531,0.33506
ENSG00000135829,DHX9,64,-0.4411,79,-0.0889,60,-0.6380,131,0.83535,103,0.38558
ENSG00000157064,NMNAT2,71,-1.2252,112,-0.4887,182,0.43301,204,0.54706,151,0.00671
ENSG00000162704,ARPC5,110,-0.0001,84,-0.4479,179,1.23116,35,-1.8184,74,-0.6673
ENSG00000198756,COLGALT2,90,0.45133,51,-0.5226,47,-0.7597,144,1.39398,38,-1.0062
ENSG00000116667,C1orf21,56,-0.1122,67,0.18510,72,0.39987,45,-0.4848,49,-0.3444
ENSG00000116679,IVNS1ABP,78,1.01130,51,0.19749,24,-1.2323,33,-0.5243,62,0.56708
ENSG00000047410,TPR,108,0.48729,97,0.28957,27,-2.0109,116,0.62618,118,0.64585
ENSG00000116741,RGS2,41,-1.6961,55,-1.2541,86,-0.6540,359,2.33406,86,-0.5352
ENSG00000116750,UCHL5,45,-1.2011,65,-0.6246,117,0.49491,123,0.46770,99,0.08628
ENSG00000023572,GLRX2,27,-1.3190,36,-0.8439,92,1.03821,63,0.07150,53,-0.2350
ENSG00000151414,NEK7,57,-0.4579,74,-0.0084,133,1.52606,20,-2.0668,32,-1.3808
ENSG00000118200,CAMSAP2,167,-0.1770,132,-0.5622,181,-0.0466,288,0.80649,161,-0.2370
ENSG00000116857,TMEM9,92,-1.0715,140,-0.3957,212,0.41119,161,-0.1612,244,0.57930
ENSG00000174307,PHLDA3,87,0.06253,101,0.31949,98,0.34489,62,-0.5240,59,-0.5939
ENSG00000159176,CSRP1,550,1.08830,465,0.75685,200,-0.8504,178,-0.8958,248,-0.3592
ENSG00000134369,NAV1,86,0.59896,72,0.27703,42,-0.7332,35,-0.9235,91,0.70466
ENSG00000198700,IPO9,62,-0.1633,51,-0.4757,66,-0.0685,63,-0.1307,100,0.70157
ENSG00000198892,SHISA4,139,-0.0654,104,-0.5491,159,0.20647,195,0.53204,112,-0.4319
ENSG00000134375,TIMM17A,73,-1.3818,142,-0.3147,211,0.48468,258,0.75117,130,-0.4630
ENSG00000170075,GPR37L1,175,1.00617,156,0.78250,57,-1.1078,48,-1.2094,116,0.22572
ENSG00000143862,ARL8A,188,0.05600,107,-0.8843,222,0.44884,228,0.39424,127,-0.6032
ENSG00000077157,PPP1R12B,101,1.39622,40,-0.3301,36,-0.5996,25,-1.0877,54,0.17087
ENSG00000143858,SYT2,37,-1.4887,47,-1.1040,97,0.09294,248,1.99307,32,-1.7183
ENSG00000159346,ADIPOR1,69,0.25535,34,-0.8984,50,-0.3423,97,0.90125,55,-0.1181
ENSG00000159348,CYB5R1,23,-2.7552,61,-1.3002,275,2.05443,104,-0.4453,76,-0.9629
ENSG00000163444,TMEM183A,65,-0.6061,82,-0.2188,146,1.12766,54,-0.8908,66,-0.5835
ENSG00000163485,ADORA1,119,1.58599,49,-0.1119,12,-2.5702,44,-0.3054,80,0.75014
ENSG00000058668,ATP2B4,68,-1.5940,166,-0.1593,212,0.33312,287,0.82104,152,-0.3157
ENSG00000182004,SNRPE,63,-0.4621,86,0.05634,78,-0.1219,145,1.03741,47,-0.9265
ENSG00000143850,PLEKHA6,56,-0.6985,73,-0.2682,63,-0.5906,170,1.30848,85,0.00699
ENSG00000163531,NFASC,129,-0.2575,145,-0.0528,112,-0.5914,188,0.39934,214,0.63634
ENSG00000184144,CNTN2,691,2.74526,75,-1.5928,71,-1.8966,133,-0.6905,164,-0.3413
ENSG00000133059,DSTYK,116,-0.1047,66,-1.0424,107,-0.3122,184,0.71435,164,0.50030
ENSG00000133069,TMCC2,78,0.30362,47,-0.5485,40,-0.9735,73,0.19100,116,1.05046
ENSG00000117266,CDK18,288,2.46664,26,-2.0028,9,-3.7505,152,0.94349,62,-0.6391
ENSG00000069275,NUCKS1,826,0.97882,442,-0.1668,300,-0.9530,598,0.36309,456,-0.1116
ENSG00000266028,SRGAP2,75,0.50791,78,0.58067,24,-1.5867,78,0.59463,58,0.07155
ENSG00000196352,CD55,52,-1.0070,23,-2.2428,172,1.54794,49,-1.0900,110,0.22287
ENSG00000117335,CD46,76,0.01206,40,-1.0224,79,0.10376,90,0.31022,88,0.27021
ENSG00000123684,LPGAT1,89,0.17646,59,-0.5187,92,0.28964,100,0.39056,51,-0.7527
ENSG00000117691,NENF,249,0.39882,154,-0.4245,183,-0.1723,171,-0.2501,251,0.41353
ENSG00000162769,FLVCR1,19,-1.7771,64,0.19753,90,1.13833,55,-0.0523,25,-1.3517
ENSG00000136628,EPRS,112,-0.0805,64,-0.9895,119,0.02881,155,0.49438,135,0.24715
ENSG00000118873,RAB3GAP2,72,-0.4248,62,-0.6699,107,0.33800,120,0.46846,85,-0.1284
ENSG00000116141,MARK1,28,-1.1383,54,-0.0916,58,0.02856,48,-0.3026,97,0.96944
ENSG00000154305,MIA3,56,-0.8354,93,0.01358,77,-0.3729,92,-0.0163,160,1.01319
ENSG00000186063,AIDA,82,0.55205,45,-0.4981,59,-0.0427,56,-0.1306,61,0.01341
ENSG00000143502,SUSD4,22,-1.9238,70,-0.1068,112,0.99990,93,0.40384,37,-1.1235
ENSG00000143753,DEGS1,79,-0.5500,77,-0.5904,115,0.10527,170,0.79814,102,-0.1270
ENSG00000154380,ENAH,112,-0.0171,142,0.39390,77,-0.7660,126,0.19002,146,0.44406
ENSG00000143742,SRP9,130,-1.1434,244,-0.1187,302,0.32265,142,-1.0049,449,1.00255
ENSG00000143819,EPHX1,81,-0.1855,128,0.62701,84,-0.1662,66,-0.5240,100,0.17420
ENSG00000143811,PYCR2,73,-0.1996,73,-0.2116,76,-0.1760,115,0.59542,82,-0.0116
ENSG00000163041,H3F3A,293,0.92536,287,0.88732,88,-1.3193,91,-1.0886,215,0.33813
ENSG00000182827,ACBD3,77,0.22422,77,0.22181,60,-0.2814,89,0.47542,46,-0.6587
ENSG00000143799,PARP1,224,0.82297,112,-0.4032,133,-0.1425,119,-0.3139,134,-0.1034
ENSG00000143772,ITPKB,206,1.20411,206,1.20803,50,-1.4379,74,-0.6495,65,-0.8534
ENSG00000143776,CDC42BPA,130,0.09996,83,-0.6467,108,-0.2566,195,0.84852,111,-0.1761
ENSG00000143740,SNAP47,36,-0.8466,31,-1.0861,65,0.16138,85,0.61491,80,0.50192
ENSG00000143761,ARF1,170,-1.2686,296,-0.3781,408,0.22014,494,0.52065,441,0.31270
ENSG00000162910,MRPL55,41,-1.2176,92,0.09951,99,0.29706,94,0.14226,96,0.16330
ENSG00000143774,GUK1,234,-0.5926,242,-0.5373,377,0.27655,380,0.22969,389,0.27289
ENSG00000168159,RNF187,306,-0.9751,540,-0.0397,625,0.27625,611,0.17693,607,0.16567
ENSG00000168118,RAB4A,100,-0.3306,104,-0.2618,130,0.14474,163,0.52265,102,-0.2892
ENSG00000135744,AGT,171,0.35858,251,1.10033,150,0.16207,30,-2.4125,84,-0.8346
ENSG00000116906,GNPAT,30,-1.2560,68,0.06429,97,0.96105,50,-0.4678,51,-0.4181
ENSG00000135766,EGLN1,84,0.00493,107,0.44410,78,-0.1524,82,-0.0310,73,-0.2380
ENSG00000116918,TSNAX,55,-0.8191,36,-1.4684,100,0.20721,117,0.44996,137,0.73874
ENSG00000135778,NTPCR,59,-0.3259,106,0.69385,63,-0.2571,60,-0.3073,79,0.17165
ENSG00000168264,IRF2BP2,72,-0.2159,115,0.60970,42,-1.2514,135,0.92021,84,0.04604
ENSG00000173726,TOMM20,300,-0.1839,179,-1.0257,393,0.36752,444,0.50672,296,-0.2097
ENSG00000054267,ARID4B,248,1.34471,81,-0.6927,59,-1.3744,169,0.57591,119,-0.0521
ENSG00000168243,GNG4,64,-0.9021,130,0.26857,68,-0.9536,229,1.37746,108,-0.0485
ENSG00000116977,LGALS8,44,-0.4402,42,-0.5447,69,0.40416,67,0.26242,55,-0.0780
ENSG00000270188,MTRNR2L11,119,1.17778,106,0.93666,21,-1.9834,20,-1.7928,93,0.69687
ENSG00000091483,FH,19,-2.1683,76,0.00347,103,0.70301,101,0.49497,55,-0.5281
ENSG00000143702,CEP170,123,0.65112,48,-0.9512,83,-0.0700,97,0.22600,79,-0.1243
ENSG00000117020,AKT3,89,-0.0934,85,-0.1645,84,-0.2203,106,0.20901,114,0.34561
ENSG00000035687,ADSS,64,-0.2467,42,-0.9227,64,-0.2783,154,1.41244,53,-0.5391
ENSG00000203667,COX20,122,-0.2144,136,-0.0328,136,-0.0301,111,-0.3751,189,0.55520
ENSG00000153187,HNRNPU,260,0.34242,151,-0.5872,170,-0.4744,147,-0.6354,388,1.11003
ENSG00000185420,SMYD3,6,-3.2883,76,0.56412,61,0.20402,82,0.71264,46,-0.3040
ENSG00000162852,CNST,26,-1.7602,49,-0.8182,139,1.45737,80,0.00314,46,-0.8998
ENSG00000143653,SCCPDH,98,-0.2737,72,-0.7731,96,-0.3652,163,0.62883,164,0.63862
ENSG00000143727,ACP1,91,-0.2408,78,-0.4954,131,0.51629,98,-0.1140,99,-0.0911
ENSG00000151353,TMEM18,79,0.59083,17,-1.9219,93,1.27380,13,-2.2603,44,-0.4079
ENSG00000186487,MYT1L,59,-0.9352,93,-0.1970,68,-0.8547,149,0.62995,191,1.12559
ENSG00000171853,TRAPPC12,40,-0.5873,21,-1.6056,70,0.47312,51,-0.1953,90,0.83131
ENSG00000182551,ADI1,92,0.81582,64,0.14640,57,-0.0461,40,-0.6298,41,-0.5849
ENSG00000171863,RPS7,416,0.62263,386,0.48433,214,-0.6382,204,-0.6126,330,0.20295
ENSG00000232044,SILC1,79,0.02327,43,-0.9548,70,-0.2163,92,0.29900,112,0.65268
ENSG00000134313,KIDINS220,185,0.27442,135,-0.2641,132,-0.3728,184,0.26566,180,0.23055
ENSG00000143797,MBOAT2,81,-0.0762,53,-0.7573,111,0.63732,75,-0.2060,76,-0.1862
ENSG00000119185,ITGB1BP1,80,-0.8259,129,-0.0308,183,0.78724,73,-0.9555,141,0.11676
ENSG00000134308,YWHAQ,291,-0.9052,377,-0.4841,658,0.63159,527,0.08236,504,0.00512
ENSG00000115756,HPCAL1,201,-1.2268,311,-0.5350,538,0.53188,633,0.71456,342,-0.3788
ENSG00000143870,PDIA6,60,-0.5163,82,-0.0016,110,0.69755,49,-0.8488,80,-0.0374
ENSG00000134318,ROCK2,110,0.14981,56,-0.9595,81,-0.4470,169,0.94119,109,0.12781
ENSG00000169006,NTSR2,57,-0.1938,124,1.24633,64,0.01347,49,-0.4651,26,-1.4680
ENSG00000134324,LPIN1,94,-0.6351,107,-0.4257,190,0.76327,170,0.36947,76,-0.9823
ENSG00000079785,DDX1,116,-0.6339,132,-0.4175,176,0.08436,273,0.88199,142,-0.2990
ENSG00000197872,FAM49A,33,-1.5403,72,-0.3180,112,0.60425,114,0.48458,76,-0.2158
ENSG00000163032,VSNL1,212,-1.3028,395,-0.3028,233,-1.3376,1289,2.06274,467,-0.0159
ENSG00000068697,LAPTM4A,125,-0.1048,219,0.90716,138,0.06807,132,-0.0217,49,-1.5989
ENSG00000055917,PUM2,62,-0.2344,119,0.95150,47,-0.7939,97,0.56878,52,-0.5096
ENSG00000143878,RHOB,322,0.93258,234,0.32676,136,-0.7175,195,0.00484,143,-0.5134
ENSG00000119782,FKBP1B,24,-1.7042,47,-0.6681,116,1.29976,52,-0.4876,64,-0.1381
ENSG00000115128,SF3B6,62,-0.0518,72,0.21633,92,0.89641,28,-1.3335,36,-0.9445
ENSG00000198399,ITSN2,94,0.60772,40,-0.8391,66,-0.0244,86,0.44284,49,-0.5182
ENSG00000084676,NCOA1,115,0.61933,65,-0.3702,79,-0.0644,84,0.06965,65,-0.3701
ENSG00000138031,ADCY3,29,-1.2681,37,-0.8862,62,-0.0506,112,1.06981,78,0.36141
ENSG00000084710,EFR3B,99,-1.0413,86,-1.2520,267,0.86960,236,0.42367,162,-0.2377
ENSG00000138101,DTNB,128,1.84168,20,-1.4703,45,-0.2632,47,-0.1395,20,-1.4687
ENSG00000084731,KIF3C,117,-1.7357,223,-0.7222,552,1.19554,329,-0.0814,294,-0.2681
ENSG00000084733,RAB10,113,-0.2888,133,-0.0075,185,0.77468,117,-0.2330,70,-1.0708
ENSG00000084754,HADHA,76,-0.5531,112,0.08657,137,0.59566,98,-0.1448,77,-0.5348
ENSG00000138029,HADHB,160,0.35886,123,-0.0990,131,0.00319,65,-1.1404,174,0.50868
ENSG00000138018,SELENOI,43,-0.7047,34,-1.0742,92,0.76136,50,-0.4841,88,0.49693
ENSG00000171303,KCNK3,40,-1.3069,64,-0.5655,144,1.17516,69,-0.4632,81,-0.1901
ENSG00000157851,DPYSL5,169,0.66542,68,-0.8849,125,0.14998,126,0.12538,88,-0.4781
ENSG00000084764,MAPRE3,188,-0.9490,215,-0.7371,425,0.54772,366,0.15585,391,0.27198
ENSG00000228474,OST4,145,-0.1365,149,-0.0807,221,0.82485,80,-1.0936,124,-0.3995
ENSG00000138085,ATRAID,59,0.22598,41,-0.4231,50,-0.1048,60,0.24682,54,0.04898
ENSG00000115204,MPV17,30,-1.0451,61,0.11574,50,-0.2678,68,0.31362,82,0.66710
ENSG00000115234,SNX17,87,-0.3127,98,-0.1116,104,-0.0212,165,0.82373,71,-0.6421
ENSG00000115241,PPM1G,46,-0.5075,98,0.80074,45,-0.6742,102,0.88878,41,-0.7022
ENSG00000115216,NRBP1,30,-2.1044,95,-0.3133,131,0.30146,143,0.38722,157,0.56491
ENSG00000119760,SUPT7L,29,-1.4252,43,-0.7917,84,0.42139,123,1.05990,55,-0.3977
ENSG00000163798,SLC4A1AP,93,0.11034,91,0.07350,70,-0.4649,133,0.75780,68,-0.4213
ENSG00000243147,MRPL33,80,-0.3762,97,-0.0550,125,0.51996,38,-1.5415,134,0.52260
ENSG00000213639,PPP1CB,155,-0.6124,238,0.10933,179,-0.4630,324,0.66976,268,0.31576
ENSG00000115295,CLIP4,123,0.49134,34,-1.6247,83,-0.2540,119,0.43959,118,0.41789
ENSG00000119801,YPEL5,142,-0.6325,216,0.07133,224,0.17554,214,0.05960,222,0.12159
ENSG00000213626,LBH,44,-0.6728,31,-1.1988,31,-1.4260,123,1.17342,135,1.36910
ENSG00000013016,EHD3,53,-1.0779,100,-0.0465,87,-0.3453,147,0.63775,144,0.59077
ENSG00000162961,DPY30,37,-1.3912,64,-0.5020,120,0.76152,67,-0.4333,114,0.47606
ENSG00000119820,YIPF4,217,0.55226,146,-0.1460,112,-0.7046,205,0.45291,163,0.03912
ENSG00000119812,FAM98A,45,-0.8994,55,-0.5790,93,0.38875,55,-0.5870,127,0.90127
ENSG00000171055,FEZ2,109,0.45522,70,-0.3102,77,-0.1960,93,0.16524,80,-0.0824
ENSG00000055332,EIF2AK2,71,-0.2814,102,0.33248,102,0.45132,49,-0.8755,77,-0.1448
ENSG00000218739,CEBPZOS,40,-1.0960,85,0.15481,95,0.43058,115,0.69600,40,-1.1056
ENSG00000115828,QPCT,33,-1.7079,81,-0.3158,149,1.06043,126,0.46418,45,-1.2580
ENSG00000115875,SRSF7,54,-0.1253,38,-0.7286,67,0.29808,29,-1.1122,96,0.90133
ENSG00000152154,TMEM178A,87,0.21279,40,-1.0686,111,0.88521,47,-0.8018,66,-0.2761
ENSG00000183023,SLC8A1,52,-1.5350,152,0.18722,75,-1.1455,288,1.43838,175,0.44596
ENSG00000115944,COX7A2L,165,-0.6796,189,-0.4636,211,-0.3396,412,0.92730,304,0.35400
ENSG00000152518,ZFP36L2,120,1.73620,94,1.19168,20,-1.7085,13,-2.1505,33,-0.6832
ENSG00000138095,LRPPRC,87,-1.0521,106,-0.7378,185,0.24783,225,0.55426,204,0.37019
ENSG00000138032,PPM1B,89,0.76722,49,-0.2952,28,-1.3617,15,-2.1177,140,1.73087
ENSG00000138078,PREPL,349,-1.2762,487,-0.7474,752,-0.0322,1310,1.00189,929,0.34803
ENSG00000116016,EPAS1,216,1.71235,177,1.26157,16,-2.9166,28,-1.8422,90,-0.0168
ENSG00000119729,RHOQ,108,-0.6064,135,-0.2362,191,0.47540,147,-0.0887,159,0.03810
ENSG00000119878,CRIPT,78,0.42780,53,-0.2449,72,0.35931,44,-0.5404,49,-0.3959
ENSG00000180398,MCFD2,67,-1.2098,97,-0.6207,162,0.30334,155,0.16803,204,0.66111
ENSG00000143933,CALM2,1267,-0.6908,1392,-0.5379,2361,0.47878,1955,0.03485,2161,0.21106
ENSG00000138081,FBXO11,43,-0.8260,53,-0.4852,73,0.04842,86,0.33033,99,0.59365
ENSG00000179915,NRXN1,93,-1.1491,198,0.09073,52,-2.2958,542,2.20964,190,0.02129
ENSG00000068912,ERLEC1,88,-1.1378,133,-0.4863,190,0.15394,210,0.29518,252,0.63716
ENSG00000170634,ACYP2,149,-0.1501,172,0.09797,184,0.27330,150,-0.1368,137,-0.2921
ENSG00000115306,SPTBN1,532,0.00829,510,-0.0642,604,0.29158,437,-0.3264,492,-0.1274
ENSG00000115310,RTN4,1251,-0.4487,874,-1.0286,1697,0.08517,2401,0.70006,1871,0.24026
ENSG00000143947,RPS27A,829,0.35758,783,0.25612,539,-0.4681,372,-0.9860,1000,0.70619
ENSG00000115355,CCDC88A,583,1.74948,150,-0.7898,119,-1.3400,288,0.31041,189,-0.4132
ENSG00000163001,CFAP36,78,-0.9721,153,0.14076,106,-0.5734,197,0.60422,205,0.67605
ENSG00000237651,C2orf74,37,-1.7121,83,-0.4186,147,0.74826,128,0.31874,100,-0.1117
ENSG00000115464,USP34,109,0.20035,69,-0.5595,110,0.28235,100,0.05597,83,-0.2568
ENSG00000082898,XPO1,77,0.04367,54,-0.5304,83,0.22220,24,-1.7891,128,0.99045
ENSG00000115484,CCT4,76,-1.5281,131,-0.6705,299,1.05122,199,0.02932,170,-0.2362
ENSG00000115504,EHBP1,38,-1.0707,75,0.05900,69,-0.1274,141,1.25045,45,-0.7815
ENSG00000014641,MDH1,219,-2.3109,699,-0.5034,1215,0.58935,1375,0.68201,936,-0.0134
ENSG00000169764,UGP2,138,-0.5820,179,-0.1479,154,-0.4755,330,0.97405,214,0.16057
ENSG00000115902,SLC1A4,59,-1.5168,171,0.22094,206,0.74540,162,0.12562,100,-0.6865
ENSG00000138069,RAB1A,151,-1.0489,264,-0.1348,313,0.19817,345,0.32954,330,0.25237
ENSG00000138071,ACTR2,189,-0.4916,158,-0.7812,272,0.15947,377,0.72401,250,-0.0218
ENSG00000197223,C1D,51,-0.5935,66,-0.1644,94,0.58881,39,-0.9977,92,0.42149
ENSG00000221823,PPP3R1,96,-1.0662,140,-0.4668,235,0.56682,281,0.76524,118,-0.7358
ENSG00000119865,CNRIP1,26,-2.1117,85,-0.2733,120,0.42833,94,-0.1069,153,0.77487
ENSG00000198380,GFPT1,20,-1.8525,59,-0.1518,85,0.63524,88,0.55114,51,-0.4052
ENSG00000169599,NFU1,32,-0.8465,59,0.17218,58,0.18670,33,-0.8073,81,0.74277
ENSG00000115977,AAK1,110,-0.6543,150,-0.1440,116,-0.6868,243,0.72314,243,0.72765
ENSG00000124380,SNRNP27,121,0.55089,74,-0.3082,111,0.51860,87,-0.0251,28,-1.8451
ENSG00000169564,PCBP1,229,-0.1450,247,-0.0181,249,-0.0052,290,0.26489,233,-0.1179
ENSG00000116005,PCYOX1,141,-0.6622,131,-0.7749,191,-0.2014,348,0.93568,256,0.35231
ENSG00000143977,SNRPG,50,-0.5590,64,-0.1577,66,-0.1245,83,0.30129,91,0.46453
ENSG00000075340,ADD2,37,-2.0640,89,-0.7104,177,0.61375,190,0.59625,147,0.13250
ENSG00000124357,NAGK,83,-0.4095,88,-0.3089,127,0.41693,149,0.61452,60,-0.9234
ENSG00000124383,MPHOSPH10,39,-0.5461,57,0.05994,44,-0.4234,63,0.25957,80,0.67687
ENSG00000124374,PAIP2B,178,2.71265,23,-1.3323,8,-3.0852,29,-0.9458,65,0.40548
ENSG00000075292,ZNF638,136,0.64902,88,-0.1137,56,-1.0039,36,-1.5636,195,1.37992
ENSG00000144036,EXOC6B,47,-0.5841,44,-0.7162,84,0.49044,89,0.49825,57,-0.2862
ENSG00000144040,SFXN5,77,0.17404,140,1.31905,41,-1.0509,42,-0.8247,79,0.20303
ENSG00000135631,RAB11FIP5,33,-1.4600,74,-0.2019,116,0.79605,108,0.45848,52,-0.7877
ENSG00000135624,CCT7,92,-1.1933,167,-0.2357,190,-0.0184,288,0.73971,223,0.26285
ENSG00000114956,DGUOK,48,-0.7011,71,-0.0365,104,0.85670,61,-0.3023,49,-0.6572
ENSG00000163170,BOLA3,31,-1.3370,74,0.09506,70,0.00136,82,0.26694,94,0.52192
ENSG00000204843,DCTN1,189,-0.7378,300,0.03542,316,0.15750,353,0.32163,291,-0.0192
ENSG00000239779,WBP1,63,0.09872,53,-0.2051,69,0.32882,35,-0.8685,69,0.24214
ENSG00000115307,AUP1,38,-0.8499,56,-0.1950,74,0.33503,45,-0.5734,94,0.70717
ENSG00000115350,POLE4,45,-1.1885,70,-0.4969,115,0.44103,32,-1.7135,189,1.32232
ENSG00000066032,CTNNA2,42,-0.7305,67,0.03879,46,-0.6863,95,0.66775,96,0.68905
ENSG00000163541,SUCLG1,70,-0.6529,74,-0.5521,133,0.58587,118,0.23719,91,-0.2074
ENSG00000034510,TMSB10,754,-0.8089,908,-0.5057,2288,1.71827,769,-0.7764,350,-2.0017
ENSG00000176407,KCMF1,28,-1.2810,69,0.15427,81,0.58164,69,0.16956,49,-0.4172
ENSG00000152291,TGOLN2,257,0.29757,244,0.20508,134,-0.9481,246,0.22061,288,0.50027
ENSG00000168906,MAT2A,89,-0.5375,116,-0.1059,117,-0.1053,108,-0.2178,191,0.79887
ENSG00000168894,RNF181,64,-0.2426,47,-0.7343,126,1.38373,37,-1.1287,43,-0.8773
ENSG00000115525,ST3GAL5,55,-0.6193,59,-0.5136,74,-0.1836,107,0.51586,113,0.61020
ENSG00000132300,PTCD3,46,-0.6059,73,0.16955,58,-0.2750,30,-1.2569,132,1.30419
ENSG00000132305,IMMT,51,-1.5518,96,-0.5564,168,0.52517,172,0.44625,147,0.17137
ENSG00000068615,REEP1,99,-2.1671,119,-1.8912,796,2.11043,317,-0.3420,201,-1.0791
ENSG00000115561,CHMP3,128,-0.0658,172,0.45254,146,0.20882,143,0.12394,63,-1.2111
ENSG00000239305,RNF103,61,-0.1504,52,-0.4227,77,0.34640,61,-0.1472,70,0.09362
ENSG00000172005,MAL,225,2.90145,35,-0.9350,15,-2.4936,35,-0.9523,49,-0.4079
ENSG00000084090,STARD7,195,-0.1458,195,-0.1412,232,0.19297,175,-0.3289,245,0.25196
