Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000116983,HPCAL4,83,-0.3966,41,-1.4844,126,0.25858,165,0.82495,115,0.13560,54,-1.0617,84,-0.3776,123,0.22478
ENSG00000084072,PPIE,83,1.27484,0,-6.5294,54,0.51647,47,0.35446,40,0.04872,38,-0.0542,18,-1.1492,22,-0.8589
ENSG00000131236,CAP1,1694,3.33548,174,-0.9523,242,-0.4411,196,-0.8350,134,-1.4445,244,-0.4293,96,-1.8362,89,-1.9501
ENSG00000131238,PPT1,83,-0.7424,222,0.83439,118,-0.1958,122,-0.1662,154,0.25259,144,0.11883,77,-0.8657,144,0.11063
ENSG00000084073,ZMPSTE24,83,0.75529,0,-6.9539,66,0.36039,56,0.11488,69,0.51374,36,-0.5814,41,-0.3790,49,-0.1259
ENSG00000049089,COL9A2,83,1.57202,14,-1.3002,0,-6.9344,8,-2.2285,11,-1.7780,133,2.56274,29,-0.1977,35,0.06892
ENSG00000084070,SMAP2,83,-0.1996,114,0.30508,110,0.24043,76,-0.3896,143,0.78617,60,-0.6968,76,-0.3528,65,-0.5761
ENSG00000117016,RIMS3,83,0.24866,37,-0.9958,31,-1.2751,92,0.46908,122,1.04846,17,-2.1215,58,-0.3343,59,-0.2977
ENSG00000066136,NFYC,83,1.73797,2,-3.6553,15,-1.0500,29,-0.1153,45,0.73204,19,-0.7637,19,-0.7204,19,-0.6908
ENSG00000198815,FOXJ3,83,0.61529,74,0.41880,42,-0.4629,60,0.09206,63,0.16990,28,-1.0822,30,-0.9956,68,0.26888
ENSG00000177181,RIMKLA,83,0.83346,0,-6.8881,2,-4.6310,70,0.62987,89,1.11913,19,-1.4501,34,-0.6124,46,-0.1395
ENSG00000127125,PPCS,83,0.45218,104,0.82207,32,-1.0426,66,0.09735,71,0.20463,54,-0.2437,40,-0.7100,43,-0.5928
ENSG00000065978,YBX1,83,-0.5439,168,0.57987,277,1.46175,67,-0.9639,52,-1.3670,207,0.93776,99,-0.2783,107,-0.1494
ENSG00000177868,SVBP,83,1.30957,35,-0.1213,50,0.44121,24,-0.8086,50,0.50387,31,-0.3256,22,-0.8759,13,-1.6093
ENSG00000117394,SLC2A1,83,-0.7937,114,-0.3057,865,3.88872,23,-2.8298,40,-2.0036,85,-0.7685,55,-1.4275,58,-1.3525
ENSG00000117395,EBNA1BP2,83,0.63102,41,-0.5191,82,0.60804,61,0.12410,53,-0.1136,38,-0.6051,37,-0.6424,57,0.00111
ENSG00000066322,ELOVL1,83,0.17195,8,-3.3261,21,-1.9277,18,-2.2975,16,-2.4302,492,4.08600,27,-1.5294,49,-0.6524
ENSG00000142949,PTPRF,83,-0.4732,327,1.87352,22,-2.4255,113,0.00955,116,0.05591,89,-0.3679,69,-0.7644,77,-0.6002
ENSG00000126091,ST3GAL3,83,1.18199,54,0.45237,56,0.49542,29,-0.5707,56,0.59088,4,-3.2397,32,-0.4122,10,-2.1174
ENSG00000117408,IPO13,83,0.86224,7,-2.7845,9,-2.5748,40,-0.3813,29,-0.9052,182,2.37489,34,-0.5937,42,-0.2619
ENSG00000117410,ATP6V0B,752,0.87219,200,-1.2373,389,-0.2137,723,0.94661,529,0.31871,273,-0.7649,190,-1.3151,140,-1.7686
ENSG00000117411,B4GALT2,83,1.24100,0,-6.5561,32,-0.3623,45,0.23975,50,0.40244,20,-1.0549,44,0.16677,29,-0.4898
ENSG00000196517,SLC6A9,83,0.74081,189,2.29891,31,-0.8271,11,-2.4136,27,-1.1547,95,0.96561,28,-0.9841,28,-0.9686
ENSG00000178028,DMAP1,83,1.34715,44,0.25765,21,-0.8625,26,-0.5966,42,0.18936,30,-0.3658,30,-0.3257,30,-0.3485
ENSG00000117419,ERI3,83,-0.6690,137,0.10849,91,-0.5291,261,1.46391,121,-0.0963,80,-0.7278,76,-0.7998,45,-1.5871
ENSG00000187147,RNF220,83,-0.4630,129,0.22598,120,0.10750,114,0.03431,146,0.49139,153,0.50996,66,-0.8129,48,-1.2885
ENSG00000142937,RPS8,83,-3.0247,744,0.29184,1682,1.73791,466,-0.5020,346,-0.9965,849,0.50950,511,-0.3118,723,0.24388
ENSG00000070785,EIF2B3,83,1.31656,74,1.10216,3,-3.8003,58,0.80186,28,-0.5451,22,-0.8404,11,-1.7957,16,-1.2892
ENSG00000126088,UROD,83,0.09993,78,-0.0107,55,-0.5487,117,0.77410,99,0.42627,62,-0.3735,44,-0.8842,29,-1.5341
ENSG00000117450,PRDX1,83,-2.8077,1068,1.16231,489,-0.1471,707,0.52025,386,-0.5680,493,-0.1335,507,-0.0898,532,-0.0111
ENSG00000117448,AKR1A1,83,0.91530,0,-6.8202,32,-0.6172,67,0.63721,44,-0.1366,66,0.51200,30,-0.7029,44,-0.1277
ENSG00000132780,NASP,83,1.32118,70,1.01002,14,-1.5114,10,-2.1473,15,-1.5493,90,1.46478,28,-0.4586,46,0.30507
ENSG00000159592,GPBP1L1,83,0.71425,56,0.06366,101,1.04664,40,-0.4934,33,-0.8277,81,0.66332,27,-1.0728,44,-0.3338
ENSG00000086015,MAST2,83,1.11622,0,-6.6560,66,0.71700,46,0.12098,52,0.34632,22,-0.9820,18,-1.3114,42,-0.0109
ENSG00000117461,PIK3R3,83,1.04520,32,-0.5123,60,0.48079,32,-0.5673,38,-0.2774,41,-0.1240,27,-0.7620,61,0.52214
ENSG00000085998,POMGNT1,83,0.49314,116,1.05821,32,-0.9871,61,-0.0092,71,0.26195,71,0.23623,26,-1.3319,22,-1.5659
ENSG00000132128,LRRC41,83,1.10182,22,-1.0528,88,1.19491,47,0.15713,49,0.22343,20,-1.1559,20,-1.1733,6,-2.8243
ENSG00000173660,UQCRH,83,-2.4145,170,-1.3576,548,0.47334,578,0.65150,649,0.89033,309,-0.4466,315,-0.4175,219,-0.9729
ENSG00000117480,FAAH,83,1.53668,16,-1.1232,18,-0.9926,18,-1.0374,34,0.00419,61,0.96686,23,-0.6057,34,-0.0113
ENSG00000123472,ATPAF1,83,-0.6527,176,0.53621,126,-0.0020,141,0.19813,168,0.53467,80,-0.7190,97,-0.4175,84,-0.6396
ENSG00000159658,EFCAB14,83,-0.0942,153,0.91552,37,-1.3224,66,-0.4971,60,-0.6694,149,0.86832,102,0.23452,106,0.28678
ENSG00000162368,CMPK1,795,1.97140,182,-0.5736,207,-0.3699,252,-0.0629,221,-0.2991,119,-1.2129,146,-0.9027,220,-0.2759
ENSG00000162374,ELAVL4,83,-1.2416,1,-7.2080,126,-0.6104,360,1.33029,310,0.99197,49,-2.0153,134,-0.5187,130,-0.5680
ENSG00000185104,FAF1,83,1.00555,5,-3.0864,14,-1.7447,45,-0.0032,60,0.52376,65,0.57370,21,-1.1751,55,0.29228
ENSG00000123091,RNF11,83,-2.1620,191,-0.9265,409,0.27376,452,0.50126,589,1.04709,183,-0.9898,290,-0.2744,217,-0.7243
ENSG00000085831,TTC39A,83,1.68783,0,-6.2140,8,-2.0448,68,1.59740,19,-0.8618,16,-1.0296,7,-2.1387,25,-0.3372
ENSG00000085832,EPS15,83,-0.9920,153,-0.0458,100,-0.7099,198,0.42207,187,0.30736,175,0.16213,121,-0.4164,176,0.17844
ENSG00000117859,OSBPL9,83,1.10545,0,-6.6647,94,1.32337,42,-0.0423,35,-0.3640,25,-0.8286,31,-0.5170,43,-0.0085
ENSG00000078618,NRDC,83,-0.1355,58,-0.6919,95,0.07466,111,0.36989,110,0.36107,47,-1.0114,55,-0.7660,126,0.52983
ENSG00000169213,RAB3B,83,-0.8696,0,-8.4170,87,-0.8056,217,0.76041,246,1.02936,62,-1.3070,163,0.18378,134,-0.1301
ENSG00000117862,TXNDC12,83,1.39254,0,-6.4373,63,0.88317,26,-0.5655,46,0.42485,36,-0.0329,22,-0.7818,17,-1.1289
ENSG00000134717,BTF3L4,83,-0.1693,52,-0.9010,121,0.43818,80,-0.2580,147,0.89070,85,-0.1321,46,-1.0952,85,-0.1337
ENSG00000157077,ZFYVE9,83,1.42040,21,-0.8262,7,-2.3956,31,-0.2638,40,0.17452,20,-0.8819,28,-0.3838,59,0.81377
ENSG00000134748,PRPF38A,83,1.47984,80,1.39529,53,0.68504,8,-2.2340,13,-1.5807,35,0.00301,24,-0.5711,31,-0.1978
ENSG00000134744,TUT4,83,0.83071,108,1.29427,55,0.15548,21,-1.4058,33,-0.7406,27,-0.9750,19,-1.4417,102,1.18397
ENSG00000162378,ZYG11B,83,-0.7926,73,-0.9924,195,0.55630,163,0.30377,217,0.86750,30,-2.3241,95,-0.5860,148,0.10428
ENSG00000116171,SCP2,83,-0.6061,271,1.34709,179,0.61485,82,-0.6965,145,0.30953,94,-0.4170,74,-0.7953,72,-0.8253
ENSG00000162384,CZIB,83,0.76620,56,0.10814,69,0.44114,56,0.11725,30,-0.9134,63,0.30663,36,-0.5796,43,-0.3051
ENSG00000162385,MAGOH,83,1.59245,14,-1.2767,73,1.33921,29,-0.2306,25,-0.4801,15,-1.2291,20,-0.7580,17,-1.0415
ENSG00000157193,LRP8,83,0.87512,1,-5.4337,39,-0.3701,100,1.44752,50,0.02222,20,-1.3985,26,-1.0026,23,-1.1366
ENSG00000081870,HSPB11,83,1.34849,11,-1.7798,40,0.08767,43,0.24271,39,0.06559,29,-0.4030,17,-1.2196,31,-0.2806
ENSG00000116209,TMEM59,83,-1.7539,358,0.50944,193,-0.4794,348,0.52939,229,-0.2428,598,1.40934,121,-1.2004,116,-1.2661
ENSG00000116221,MRPL37,83,0.44432,102,0.79182,56,-0.1969,78,0.39031,66,0.07224,39,-0.7442,47,-0.4660,17,-1.9804
ENSG00000157216,SSBP3,83,-0.1860,192,1.21085,83,-0.1921,50,-1.0650,98,0.09001,125,0.46613,82,-0.2080,75,-0.3517
ENSG00000116133,DHCR24,1566,2.71549,63,-2.6758,28,-3.8480,268,-0.5657,214,-0.9389,894,1.51484,123,-1.6858,70,-2.5110
ENSG00000162402,USP24,868,4.64931,0,-8.1078,6,-4.2644,45,-1.5969,41,-1.7342,47,-1.4089,35,-1.8424,48,-1.3641
ENSG00000162407,PLPP3,83,-1.2812,933,3.09408,144,-0.4446,62,-1.8523,65,-1.7757,165,-0.2349,145,-0.4307,189,-0.0205
ENSG00000162409,PRKAA2,903,4.68854,0,-8.1172,41,-1.6733,43,-1.7069,45,-1.6458,22,-2.5372,22,-2.5810,51,-1.3225
ENSG00000177606,JUN,83,0.01204,469,3.54217,53,-0.7066,27,-1.8378,20,-2.2860,52,-0.7309,32,-1.4464,45,-0.9243
ENSG00000162599,NFIA,83,-1.0879,638,2.45639,218,0.41818,22,-3.2125,38,-2.4026,201,0.28893,173,0.04567,250,0.64943
ENSG00000162604,TM2D1,83,0.19526,49,-0.6294,92,0.36237,99,0.54654,80,0.14881,81,0.15867,38,-1.0057,35,-1.1438
ENSG00000132849,PATJ,83,1.22442,0,-6.5695,3,-3.7285,35,-0.2231,59,0.72526,30,-0.4518,21,-0.9793,76,1.05060
ENSG00000132854,KANK4,83,2.00176,0,-5.9893,0,-6.6237,30,0.21135,17,-0.7906,66,1.54672,12,-1.1570,12,-1.2074
ENSG00000116641,DOCK7,83,0.46537,250,2.57419,52,-0.2884,36,-0.9446,26,-1.4290,13,-2.2926,36,-0.8682,66,0.09272
ENSG00000125703,ATG4C,83,1.55932,0,-6.3098,7,-2.3699,14,-1.4079,22,-0.7204,98,1.88579,27,-0.3331,47,0.56169
ENSG00000079739,PGM1,83,0.61671,161,1.81296,19,-1.6506,48,-0.2916,47,-0.3452,25,-1.2807,33,-0.8470,59,0.05556
ENSG00000158966,CACHD1,83,0.53504,172,1.84747,52,-0.2303,66,0.18347,35,-0.9204,18,-1.7889,14,-2.1433,57,-0.0706
ENSG00000162434,JAK1,83,-0.1112,103,0.23522,51,-0.8776,132,0.74954,116,0.48285,43,-1.1145,41,-1.2058,75,-0.2688
ENSG00000162433,AK4,663,2.71563,183,0.24930,76,-1.1179,169,0.13609,60,-1.5909,47,-1.8245,61,-1.4555,80,-1.0416
ENSG00000116675,DNAJC6,1593,1.83099,4,-7.0288,270,-1.1361,689,0.37794,697,0.40008,419,-0.4629,237,-1.3305,323,-0.8640
ENSG00000213625,LEPROT,83,0.82214,64,0.37481,163,2.08177,8,-2.8462,18,-1.6782,46,-0.1420,42,-0.2729,55,0.12737
ENSG00000184588,PDE4B,83,0.15805,0,-7.4713,153,1.18279,32,-1.3972,79,0.08525,155,1.21743,78,0.05809,62,-0.3085
ENSG00000118473,SGIP1,83,-0.0427,0,-7.6522,53,-0.7459,93,0.15728,138,0.92160,45,-1.0052,51,-0.7910,161,1.05701
ENSG00000198160,MIER1,892,4.43386,93,-0.4795,34,-1.9842,21,-2.8066,27,-2.4366,61,-1.1223,21,-2.6718,61,-1.1233
ENSG00000142864,SERBP1,83,-1.0034,351,1.34420,260,0.81057,66,-1.4577,162,0.03235,179,0.19413,124,-0.3928,138,-0.2302
ENSG00000116717,GADD45A,83,1.80004,0,-6.1319,38,0.40525,31,0.06432,20,-0.6891,14,-1.1046,21,-0.5628,39,0.43522
ENSG00000172380,GNG12,83,1.04504,72,0.78328,119,1.70595,27,-0.8216,15,-1.7676,9,-2.4189,27,-0.7798,50,0.20382
ENSG00000162595,DIRAS3,83,-0.4771,14,-3.0684,215,1.07644,99,-0.2320,231,1.46325,25,-2.2724,63,-0.8997,69,-0.7758
ENSG00000116729,WLS,83,-0.3890,622,3.64461,84,-0.3708,13,-3.2367,62,-0.9103,33,-1.7869,64,-0.8059,28,-2.0042
ENSG00000066557,LRRC40,83,1.49049,13,-1.5171,9,-2.0732,42,0.33158,52,0.74622,32,-0.1078,19,-0.9615,5,-2.7034
ENSG00000116754,SRSF11,83,-0.6674,131,0.03907,192,0.67317,94,-0.5285,142,0.19308,146,0.21618,97,-0.4357,155,0.31492
ENSG00000118454,ANKRD13C,83,1.62387,0,-6.2613,60,1.01000,10,-1.8715,37,0.22152,22,-0.5766,31,-0.0781,34,0.09967
ENSG00000132485,ZRANB2,83,-0.3555,114,0.13456,133,0.38663,76,-0.5421,126,0.34579,80,-0.4246,81,-0.3966,149,0.58220
ENSG00000172260,NEGR1,83,-0.9687,0,-8.5094,239,0.70834,220,0.65607,215,0.60781,80,-1.0363,81,-1.0033,202,0.42639
ENSG00000178965,ERICH3,83,0.88106,38,-0.4122,44,-0.1783,49,0.00937,83,1.03529,3,-4.0072,23,-1.1716,34,-0.5629
ENSG00000116791,CRYZ,83,0.44726,7,-3.1269,86,0.50564,136,1.58216,65,0.05998,28,-1.2640,15,-2.1779,10,-2.7183
ENSG00000162623,TYW3,83,1.48330,0,-6.3675,57,0.81701,19,-1.0017,35,0.01016,16,-1.1460,16,-1.1616,67,1.08441
ENSG00000117054,ACADM,83,0.37732,56,-0.2549,56,-0.2598,64,-0.0608,77,0.29175,69,0.07410,59,-0.1885,54,-0.3042
ENSG00000137955,RABGGTB,83,0.62305,0,-7.0660,66,0.23138,75,0.52636,52,-0.1632,91,0.76635,45,-0.3755,30,-1.0018
ENSG00000142892,PIGK,83,0.90869,30,-0.7263,93,1.10533,24,-1.1296,41,-0.2577,75,0.73012,19,-1.3872,48,-0.0049
ENSG00000154027,AK5,2567,5.36235,0,-9.5151,51,-2.7281,36,-3.3844,120,-1.5846,88,-1.9251,48,-2.8056,57,-2.5611
ENSG00000036549,AC118549.1,83,1.92101,11,-1.4031,6,-2.2281,17,-0.8604,25,-0.1986,42,0.68369,23,-0.2981,30,0.09573
ENSG00000077254,USP33,83,-0.4988,139,0.30859,88,-0.4140,137,0.32832,147,0.46985,52,-1.2252,51,-1.2403,164,0.58416
ENSG00000180488,MIGA1,83,-0.6142,39,-1.7504,64,-1.0044,156,0.43993,129,0.08020,249,1.18158,88,-0.5260,139,0.19239
ENSG00000162613,FUBP1,83,0.59430,31,-0.9606,88,0.69229,55,-0.1027,66,0.23643,57,-0.0127,28,-1.0943,49,-0.2565
ENSG00000162616,DNAJB4,83,0.38450,49,-0.4491,68,0.04922,103,0.86163,60,-0.1544,47,-0.5084,29,-1.2331,53,-0.3229
ENSG00000137941,TTLL7,83,-1.0335,64,-1.4383,47,-1.9014,162,-0.0030,118,-0.5477,430,1.69673,155,-0.0766,283,0.92705
ENSG00000142875,PRKACB,716,0.85053,68,-2.7706,363,-0.2641,582,0.57508,508,0.31231,312,-0.5020,225,-1.0061,425,-0.0168
ENSG00000117133,RPF1,83,1.38656,50,0.48995,66,0.96435,27,-0.5057,32,-0.2302,22,-0.8022,9,-2.0928,19,-1.0461
ENSG00000174021,GNG5,872,3.90246,249,0.96555,135,-0.0535,13,-3.6515,2,-6.3194,33,-2.1658,43,-1.7886,31,-2.2535
ENSG00000117155,SSX2IP,83,1.13176,0,-6.6424,38,-0.1671,55,0.50381,51,0.34292,5,-3.1451,14,-1.6327,70,0.81576
ENSG00000162642,C1orf52,881,4.38999,17,-2.9555,21,-2.6927,60,-1.2431,46,-1.6553,34,-1.9871,36,-1.8840,55,-1.2788
ENSG00000153904,DDAH1,83,-1.4165,536,1.62799,144,-0.5896,232,0.18595,197,-0.1100,83,-1.4197,201,-0.0626,188,-0.1658
ENSG00000117174,ZNHIT6,83,1.28816,0,-6.5189,91,1.45810,10,-2.1803,38,-0.0282,37,-0.0632,35,-0.1767,45,0.24969
ENSG00000122417,ODF2L,83,0.34493,160,1.47739,145,1.29860,34,-1.1536,59,-0.2243,24,-1.5435,33,-1.0990,42,-0.7473
ENSG00000097033,SH3GLB1,83,0.24302,118,0.81996,89,0.35927,43,-0.8770,63,-0.2259,109,0.69101,35,-1.0892,70,-0.0422
ENSG00000183291,SELENOF,83,-0.7485,225,0.85124,149,0.16018,148,0.17077,141,0.08450,154,0.21859,91,-0.6063,66,-1.1120
ENSG00000153936,HS2ST1,83,1.01800,72,0.76210,63,0.54690,30,-0.7196,30,-0.6724,29,-0.6698,27,-0.7771,56,0.35637
ENSG00000143013,LMO4,83,0.08646,143,0.99449,75,-0.0771,33,-1.4538,96,0.36729,45,-0.8864,102,0.41850,82,0.07004
ENSG00000065243,PKN2,83,1.23332,64,0.78257,60,0.66755,4,-3.3281,20,-1.1435,21,-0.9783,27,-0.6177,95,1.47153
ENSG00000137947,GTF2B,83,1.57401,26,-0.4018,2,-3.7563,49,0.74719,31,-0.1432,19,-0.8264,20,-0.7591,21,-0.6777
ENSG00000171492,LRRC8D,83,0.95174,49,0.06819,15,-1.7182,35,-0.5124,49,0.06733,109,1.43456,16,-1.6342,30,-0.7031
ENSG00000162664,ZNF326,83,1.03250,136,1.96125,0,-7.3575,14,-1.8163,16,-1.6947,69,0.70893,36,-0.3226,62,0.53727
ENSG00000233593,LINC02609,83,1.85995,0,-6.0891,2,-3.9823,43,0.75006,26,-0.1770,31,0.14060,14,-1.0809,19,-0.6097
ENSG00000122482,ZNF644,83,1.11380,0,-6.6580,29,-0.6037,22,-1.0819,20,-1.2890,51,0.29315,39,-0.1386,141,2.12846
ENSG00000189195,BTBD8,83,0.03758,0,-7.5799,147,0.98298,48,-0.8868,139,1.04633,39,-1.1197,56,-0.5965,114,0.55439
ENSG00000122484,RPAP2,83,1.73446,0,-6.1797,18,-0.8282,15,-1.1786,22,-0.5736,18,-0.8033,31,0.01504,82,1.70242
ENSG00000067208,EVI5,83,0.12326,217,1.80905,84,0.12764,44,-0.9360,44,-0.9346,67,-0.2232,36,-1.1826,107,0.53604
ENSG00000122406,RPL5,83,-2.2652,413,0.17424,703,1.07597,344,-0.1298,272,-0.5397,426,0.22454,361,-0.0411,486,0.44170
ENSG00000154511,DIPK1A,893,4.27715,113,-0.2245,7,-4.1951,44,-1.7711,37,-2.0443,63,-1.1206,33,-2.0765,32,-2.1459
ENSG00000117500,TMED5,83,0.80953,47,-0.1294,62,0.31213,56,0.17976,33,-0.7579,45,-0.1920,37,-0.4912,57,0.18567
ENSG00000117505,DR1,83,1.14281,19,-1.1940,39,-0.1214,37,-0.2348,49,0.29576,27,-0.6621,36,-0.2366,43,0.03449
ENSG00000137942,FNBP1L,83,0.48035,174,1.80388,76,0.32000,59,-0.0769,47,-0.4874,6,-3.4594,32,-1.0059,36,-0.8227
ENSG00000067334,DNTTIP2,83,0.51307,0,-7.1604,83,0.49942,91,0.77308,47,-0.4318,73,0.30230,33,-0.9373,58,-0.0723
ENSG00000023909,GCLM,83,0.47629,83,0.47953,81,0.43304,67,0.13293,68,0.15516,43,-0.5809,24,-1.4644,38,-0.7800
ENSG00000117528,ABCD3,83,0.28784,54,-0.3947,70,0.01218,97,0.62783,52,-0.4979,70,0.01162,46,-0.6327,73,0.08152
ENSG00000117525,F3,83,1.12345,177,2.66292,59,0.52102,9,-2.4953,11,-2.1311,12,-1.9403,27,-0.7226,28,-0.6322
ENSG00000117519,CNN3,83,-0.9524,705,2.92239,243,0.75191,47,-1.9369,58,-1.6110,61,-1.4256,126,-0.3119,111,-0.5168
ENSG00000152078,TLCD4,83,1.98676,0,-5.9995,5,-2.4027,19,-0.5658,19,-0.5796,30,0.19529,21,-0.3784,52,1.10175
ENSG00000117569,PTBP2,83,0.15973,51,-0.6173,53,-0.5570,92,0.35696,87,0.26731,47,-0.7365,57,-0.4398,106,0.54834
ENSG00000162627,SNX7,83,1.26594,129,2.12373,4,-3.3803,39,-0.0225,27,-0.6431,0,-7.1433,25,-0.7250,21,-0.9877
ENSG00000117600,PLPPR4,83,0.64145,0,-7.0504,86,0.70043,76,0.56771,78,0.62382,18,-1.7524,19,-1.6446,47,-0.2808
ENSG00000162688,AGL,83,1.31918,0,-6.4944,17,-1.2132,39,0.04201,42,0.19153,18,-1.1444,45,0.27696,55,0.58276
ENSG00000156875,MFSD14A,83,0.58163,48,-0.2964,42,-0.5144,58,-0.0042,77,0.52269,94,0.78066,21,-1.5504,24,-1.3532
ENSG00000137992,DBT,83,1.14448,14,-1.6110,21,-1.0715,32,-0.4514,49,0.28511,55,0.44221,25,-0.8097,58,0.53489
ENSG00000137996,RTCA,83,0.73828,19,-1.5591,14,-2.0357,91,1.05793,72,0.57770,41,-0.3933,15,-1.8999,32,-0.8008
ENSG00000162694,EXTL2,83,0.52160,41,-0.5897,17,-1.9516,64,0.10091,128,1.54745,5,-3.5882,32,-0.9682,42,-0.5791
ENSG00000170989,S1PR1,83,0.54245,130,1.32472,219,2.36891,12,-2.5145,9,-2.9601,7,-3.2246,69,0.24000,46,-0.4023
ENSG00000118733,OLFM3,83,1.30631,0,-6.5048,25,-0.6512,51,0.53673,64,0.99078,0,-5.9136,16,-1.2825,28,-0.4846
ENSG00000185946,RNPC3,83,1.72047,39,0.37048,4,-3.0984,7,-2.3426,24,-0.3931,28,-0.1418,27,-0.1891,64,1.22679
ENSG00000198890,PRMT6,83,1.87251,8,-1.8331,17,-0.8225,24,-0.2648,42,0.71134,11,-1.3905,17,-0.7678,16,-0.8820
ENSG00000162636,FAM102B,83,0.99469,0,-6.7550,37,-0.3484,98,1.57844,37,-0.3592,8,-2.5539,23,-1.0250,35,-0.4231
ENSG00000134186,PRPF38B,83,0.86512,108,1.32258,50,0.03171,17,-1.6850,27,-0.9814,40,-0.3310,48,-0.0323,73,0.65068
ENSG00000116266,STXBP3,83,0.38156,80,0.32089,27,-1.3731,34,-1.1098,40,-0.8573,167,1.60134,46,-0.5654,108,0.81492
ENSG00000121957,GPSM2,83,1.08481,84,1.10663,1,-4.8544,11,-2.2052,20,-1.2418,99,1.39477,40,-0.1241,64,0.63005
ENSG00000085433,WDR47,83,-0.2435,86,-0.1967,91,-0.1014,125,0.46420,155,0.90253,50,-1.0188,53,-0.9279,48,-1.0818
ENSG00000197780,TAF13,83,-0.5589,67,-0.9006,121,0.03332,177,0.76013,115,-0.0605,145,0.31790,101,-0.2648,88,-0.4658
ENSG00000215717,TMEM167B,83,0.61896,79,0.52730,62,0.13847,60,0.08273,53,-0.1186,34,-0.7899,40,-0.5477,45,-0.3594
ENSG00000116299,KIAA1324,83,1.70760,8,-1.9630,2,-3.6225,54,1.08163,38,0.36508,0,-5.9441,8,-1.9478,24,-0.3995
ENSG00000031698,SARS,83,-1.2201,22,-3.1637,277,0.67476,249,0.57365,293,0.90582,138,-0.4531,93,-1.0546,139,-0.4426
ENSG00000143126,CELSR2,83,0.12144,45,-0.8388,93,0.30640,58,-0.4823,85,0.17035,158,1.20164,51,-0.6542,55,-0.5174
ENSG00000134243,SORT1,83,-1.2342,258,0.54164,65,-1.5957,128,-0.6415,130,-0.6123,674,2.35795,129,-0.5698,128,-0.5838
ENSG00000143106,PSMA5,83,0.18935,78,0.07496,89,0.30526,85,0.26068,81,0.15438,68,-0.1274,47,-0.7128,43,-0.8492
ENSG00000181754,AMIGO1,83,1.06601,3,-3.7013,29,-0.6460,68,0.83240,70,0.88665,26,-0.7809,17,-1.4253,5,-3.2052
ENSG00000065135,GNAI3,83,1.45625,0,-6.3882,35,-0.0062,38,0.14491,28,-0.3913,26,-0.4859,31,-0.2186,45,0.40305
ENSG00000116337,AMPD2,83,0.33279,3,-4.5922,37,-0.9200,106,0.85926,114,1.01964,9,-3.0044,40,-0.8156,65,-0.0691
ENSG00000168765,GSTM4,83,1.58852,38,0.23893,30,-0.1598,30,-0.1369,29,-0.2160,15,-1.2275,12,-1.5298,32,-0.0251
ENSG00000134201,GSTM5,83,0.43396,274,2.74942,83,0.42600,7,-3.3511,20,-1.8875,33,-0.9988,24,-1.4565,85,0.46744
ENSG00000134202,GSTM3,833,2.45530,149,-0.6074,270,0.33200,193,-0.2313,153,-0.6219,47,-2.3343,103,-1.1673,102,-1.1821
ENSG00000168710,AHCYL1,83,-2.5400,1650,2.39758,500,0.18219,136,-1.9409,253,-0.9667,288,-0.6865,579,0.42169,587,0.44467
ENSG00000143093,STRIP1,83,1.33445,18,-1.0979,24,-0.6700,48,0.44548,52,0.59636,11,-1.8396,23,-0.7786,18,-1.1623
ENSG00000197106,SLC6A17,83,-0.1318,25,-1.9379,55,-0.7653,153,1.03202,171,1.27915,15,-2.6832,41,-1.2070,36,-1.4315
ENSG00000116396,KCNC4,83,0.11932,0,-7.4986,81,0.07686,106,0.58571,138,1.14494,19,-2.1070,69,-0.1878,34,-1.2741
ENSG00000134248,LAMTOR5,83,-1.0486,139,-0.2602,157,-0.0725,284,1.08053,153,-0.1222,171,0.07098,124,-0.4450,91,-0.9066
ENSG00000177301,KCNA2,83,0.34301,7,-3.2469,27,-1.4108,44,-0.7376,160,1.85063,42,-0.7388,56,-0.2813,50,-0.4736
ENSG00000259834,AL365361.1,83,0.86288,0,-6.8638,36,-0.5005,39,-0.4070,112,1.70804,12,-2.0922,22,-1.2083,39,-0.3805
ENSG00000134255,CEPT1,83,1.23280,21,-0.9981,25,-0.7080,46,0.27379,40,0.00480,37,-0.1284,24,-0.7807,36,-0.1519
ENSG00000116459,ATP5PB,83,-1.2780,162,-0.2622,149,-0.3869,263,0.60733,279,0.72338,197,0.04829,114,-0.7996,118,-0.7481
ENSG00000116473,RAP1A,83,0.03825,66,-0.3243,140,0.90584,59,-0.5585,31,-1.5952,208,1.62501,53,-0.6811,83,0.03477
ENSG00000171385,KCND3,83,0.20485,0,-7.4304,46,-0.7247,90,0.37306,114,0.85561,59,-0.3481,63,-0.2397,74,0.00770
ENSG00000116489,CAPZA1,83,-0.6813,152,0.27070,149,0.23854,180,0.63300,126,-0.0401,111,-0.2397,68,-0.9863,112,-0.2211
