Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000134717,BTF3L4,15,-1.9360,91,1.12414,47,-0.2268,19,-1.5801,54,0.01331,57,0.09677
ENSG00000134748,PRPF38A,5,-2.5766,5,-2.8454,21,-0.5503,13,-1.2539,90,2.06628,49,1.07515
ENSG00000134744,TUT4,5,-2.7133,9,-2.1736,56,0.85441,16,-1.1215,56,0.84535,60,1.22974
ENSG00000162378,ZYG11B,293,1.50277,184,0.77548,50,-1.4573,125,-0.0261,24,-2.5644,77,-0.8897
ENSG00000116171,SCP2,253,1.01183,125,-0.2316,94,-0.6426,48,-1.6806,215,0.72219,134,-0.0937
ENSG00000162384,CZIB,5,-3.3613,42,-0.3373,53,0.07341,27,-0.9800,74,0.64051,81,0.98309
ENSG00000157193,LRP8,132,1.91195,62,0.57349,6,-3.0317,35,-0.4781,25,-1.0015,26,-1.0099
ENSG00000116209,TMEM59,134,-0.6734,254,0.43070,143,-0.5781,99,-1.1389,290,0.58955,231,0.24092
ENSG00000116221,MRPL37,125,1.26701,94,0.91545,48,-0.3765,31,-1.0726,44,-0.5273,25,-1.5031
ENSG00000157216,SSBP3,105,0.13339,81,-0.3369,33,-1.6665,53,-0.9582,257,1.79274,82,-0.2997
ENSG00000116133,DHCR24,61,-1.7587,352,1.39849,117,-0.7582,175,-0.1211,133,-0.5511,157,-0.3357
ENSG00000162402,USP24,80,1.40241,39,0.15834,17,-1.1955,15,-1.3570,38,0.08340,31,-0.3113
ENSG00000162407,PLPP3,5,-5.3558,33,-3.0039,278,0.49332,89,-1.3288,338,0.83811,442,1.76964
ENSG00000177606,JUN,490,1.78737,21,-3.4589,153,-0.3119,77,-1.3742,424,1.48339,148,-0.4199
ENSG00000162599,NFIA,5,-5.0860,15,-3.7982,246,0.65040,93,-0.9302,463,1.87676,252,0.85047
ENSG00000162604,TM2D1,5,-3.3501,69,0.63333,27,-0.9916,21,-1.3348,105,1.28615,54,0.12322
ENSG00000132849,PATJ,62,1.15149,39,0.35468,14,-1.2430,18,-0.9018,32,0.00664,27,-0.3545
ENSG00000116641,DOCK7,6,-2.3824,28,0.05625,15,-0.9584,13,-1.1976,35,0.39504,48,1.18242
ENSG00000079739,PGM1,31,-0.6765,42,-0.1975,22,-1.1761,33,-0.5867,75,0.78069,66,0.68788
ENSG00000158966,CACHD1,5,-2.9468,25,-0.7385,16,-1.3326,18,-1.2125,131,2.36321,43,0.22175
ENSG00000162434,JAK1,84,0.00204,109,0.52854,38,-1.2472,40,-1.1551,122,0.63398,84,0.01258
ENSG00000162433,AK4,83,-0.0438,104,0.39101,78,-0.1459,59,-0.5933,74,-0.2386,91,0.11533
ENSG00000116675,DNAJC6,5,-5.6905,614,2.14708,126,-1.1290,244,-0.0867,93,-1.5928,181,-0.6426
ENSG00000213625,LEPROT,5,-3.1691,21,-1.3185,62,0.53635,35,-0.4032,46,0.04734,84,1.40425
ENSG00000184588,PDE4B,111,0.83311,41,-0.8806,73,0.11692,45,-0.6616,44,-0.6922,94,0.66411
ENSG00000118473,SGIP1,5,-3.5181,96,1.12373,58,0.01674,80,0.58045,21,-1.5152,49,-0.2659
ENSG00000198160,MIER1,106,1.75010,34,-0.3116,20,-1.0723,9,-2.2063,26,-0.7238,47,0.29643
ENSG00000142864,SERBP1,251,0.88556,69,-1.3519,130,-0.2336,75,-1.0955,253,0.90435,176,0.31909
ENSG00000172380,GNG12,5,-2.9451,18,-1.2590,26,-0.5996,17,-1.2423,104,1.83463,58,0.87194
ENSG00000162595,DIRAS3,46,-2.0628,470,2.63229,77,-1.2845,66,-1.5170,45,-2.0988,110,-0.8309
ENSG00000116729,WLS,5,-4.3602,15,-3.1334,95,-0.1741,48,-1.2270,349,2.29378,158,0.84592
ENSG00000116754,SRSF11,179,0.63005,112,-0.1805,147,0.28776,104,-0.2819,131,0.09567,101,-0.3651
ENSG00000132485,ZRANB2,187,1.10885,76,-0.4868,80,-0.3423,61,-0.7762,169,0.92836,71,-0.5997
ENSG00000172260,NEGR1,5,-4.7147,248,1.44825,41,-1.7800,171,0.46758,88,-0.6250,119,-0.1697
ENSG00000178965,ERICH3,178,2.20719,49,-0.2520,16,-1.8672,26,-1.1631,53,-0.0751,37,-0.7358
ENSG00000116791,CRYZ,152,1.63597,113,1.32511,7,-3.2857,29,-1.1684,22,-1.5842,29,-1.3204
ENSG00000162623,TYW3,5,-2.6918,39,0.37417,12,-1.4804,34,0.07916,49,0.70695,40,0.41544
ENSG00000117054,ACADM,5,-3.4447,56,0.06232,37,-0.6007,31,-0.8795,133,1.63382,57,0.10250
ENSG00000137955,RABGGTB,57,0.49899,32,-0.4761,54,0.39712,7,-2.5899,46,0.15324,54,0.49820
ENSG00000142892,PIGK,5,-2.6807,59,1.35175,11,-1.6858,24,-0.4366,40,0.35796,29,-0.1928
ENSG00000154027,AK5,8,-2.3917,78,1.59922,38,-0.0401,22,-0.8640,12,-1.8287,37,-0.0969
ENSG00000077254,USP33,15,-2.3759,120,1.05985,41,-0.8956,79,0.12989,82,0.19711,63,-0.2748
ENSG00000180488,MIGA1,53,-0.5949,149,1.47030,44,-0.9107,68,-0.2095,22,-1.9047,67,-0.2738
ENSG00000162613,FUBP1,5,-3.1417,60,0.65245,43,-0.0452,22,-1.0722,60,0.53827,50,0.24533
ENSG00000162616,DNAJB4,5,-3.1193,53,0.36501,45,0.02847,34,-0.4300,69,0.73702,48,0.13618
ENSG00000137959,IFI44L,5,-2.5812,5,-2.8900,8,-2.0453,33,0.15104,45,0.69593,69,2.02323
ENSG00000137941,TTLL7,42,-1.0899,121,0.76269,116,0.55570,70,-0.2833,91,0.15007,53,-0.8026
ENSG00000142875,PRKACB,239,-0.4481,602,1.45745,191,-0.7942,199,-0.7308,126,-1.4407,279,-0.2247
ENSG00000174021,GNG5,72,0.00551,4,-4.3023,58,-0.3226,19,-2.0206,267,2.60130,73,0.05399
ENSG00000162642,C1orf52,16,-1.5207,74,1.17717,32,-0.4446,41,-0.0599,54,0.39298,25,-0.9254
ENSG00000153904,DDAH1,9,-4.7720,176,-0.3843,192,-0.1934,138,-0.7196,445,1.27162,298,0.65393
ENSG00000142871,CCN1,1139,4.30176,4,-5.8615,31,-2.7564,35,-2.5956,211,0.14977,58,-2.0259
ENSG00000117174,ZNHIT6,5,-2.4443,18,-0.6951,41,0.71078,31,0.21914,12,-1.2998,45,1.10015
ENSG00000122417,ODF2L,171,2.17692,24,-1.3991,17,-1.8012,20,-1.5531,115,1.32003,32,-0.9559
ENSG00000097033,SH3GLB1,20,-1.5786,15,-2.1626,39,-0.5188,44,-0.3305,161,2.01805,71,0.53607
ENSG00000183291,SELENOF,192,0.43121,150,0.01521,87,-0.8531,71,-1.1669,294,1.19294,123,-0.3508
ENSG00000153936,HS2ST1,5,-2.7273,26,-0.4948,23,-0.5771,21,-0.7513,97,1.96322,36,0.10744
ENSG00000143013,LMO4,5,-4.3235,85,-0.3351,63,-0.7616,91,-0.1765,164,0.82450,159,0.95215
ENSG00000065243,PKN2,6,-2.5135,1,-4.4460,29,-0.1133,18,-0.8642,89,1.92289,53,1.11781
ENSG00000137947,GTF2B,5,-2.6383,38,0.39864,16,-1.0230,13,-1.2928,58,1.09191,40,0.48482
ENSG00000171492,LRRC8D,5,-2.6190,52,1.11819,19,-0.7659,18,-0.8473,44,0.60254,28,-0.1733
ENSG00000162664,ZNF326,16,-0.9198,15,-1.1037,48,0.90230,31,0.17374,44,0.74779,29,0.01937
ENSG00000122482,ZNF644,5,-2.5252,21,-0.5528,25,-0.1905,31,0.13572,19,-0.6610,53,1.35863
ENSG00000189195,BTBD8,5,-2.8206,60,1.10480,18,-1.0411,50,0.56343,15,-1.3754,39,0.15889
ENSG00000067208,EVI5,5,-3.2009,19,-1.4643,58,0.41475,22,-1.1254,110,1.58607,65,0.72554
ENSG00000122406,RPL5,190,-1.4375,340,-0.6119,405,-0.2595,229,-1.1553,464,-0.0380,915,1.48000
ENSG00000154511,DIPK1A,5,-2.7511,51,0.86929,24,-0.5070,17,-1.0718,64,1.11658,28,-0.3327
ENSG00000117500,TMED5,5,-3.0156,43,0.15253,49,0.31657,19,-1.1953,58,0.61591,52,0.51687
ENSG00000117505,DR1,68,0.61162,50,0.07938,31,-0.6730,40,-0.2895,47,-0.0082,47,-0.0068
ENSG00000137942,FNBP1L,5,-3.1000,33,-0.4729,29,-0.6072,26,-0.8052,74,0.95915,70,1.06749
ENSG00000067334,DNTTIP2,12,-1.9754,70,0.90063,29,-0.7292,22,-1.1301,41,-0.1541,59,0.54352
ENSG00000023909,GCLM,5,-2.8026,44,0.46027,24,-0.5978,40,0.21797,37,0.11419,42,0.38226
ENSG00000117528,ABCD3,5,-3.3409,59,0.29009,40,-0.3993,60,0.26727,45,-0.2026,70,0.63875
ENSG00000117525,F3,223,2.03030,4,-4.3668,53,-0.5493,21,-1.9874,82,0.13284,107,0.73264
ENSG00000117519,CNN3,271,0.68594,33,-2.7863,113,-0.7503,48,-2.0550,389,1.35524,282,0.92666
ENSG00000117569,PTBP2,5,-3.4704,84,0.87168,33,-0.7861,58,0.09479,72,0.45121,52,-0.1086
ENSG00000117600,PLPPR4,38,0.16502,65,1.37033,16,-1.1570,29,-0.2956,16,-1.1825,24,-0.6480
ENSG00000162688,AGL,32,-0.0210,32,-0.0284,28,-0.2489,47,0.64690,37,0.21723,25,-0.4355
ENSG00000156875,MFSD14A,5,-2.8293,55,0.93356,24,-0.6382,34,-0.0802,41,0.23392,34,-0.0438
ENSG00000137992,DBT,32,-0.0102,48,0.79643,27,-0.3081,30,-0.1134,27,-0.2931,24,-0.5580
ENSG00000137996,RTCA,5,-2.8346,84,2.11330,14,-1.4646,26,-0.5106,22,-0.7530,24,-0.6889
ENSG00000162692,VCAM1,5,-2.4102,6,-2.4507,24,-0.1526,15,-0.8986,35,0.45057,61,1.97966
ENSG00000162694,EXTL2,62,0.27386,102,1.47494,8,-2.8690,46,-0.2272,24,-1.2129,39,-0.5468
ENSG00000170989,S1PR1,5,-3.7698,10,-3.1280,49,-0.5311,27,-1.4266,118,0.95546,162,2.14323
ENSG00000118733,OLFM3,5,-2.3151,55,1.85794,1,-4.3416,16,-0.6384,20,-0.3239,23,-0.1465
ENSG00000162636,FAM102B,5,-2.7262,79,2.13175,16,-1.1403,32,-0.0486,12,-1.5498,20,-0.8453
ENSG00000162639,HENMT1,5,-2.2464,50,1.71558,13,-0.8956,34,0.58820,11,-1.1319,13,-1.0478
ENSG00000134186,PRPF38B,93,1.01068,21,-1.5472,47,-0.1572,22,-1.2941,91,0.97073,59,0.27054
ENSG00000116266,STXBP3,9,-2.3978,25,-0.9949,43,-0.0140,28,-0.6924,109,1.64984,55,0.46845
ENSG00000121957,GPSM2,33,-0.2548,10,-2.2060,44,0.22115,23,-0.8034,80,1.29155,53,0.68038
ENSG00000121940,CLCC1,5,-2.5478,32,0.15479,14,-1.1036,22,-0.4259,62,1.34525,33,0.22773
ENSG00000085433,WDR47,21,-1.9895,157,1.66784,29,-1.4711,55,-0.5072,73,-0.0597,58,-0.5065
ENSG00000197780,TAF13,41,-1.1476,131,0.92379,52,-0.7708,65,-0.4228,63,-0.4699,96,0.25781
ENSG00000215717,TMEM167B,5,-3.1306,77,1.23363,15,-1.6074,43,-0.0004,47,0.11558,42,-0.0720
ENSG00000031698,SARS,261,0.81083,240,0.81532,87,-0.9858,153,-0.0944,104,-0.7155,107,-0.7587
ENSG00000143126,CELSR2,5,-3.4969,57,0.03382,17,-1.8237,59,0.09938,155,1.88561,48,-0.2742
ENSG00000134243,SORT1,466,1.95884,80,-1.2493,168,0.05530,77,-1.1840,181,0.17771,125,-0.4840
ENSG00000143106,PSMA5,5,-3.2550,88,1.35360,14,-1.8964,31,-0.6609,54,0.22965,50,0.09066
ENSG00000181754,AMIGO1,6,-2.7623,82,1.80088,9,-2.2084,43,0.19608,33,-0.2215,24,-0.7832
ENSG00000065135,GNAI3,220,2.77283,29,-1.1304,18,-1.7385,38,-0.6038,14,-2.0881,47,-0.2888
ENSG00000116337,AMPD2,5,-3.8578,165,2.00087,38,-0.9937,42,-0.8394,56,-0.3908,51,-0.6071
ENSG00000168765,GSTM4,5,-2.7593,42,0.43352,24,-0.5605,25,-0.4668,20,-0.8204,56,1.07227
ENSG00000134201,GSTM5,5,-2.6417,0,-5.8328,10,-1.6673,8,-2.0451,85,1.84789,70,1.90776
ENSG00000134202,GSTM3,5,-4.6322,169,0.65911,56,-1.2335,62,-1.0831,151,0.34314,184,0.85145
ENSG00000184371,CSF1,5,-2.7835,8,-2.3554,31,-0.1489,18,-1.0339,108,2.17095,48,0.67722
ENSG00000168710,AHCYL1,9,-6.0417,79,-3.1666,548,-0.0239,255,-1.2297,932,0.89022,1274,2.00387
ENSG00000143093,STRIP1,5,-2.4767,66,1.89935,6,-2.3338,26,-0.1715,10,-1.6814,28,-0.0942
ENSG00000197106,SLC6A17,48,-0.9031,196,2.04861,22,-2.0780,123,0.63582,34,-1.4277,28,-1.8512
ENSG00000116396,KCNC4,5,-4.2070,221,2.18778,45,-1.1009,111,0.32097,46,-1.0732,41,-1.4034
ENSG00000134248,LAMTOR5,62,-1.4182,218,0.70693,109,-0.5644,60,-1.4890,279,1.02823,145,-0.1199
ENSG00000177301,KCNA2,5,-3.0469,50,0.39451,40,-0.0609,77,1.10157,27,-0.6372,39,-0.0848
ENSG00000259834,AL365361.1,75,1.10099,71,1.27828,11,-1.8979,37,-0.1133,16,-1.3648,17,-1.3982
ENSG00000173947,PIFO,58,-0.4046,0,-9.7180,15,-2.4338,0,-9.3367,479,4.84145,21,-2.0930
ENSG00000116459,ATP5PB,5,-4.8440,234,1.04942,83,-0.8609,71,-1.1021,224,0.76917,146,0.04341
ENSG00000116473,RAP1A,5,-3.6157,53,-0.2511,58,-0.0765,58,-0.0772,81,0.47884,89,0.78662
ENSG00000171385,KCND3,5,-3.2233,69,0.82811,29,-0.7558,82,0.97824,45,-0.0455,36,-0.4702
ENSG00000116489,CAPZA1,5,-3.9391,132,1.19193,72,-0.0817,65,-0.2394,57,-0.4674,72,-0.0943
ENSG00000155366,RHOC,419,1.70443,18,-3.5165,116,-0.5669,73,-1.2662,315,1.13634,178,0.15753
ENSG00000081026,MAGI3,5,-2.2837,35,0.75572,14,-0.8325,25,0.05087,33,0.48173,23,-0.0631
ENSG00000116793,PHTF1,18,-0.9990,62,1.30203,8,-2.1529,25,-0.5263,65,1.11813,17,-1.2342
ENSG00000081019,RSBN1,5,-2.7389,30,-0.2004,18,-0.9194,38,0.22949,68,1.25140,38,0.27003
ENSG00000163349,HIPK1,61,-0.8046,21,-2.5800,86,-0.2655,48,-1.1682,423,2.93102,74,-0.5620
ENSG00000197323,TRIM33,5,-2.7842,25,-0.5713,42,0.35586,44,0.43053,32,-0.1103,50,0.77723
ENSG00000116752,BCAS2,17,-2.7040,181,1.29902,38,-1.5210,85,-0.2632,104,0.05386,98,-0.0386
ENSG00000213281,NRAS,47,0.16123,50,0.31431,15,-1.5833,51,0.29764,64,0.69045,32,-0.5351
ENSG00000009307,CSDE1,312,0.03116,361,0.32500,203,-0.6586,262,-0.2520,346,0.20212,302,-0.0245
ENSG00000177551,NHLH2,5,-3.0467,110,2.57439,6,-2.7395,15,-1.5322,27,-0.6699,27,-0.7276
ENSG00000163399,ATP1A1,130,-1.8918,1257,2.90638,79,-2.6267,255,-0.8689,251,-0.8909,144,-1.8991
ENSG00000198162,MAN1A2,255,0.15869,98,-1.4902,351,0.71243,32,-3.0069,47,-2.4439,485,1.72167
ENSG00000092621,PHGDH,5,-4.8377,18,-3.3118,95,-0.6362,52,-1.5613,445,2.17826,249,1.23425
ENSG00000134250,NOTCH2,13,-1.9744,5,-3.6060,28,-0.8541,30,-0.7457,82,0.93904,109,2.00059
ENSG00000265808,SEC22B,5,-3.4958,76,0.60813,64,0.21418,37,-0.6675,63,0.18185,65,0.26826
ENSG00000226067,LINC00623,5,-2.4263,33,0.38724,12,-1.2337,22,-0.2953,37,0.53428,36,0.61224
ENSG00000171943,SRGAP2C,39,0.38392,12,-1.6032,20,-0.6634,9,-1.9210,45,0.62243,56,1.26421
ENSG00000265491,RNF115,5,-2.8341,53,0.84811,44,0.36068,20,-0.8704,43,0.30160,32,-0.1733
ENSG00000198483,ANKRD35,5,-2.6964,7,-2.5535,28,-0.2340,22,-0.6065,52,0.80077,69,1.76615
ENSG00000131779,PEX11B,5,-2.4038,50,1.41374,7,-2.0345,41,0.72809,28,0.09954,15,-0.9684
ENSG00000265241,RBM8A,37,-1.1601,67,-0.2492,41,-0.9734,57,-0.4721,124,0.82759,110,0.73889
ENSG00000265972,TXNIP,618,2.47940,6,-5.2164,66,-1.5201,41,-2.2235,371,1.34285,142,-0.3739
ENSG00000178104,PDE4DIP,92,-1.1093,116,-0.8465,115,-0.7654,96,-1.0496,401,1.36859,275,0.81685
ENSG00000159164,SV2A,112,-1.4983,612,1.71718,50,-2.6985,486,0.87709,124,-1.3409,171,-0.9608
ENSG00000136631,VPS45,5,-2.7491,51,0.86912,19,-0.9061,24,-0.5536,45,0.50005,37,0.17299
ENSG00000023902,PLEKHO1,5,-2.8176,54,0.88454,6,-2.5457,30,-0.2676,55,0.75702,39,0.18455
ENSG00000143401,ANP32E,127,0.14240,65,-1.0439,106,-0.1519,84,-0.5192,160,0.53885,162,0.68038
ENSG00000117362,APH1A,5,-2.8875,19,-1.1422,21,-0.8737,31,-0.2830,92,1.65870,53,0.76502
ENSG00000266472,MRPS21,96,-1.0053,223,0.41954,111,-0.7716,117,-0.6902,281,0.75553,197,0.16708
ENSG00000163125,RPRD2,5,-3.0580,42,0.01006,30,-0.5371,39,-0.1018,83,1.21812,46,0.18840
ENSG00000143384,MCL1,555,2.43972,47,-2.0336,112,-0.5556,47,-1.8953,122,-0.4180,169,0.12002
ENSG00000143420,ENSA,189,0.97154,76,-0.6294,79,-0.5058,73,-0.6187,120,0.17179,125,0.28441
ENSG00000143457,GOLPH3L,61,1.09036,54,1.06646,12,-1.5843,15,-1.1798,29,-0.2114,18,-1.0215
ENSG00000143418,CERS2,5,-2.9867,16,-1.5042,56,0.58481,25,-0.6872,70,0.98842,63,0.99013
ENSG00000197622,CDC42SE1,5,-2.5223,27,-0.0881,27,-0.0780,19,-0.6829,60,1.28210,32,0.20998
ENSG00000213190,MLLT11,12,-4.6222,674,2.30193,109,-1.4227,217,-0.3588,136,-1.0844,171,-0.8230
ENSG00000163159,VPS72,185,2.58681,33,-0.7140,25,-1.0804,19,-1.4739,27,-0.9511,37,-0.5233
ENSG00000159352,PSMD4,5,-4.7390,215,1.03553,105,-0.3682,110,-0.2983,182,0.54538,112,-0.3047
ENSG00000143393,PI4KB,5,-3.6318,70,0.26881,57,-0.1222,90,0.63717,92,0.68676,53,-0.2638
ENSG00000143416,SELENBP1,125,1.54858,4,-4.1064,18,-1.6161,7,-3.0412,94,0.99821,85,1.01615
ENSG00000159377,PSMB4,5,-5.3213,327,1.07757,94,-1.1706,133,-0.6359,222,0.18872,237,0.35968
ENSG00000143442,POGZ,70,0.79176,39,-0.2297,29,-0.6871,16,-1.5703,91,1.27410,34,-0.4494
ENSG00000143376,SNX27,5,-3.2666,56,0.31888,82,0.91879,52,0.14850,41,-0.2344,45,-0.1253
ENSG00000159409,CELF3,41,0.76669,61,2.01290,3,-2.9321,21,-0.3526,5,-2.4397,9,-1.8211
ENSG00000143436,MRPL9,111,1.68936,57,0.53030,15,-1.6212,9,-2.3468,33,-0.4561,34,-0.4732
ENSG00000197747,S100A10,460,1.52222,208,0.10087,50,-2.1170,67,-1.6707,333,0.90096,126,-0.8040
ENSG00000163191,S100A11,492,3.83950,4,-4.8629,18,-2.4559,1,-6.1353,67,-0.4975,72,-0.4351
ENSG00000197956,S100A6,1476,1.74715,436,-0.4894,212,-1.5443,155,-2.0136,575,0.01726,630,0.19955
ENSG00000188643,S100A16,5,-3.7106,13,-2.6155,58,-0.2043,48,-0.5100,145,1.40313,122,1.36483
ENSG00000189171,S100A13,89,-1.4167,57,-2.2596,270,0.34388,65,-1.8813,264,0.30402,479,1.83601
ENSG00000160678,S100A1,110,0.48061,12,-3.0890,119,0.61370,28,-1.6549,45,-0.9420,167,1.60866
ENSG00000160679,CHTOP,5,-3.2821,65,0.60364,27,-0.8887,44,-0.1582,72,0.66592,54,0.21823
ENSG00000143553,SNAPIN,5,-3.0028,46,0.29652,23,-0.8916,18,-1.2108,89,1.43344,45,0.25072
ENSG00000143621,ILF2,5,-3.8820,110,0.85232,54,-0.4879,61,-0.2877,114,0.76472,65,-0.2227
ENSG00000143624,INTS3,5,-3.1415,58,0.57172,6,-2.9176,47,0.12930,121,1.87623,27,-0.8611
ENSG00000143614,GATAD2B,5,-2.6803,22,-0.6892,25,-0.3791,42,0.44375,66,1.26135,37,0.29412
ENSG00000198837,DENND4B,5,-2.2157,32,0.62919,13,-0.8991,34,0.65776,17,-0.5282,26,0.25642
ENSG00000143543,JTB,307,1.48157,111,-0.3544,123,-0.1451,57,-1.3314,155,0.23167,105,-0.4490
ENSG00000143545,RAB13,44,-0.2306,3,-4.2259,58,0.21161,16,-1.7765,49,-0.0701,117,2.00462
ENSG00000177954,RPS27,2419,0.78057,575,-1.6876,1492,-0.0464,575,-1.5392,1551,0.01727,2544,1.08660
ENSG00000143549,TPM3,243,0.53049,200,0.23207,83,-1.2087,130,-0.5044,142,-0.3651,212,0.34920
ENSG00000143612,C1orf43,88,-0.2916,113,0.14424,100,-0.0816,40,-1.5132,211,1.22473,88,-0.3320
ENSG00000143569,UBAP2L,131,1.08984,82,0.30365,23,-1.6934,39,-0.9158,88,0.38079,58,-0.3632
ENSG00000143575,HAX1,10,-2.3815,60,0.36080,27,-0.9706,58,0.22052,65,0.42344,61,0.37728
ENSG00000160714,UBE2Q1,5,-4.0806,138,1.06882,72,-0.2378,110,0.45308,71,-0.2690,68,-0.3925
ENSG00000160716,CHRNB2,5,-2.3936,55,1.69203,17,-0.7162,41,0.75402,7,-1.9128,15,-0.9832
ENSG00000160710,ADAR,203,-0.0332,287,0.66464,102,-1.1201,218,0.08471,241,0.25183,160,-0.4774
ENSG00000143603,KCNN3,43,-1.3396,24,-2.3949,91,-0.1740,108,0.09826,185,1.04819,168,1.08304
ENSG00000163344,PMVK,124,0.35339,84,-0.3293,50,-1.1023,73,-0.4965,172,0.92963,107,0.13349
ENSG00000163346,PBXIP1,5,-5.4311,30,-3.2317,238,0.12802,207,-0.1028,572,1.74704,340,0.91460
ENSG00000163348,PYGO2,5,-2.5361,41,0.72612,29,0.01303,16,-0.9427,57,1.17455,21,-0.5876
ENSG00000143537,ADAM15,154,1.95217,34,-0.8440,25,-1.1707,38,-0.5575,45,-0.3050,51,-0.1130
ENSG00000179085,DPM3,5,-3.4799,36,-0.7714,69,0.37224,27,-1.0976,126,1.46660,71,0.51271
ENSG00000163463,KRTCAP2,293,1.45162,113,-0.2564,60,-1.2248,37,-1.9299,136,0.07962,143,0.19343
ENSG00000177628,GBA,5,-4.0990,122,0.75619,23,-1.9795,111,0.44587,208,1.62256,43,-1.1810
ENSG00000160767,FAM189B,12,-1.1786,38,0.76206,22,-0.2757,43,0.84305,36,0.51849,10,-1.5836
ENSG00000116521,SCAMP3,5,-3.6598,96,0.89203,35,-0.9120,72,0.21932,96,0.72610,51,-0.3940
ENSG00000160752,FDPS,67,-1.2081,287,1.54507,91,-0.7397,115,-0.3774,109,-0.4665,103,-0.6311
ENSG00000160753,RUSC1,84,0.21310,130,1.24522,31,-1.3662,87,0.28143,45,-0.7773,41,-1.0441
ENSG00000116539,ASH1L,88,0.06866,34,-1.5552,112,0.48110,49,-0.8630,110,0.45794,123,0.78435
ENSG00000163374,YY1AP1,5,-2.9576,57,0.81410,45,0.25528,12,-1.7578,52,0.49706,40,0.06425
ENSG00000132676,DAP3,81,0.85708,69,0.67582,28,-0.8898,39,-0.3721,63,0.42243,22,-1.3551
ENSG00000132718,SYT11,231,-0.6437,429,0.43127,270,-0.3991,298,-0.2442,433,0.37655,338,-0.0440
ENSG00000163479,SSR2,78,0.39783,54,-0.2354,43,-0.5760,43,-0.5665,65,0.09111,77,0.45375
ENSG00000160803,UBQLN4,5,-2.8443,45,0.46304,19,-1.0010,40,0.20762,46,0.41940,42,0.34211
ENSG00000116586,LAMTOR2,66,-0.1473,94,0.51865,41,-0.9021,34,-1.1623,104,0.61012,73,0.01931
ENSG00000160789,LMNA,49,-0.6463,41,-1.0458,58,-0.4084,27,-1.5542,256,2.40224,60,-0.3833
ENSG00000196189,SEMA4A,5,-2.3179,25,0.01780,11,-1.1838,21,-0.2363,42,0.87405,34,0.66015
ENSG00000160785,SLC25A44,23,-0.6460,58,1.10856,23,-0.6434,16,-1.1367,64,1.09302,16,-1.2922
ENSG00000160781,PAQR6,320,0.22247,38,-3.2466,642,1.49293,175,-0.7517,250,-0.1798,387,0.66795
ENSG00000198952,SMG5,174,1.82106,74,0.25331,37,-0.8764,32,-1.0795,61,-0.0873,32,-1.2069
ENSG00000163468,CCT3,5,-4.4602,210,1.45078,59,-0.9770,62,-0.9199,146,0.47237,94,-0.2961
ENSG00000125462,C1orf61,395,-1.2174,275,-1.9238,1075,0.38821,505,-0.8365,866,0.02498,1716,1.60154
ENSG00000116604,MEF2D,359,2.92641,64,-0.5353,17,-2.4857,73,-0.2691,36,-1.3538,37,-1.4519
ENSG00000163382,NAXE,46,-0.6301,69,0.03174,40,-0.8523,41,-0.8239,144,1.32471,68,-0.0014
ENSG00000132702,HAPLN2,5,-3.2000,7,-3.0596,100,1.38034,12,-2.0691,25,-0.9326,105,2.00697
ENSG00000132692,BCAN,59,-1.5336,32,-2.6175,139,-0.2024,149,-0.0882,307,1.17475,269,1.17064
ENSG00000143314,MRPL24,64,0.35298,58,0.22362,45,-0.2448,19,-1.5271,66,0.41290,52,0.00696
ENSG00000143321,HDGF,372,2.32683,20,-2.8009,48,-1.3201,28,-2.1274,257,1.50939,72,-0.7863
ENSG00000143294,PRCC,42,-0.1282,46,0.03980,23,-1.0782,38,-0.2782,98,1.35116,35,-0.4759
ENSG00000162706,CADM3,5,-5.2455,347,1.36834,58,-1.8132,218,0.25262,282,0.69554,121,-0.7931
ENSG00000158710,TAGLN2,534,2.34275,110,-0.6674,46,-1.9147,80,-1.0765,200,0.38906,94,-0.9310
ENSG00000177807,KCNJ10,23,-2.2874,23,-2.4695,182,0.95369,32,-1.8249,157,0.69164,198,1.42231
ENSG00000162729,IGSF8,5,-3.6830,94,0.80670,76,0.30256,63,-0.0212,60,-0.0870,58,-0.1668
ENSG00000018625,ATP1A2,111,-2.4605,106,-2.7077,684,0.36978,375,-0.6122,853,0.75397,1078,1.53138
ENSG00000162734,PEA15,774,-0.2036,740,-0.3173,881,0.00882,516,-0.8468,838,-0.0740,1262,0.75387
ENSG00000132716,DCAF8,5,-3.4739,57,0.06455,21,-1.4773,48,-0.2186,146,1.77692,53,-0.0621
ENSG00000162735,PEX19,5,-3.7227,89,0.60723,37,-0.9184,49,-0.4764,138,1.31600,59,-0.1846
ENSG00000122218,COPA,106,-0.1053,177,0.96050,72,-0.7204,92,-0.3288,100,-0.1857,88,-0.4529
ENSG00000162736,NCSTN,5,-3.3256,48,-0.0846,24,-1.1219,59,0.27089,103,1.27580,56,0.23075
ENSG00000143256,PFDN2,200,0.60510,187,0.59279,76,-0.9613,116,-0.2985,79,-0.9083,136,-0.0481
