gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000247556	ENSG00000247556	HAVANA	gene	6	OIP5-AS1	lncRNA	OIP5-AS1; ENSG00000247556	chr15	-0.787233121908718	5.87268008041683	-10.0181946265116	4.33798162546866e-19	2.41528778601507e-17	32.7777131470382
ENSG00000240583	ENSG00000240583	HAVANA	gene	12	AQP1	protein_coding	AQP1; ENSG00000240583	chr7	-0.806202855621882	6.64828162240316	-10.1704881185589	6.65454316308921e-19	3.67472600735509e-17	32.3741286697917
ENSG00000177807	ENSG00000177807	HAVANA	gene	10	KCNJ10	protein_coding	KCNJ10; ENSG00000177807	chr1	-0.836130050908544	5.34341693405715	-9.93910747631025	7.25968175994075e-19	3.97038312557795e-17	32.2185842429021
ENSG00000169554	ENSG00000169554	HAVANA	gene	21	ZEB2	protein_coding	ZEB2; ENSG00000169554	chr2	-0.988770063056065	5.17992058394439	-9.93809138429164	7.30781516359901e-19	3.97038312557795e-17	32.2152264930464
ENSG00000116016	ENSG00000116016	HAVANA	gene	14	EPAS1	protein_coding	EPAS1; ENSG00000116016	chr2	-0.901889585321752	5.57105220528811	-9.93246984363619	7.57991320151437e-19	4.08527001908819e-17	32.2026033364358
ENSG00000171766	ENSG00000171766	HAVANA	gene	16	GATM	protein_coding	GATM; ENSG00000171766	chr15	-0.84207896678787	5.52362807961184	-9.92753996480927	7.82682147542345e-19	4.18486478412126e-17	32.1770469276907
ENSG00000213741	ENSG00000213741	HAVANA	gene	10	RPS29	protein_coding	RPS29; ENSG00000213741	chr14	-0.520036629222213	8.63232669689832	-10.116174969112	9.44204360743382e-19	4.99218639145069e-17	31.8075806759158
ENSG00000189403	ENSG00000189403	HAVANA	gene	15	HMGB1	protein_coding	HMGB1; ENSG00000189403	chr13	-0.348536685587487	8.0495974581476	-9.89797413034933	9.4849318406663e-19	4.99218639145069e-17	31.8461371967394
ENSG00000212907	ENSG00000212907	ENSEMBL	gene	2	MT-ND4L	protein_coding	MT-ND4L; ENSG00000212907	chrMT	-0.678290449362933	10.456986101935	-10.2942414347189	9.69211031683656e-19	5.06168582980837e-17	31.530196774245
ENSG00000109062	ENSG00000109062	HAVANA	gene	12	SLC9A3R1	protein_coding	SLC9A3R1; ENSG00000109062	chr17	-0.807199749142255	5.06607464172401	-9.86007061242555	1.21314731434854e-18	6.28690265905087e-17	31.719458326098
ENSG00000134769	ENSG00000134769	HAVANA	gene	21	DTNA	protein_coding	DTNA; ENSG00000134769	chr18	-0.560316554101724	6.84590525843573	-9.84562831965638	1.33231511545776e-18	6.85176101743427e-17	31.6352038011621
ENSG00000148411	ENSG00000148411	HAVANA	gene	8	NACC2	protein_coding	NACC2; ENSG00000148411	chr9	-0.735909358333377	5.62408310854137	-9.842723536001	1.35765550181841e-18	6.92918569375046e-17	31.6496279060878
ENSG00000109132	ENSG00000109132	HAVANA	gene	6	PHOX2B	protein_coding	PHOX2B; ENSG00000109132	chr4	0.568757080767242	6.96891958232895	9.8319598873887	1.45580841032027e-18	7.37427162430649e-17	31.5336440712897
ENSG00000211445	ENSG00000211445	HAVANA	gene	12	GPX3	protein_coding	GPX3; ENSG00000211445	chr5	0.423955431259014	9.24806604125235	9.93645187164087	1.47089971583013e-18	7.39511297428922e-17	31.2589907831635
ENSG00000115468	ENSG00000115468	HAVANA	gene	12	EFHD1	protein_coding	EFHD1; ENSG00000115468	chr2	-0.922486545392881	4.98168085941509	-9.82336467509209	1.53923481853381e-18	7.68135183145352e-17	31.4525437468686
ENSG00000143013	ENSG00000143013	HAVANA	gene	13	LMO4	protein_coding	LMO4; ENSG00000143013	chr1	-0.882875995376583	5.20333544531243	-9.80379172880252	1.7473974421302e-18	8.65604159384646e-17	31.3554356352508
ENSG00000269028	ENSG00000269028	HAVANA	gene	3	MTRNR2L12	protein_coding	MTRNR2L12; ENSG00000269028	chr3	-0.80980161492567	12.3932017471005	-10.1570304266968	2.15997013175108e-18	1.06216925383993e-16	30.2872799634057
ENSG00000169715	ENSG00000169715	HAVANA	gene	15	MT1E	protein_coding	MT1E; ENSG00000169715	chr16	-0.858119978972788	8.25388346165168	-10.1410568442886	2.33945220798774e-18	1.13684941931299e-16	31.0261039887741
ENSG00000145592	ENSG00000145592	HAVANA	gene	14	RPL37	protein_coding	RPL37; ENSG00000145592	chr5	-0.591464478136132	8.83688330210804	-10.1041465724845	2.34558511629072e-18	1.13684941931299e-16	30.9111194289717
ENSG00000101265	ENSG00000101265	HAVANA	gene	16	RASSF2	protein_coding	RASSF2; ENSG00000101265	chr20	-0.905334174446836	5.27382471761906	-9.74921049758613	2.48793259927537e-18	1.19722870866558e-16	31.0302266391683
ENSG00000163285	ENSG00000163285	HAVANA	gene	8	GABRG1	protein_coding	GABRG1; ENSG00000163285	chr4	-0.880422102372197	5.1420941265561	-9.71917465280977	3.02115262442487e-18	1.44351100927308e-16	30.8154856332376
ENSG00000129244	ENSG00000129244	HAVANA	gene	9	ATP1B2	protein_coding	ATP1B2; ENSG00000129244	chr17	-0.924158355070002	7.41833345459936	-10.0724210974998	3.17709568334784e-18	1.50733053652918e-16	30.8354167731444
ENSG00000118181	ENSG00000118181	HAVANA	gene	11	RPS25	protein_coding	RPS25; ENSG00000118181	chr11	-0.484318979482968	8.33518808420865	-9.74828281085968	3.27855159146217e-18	1.54458755746019e-16	30.5887267229602
ENSG00000197430	ENSG00000197430	HAVANA	gene	11	OPALIN	protein_coding	OPALIN; ENSG00000197430	chr10	-1.12798101640496	3.87787609089757	-9.68482106990942	3.77168391020232e-18	1.76457184048841e-16	30.3142032255453
ENSG00000103260	ENSG00000103260	HAVANA	gene	9	METRN	protein_coding	METRN; ENSG00000103260	chr16	-0.619526184737051	6.98028927398929	-9.66906643209431	4.175353933013e-18	1.93995582391093e-16	30.5004858031413
ENSG00000169006	ENSG00000169006	HAVANA	gene	7	NTSR2	protein_coding	NTSR2; ENSG00000169006	chr2	-0.610723492838896	6.13072145156124	-9.66633064981231	4.24970811487068e-18	1.96097832670437e-16	30.5384083971011
ENSG00000121742	ENSG00000121742	HAVANA	gene	19	GJB6	protein_coding	GJB6; ENSG00000121742	chr13	-1.02367435930794	4.88803573353037	-9.65755247207223	4.49729740534746e-18	2.06110834148475e-16	30.388960941493
ENSG00000142089	ENSG00000142089	HAVANA	gene	16	IFITM3	protein_coding	IFITM3; ENSG00000142089	chr11	-0.899408183798663	6.39023221336478	-9.84329311642097	5.0689926872562e-18	2.30741917121926e-16	30.4030993993264
ENSG00000075043	ENSG00000075043	HAVANA	gene	18	KCNQ2	protein_coding	KCNQ2; ENSG00000075043	chr20	-1.16878617204859	4.13405766726735	-9.58372212114525	7.23639005628246e-18	3.27191676571644e-16	29.7565633304554
ENSG00000132164	ENSG00000132164	HAVANA	gene	10	SLC6A11	protein_coding	SLC6A11; ENSG00000132164	chr3	-0.889301203383978	5.73131270483239	-9.57855618154404	7.48096431550255e-18	3.35995043956938e-16	29.9798495696985
ENSG00000157827	ENSG00000157827	HAVANA	gene	20	FMNL2	protein_coding	FMNL2; ENSG00000157827	chr2	-0.832282496814168	5.43124487052923	-9.54022446746353	9.57184545298933e-18	4.27056442495292e-16	29.7338062749094
ENSG00000171885	ENSG00000171885	HAVANA	gene	16	AQP4	protein_coding	AQP4; ENSG00000171885	chr18	-0.904212584765753	8.13129058809547	-9.88331003359281	1.05758090665113e-17	4.6728388707866e-16	29.5523015336429
ENSG00000255690	ENSG00000255690	HAVANA	gene	3	TRIL	protein_coding	TRIL; ENSG00000255690	chr7	-0.868700720837526	5.6943560360393	-9.5237262823263	1.06420249119583e-17	4.6728388707866e-16	29.6377307179539
ENSG00000143248	ENSG00000143248	HAVANA	gene	13	RGS5	protein_coding	RGS5; ENSG00000143248	chr1	-0.955650437201877	5.1720268974583	-9.52314878866461	1.06815672569562e-17	4.6728388707866e-16	29.5636691608998
ENSG00000152518	ENSG00000152518	HAVANA	gene	8	ZFP36L2	protein_coding	ZFP36L2; ENSG00000152518	chr2	-1.00830297204921	4.55850476136953	-9.4918572206264	1.30576619110507e-17	5.67544956740312e-16	29.3181343630881
ENSG00000154277	ENSG00000154277	HAVANA	gene	13	UCHL1	protein_coding	UCHL1; ENSG00000154277	chr4	0.208508586081701	12.0640463423121	9.60116696122349	1.34885750278529e-17	5.80698263765131e-16	28.4594199965816
ENSG00000105695	ENSG00000105695	HAVANA	gene	15	MAG	protein_coding	MAG; ENSG00000105695	chr19	-0.91275429423807	5.56795743695252	-9.53860609116995	1.35326743967828e-17	5.80698263765131e-16	29.4138141092217
ENSG00000107902	ENSG00000107902	HAVANA	gene	14	LHPP	protein_coding	LHPP; ENSG00000107902	chr10	-0.729206504087619	5.71881369649939	-9.46951320788907	1.5069451423525e-17	6.42549963546128e-16	29.3031526905104
ENSG00000178695	ENSG00000178695	HAVANA	gene	6	KCTD12	protein_coding	KCTD12; ENSG00000178695	chr13	-0.912482030989031	5.03980516887435	-9.44841488993313	1.72511110656427e-17	7.30948020435441e-16	29.1250136296503
ENSG00000143878	ENSG00000143878	HAVANA	gene	10	RHOB	protein_coding	RHOB; ENSG00000143878	chr2	-0.510502037346098	7.14911748813622	-9.40584737578005	2.26548066591246e-17	9.53908952890764e-16	28.8257314178634
ENSG00000080493	ENSG00000080493	HAVANA	gene	17	SLC4A4	protein_coding	SLC4A4; ENSG00000080493	chr4	-0.862614585799186	5.5257318905967	-9.36987698612965	2.8511995063877e-17	1.19307646425676e-15	28.6703537171415
ENSG00000079819	ENSG00000079819	HAVANA	gene	19	EPB41L2	protein_coding	EPB41L2; ENSG00000079819	chr6	-0.987505300764633	4.77613309827178	-9.36706209031502	2.90293650745618e-17	1.20722736115631e-15	28.5798307777783
ENSG00000122026	ENSG00000122026	HAVANA	gene	10	RPL21	protein_coding	RPL21; ENSG00000122026	chr13	-0.408648098851472	8.87468926483868	-9.38065723911197	3.30741363502418e-17	1.36699666620601e-15	28.2067745341073
ENSG00000164125	ENSG00000164125	HAVANA	gene	15	GASK1B	protein_coding	GASK1B; ENSG00000164125	chr4	-1.1167314813061	4.25519344951904	-9.33222205651884	3.6260795634752e-17	1.48956695238613e-15	28.1895158349935
ENSG00000145824	ENSG00000145824	HAVANA	gene	12	CXCL14	protein_coding	CXCL14; ENSG00000145824	chr5	-1.00393390986278	4.52472260916232	-9.32964282639291	3.68624291849757e-17	1.50510415405565e-15	28.2967589215813
ENSG00000108830	ENSG00000108830	HAVANA	gene	10	RND2	protein_coding	RND2; ENSG00000108830	chr17	-0.556879691738841	6.40351156495187	-9.3249066655783	3.79931558964345e-17	1.54192705586915e-15	28.3774841893865
ENSG00000125730	ENSG00000125730	HAVANA	gene	17	C3	protein_coding	C3; ENSG00000125730	chr19	-1.0220017301292	4.35303117134298	-9.31478035178306	4.05277656455599e-17	1.6349434560128e-15	28.2286256299523
ENSG00000116147	ENSG00000116147	HAVANA	gene	17	TNR	protein_coding	TNR; ENSG00000116147	chr1	-0.862687044479867	5.32988107395106	-9.30701432947593	4.25849054421572e-17	1.70770540454651e-15	28.2758281578812
ENSG00000234745	ENSG00000234745	HAVANA	gene	11	HLA-B	protein_coding	HLA-B; ENSG00000234745	chr6	-0.634591040712285	7.07925131375791	-9.29454149696499	4.63352745311236e-17	1.84710499713716e-15	28.1500729845251
ENSG00000176046	ENSG00000176046	HAVANA	gene	8	NUPR1	protein_coding	NUPR1; ENSG00000176046	chr16	-0.829592263404038	5.61842090981354	-9.29184635703914	4.69068671405596e-17	1.85889155250559e-15	28.1856377179022
ENSG00000156482	ENSG00000156482	HAVANA	gene	11	RPL30	protein_coding	RPL30; ENSG00000156482	chr8	-0.472403156269039	8.41752473407872	-9.3411153886556	5.36668023201834e-17	2.11434647503553e-15	27.8229608680213
ENSG00000126803	ENSG00000126803	HAVANA	gene	9	HSPA2	protein_coding	HSPA2; ENSG00000126803	chr14	-0.794213032833512	5.25517083914411	-9.26821485961531	5.45250608176891e-17	2.13567055074867e-15	28.0273241704256
ENSG00000141469	ENSG00000141469	HAVANA	gene	18	SLC14A1	protein_coding	SLC14A1; ENSG00000141469	chr18	-1.05294844044637	4.43361588816021	-9.20837290032201	7.97727611732309e-17	3.09216213262276e-15	27.484096433956
ENSG00000175745	ENSG00000175745	HAVANA	gene	14	NR2F1	protein_coding	NR2F1; ENSG00000175745	chr5	-0.950183664938367	5.22243117704663	-9.20819514838078	7.98628782954372e-17	3.09216213262276e-15	27.6389093709762
ENSG00000189067	ENSG00000189067	HAVANA	gene	12	LITAF	protein_coding	LITAF; ENSG00000189067	chr16	-1.00355778303668	4.52066856500753	-9.190120636261	8.95750550044817e-17	3.44838368894396e-15	27.4422482133539
ENSG00000005513	ENSG00000005513	HAVANA	gene	10	SOX8	protein_coding	SOX8; ENSG00000005513	chr16	-0.922807826503943	4.75147811053485	-9.18355646661816	9.33856316898997e-17	3.57465341303895e-15	27.4394969210962
ENSG00000245910	ENSG00000245910	HAVANA	gene	8	SNHG6	lncRNA	SNHG6; ENSG00000245910	chr8	-0.531476283170277	7.16683988486284	-9.17699763475828	9.73540181192051e-17	3.70550293824342e-15	27.3697759321384
ENSG00000181449	ENSG00000181449	HAVANA	gene	4	SOX2	protein_coding	SOX2; ENSG00000181449	chr3	-0.956030195441298	5.62522557415646	-9.27397245308425	9.96112559677854e-17	3.77011815424141e-15	27.470824047322
ENSG00000081913	ENSG00000081913	HAVANA	gene	14	PHLPP1	protein_coding	PHLPP1; ENSG00000081913	chr18	-0.909266055045927	4.72563076360718	-9.17126194336324	1.00961493944805e-16	3.79375356982062e-15	27.3534159862952
ENSG00000165646	ENSG00000165646	HAVANA	gene	14	SLC18A2	protein_coding	SLC18A2; ENSG00000165646	chr10	0.465988153947253	9.97680063775483	9.48116302536593	1.01361977522297e-16	3.79375356982062e-15	26.9736006904846
ENSG00000231500	ENSG00000231500	HAVANA	gene	7	RPS18	protein_coding	RPS18; ENSG00000231500	chr6	-0.445413063126962	8.45470694048221	-9.20181277740337	1.12384130321299e-16	4.18304909378227e-15	27.0669049241898
ENSG00000146122	ENSG00000146122	HAVANA	gene	17	DAAM2	protein_coding	DAAM2; ENSG00000146122	chr6	-0.807762313411946	5.36027148203777	-9.14627638285217	1.18290905190403e-16	4.37871334213045e-15	27.2810542321253
ENSG00000109956	ENSG00000109956	HAVANA	gene	13	B3GAT1	protein_coding	B3GAT1; ENSG00000109956	chr11	-0.838964561841596	4.87724998539402	-9.14277657723063	1.20943510064658e-16	4.45243949347323e-15	27.2210773742961
ENSG00000010282	ENSG00000010282	HAVANA	gene	15	HHATL	protein_coding	HHATL; ENSG00000010282	chr3	-0.812047359483201	4.93053213792045	-9.13492937626693	1.27107986527067e-16	4.65394839800463e-15	27.1764022719841
ENSG00000141540	ENSG00000141540	HAVANA	gene	11	TTYH2	protein_coding	TTYH2; ENSG00000141540	chr17	-0.797870636634989	5.01353770397362	-9.13142682455625	1.29959324036086e-16	4.73262684341143e-15	27.1587979885127
ENSG00000162374	ENSG00000162374	HAVANA	gene	17	ELAVL4	protein_coding	ELAVL4; ENSG00000162374	chr1	0.357903717572514	8.46039431928442	9.09114665620735	1.67692886029215e-16	6.07390845795067e-15	26.6703638459999
ENSG00000123095	ENSG00000123095	HAVANA	gene	6	BHLHE41	protein_coding	BHLHE41; ENSG00000123095	chr12	-0.658395006579828	5.5656116982067	-9.0755068490328	1.85119902475935e-16	6.66926621914638e-15	26.8519862755754
ENSG00000152661	ENSG00000152661	HAVANA	gene	9	GJA1	protein_coding	GJA1; ENSG00000152661	chr6	-0.900967122187956	7.23307471602626	-9.3687526271925	1.9405008592919e-16	6.95380547289867e-15	26.7918853423672
ENSG00000091986	ENSG00000091986	HAVANA	gene	15	CCDC80	protein_coding	CCDC80; ENSG00000091986	chr3	-0.934502724046419	4.35571941904687	-9.06240774967269	2.01092575981227e-16	7.12600139805544e-15	26.6219383249103
ENSG00000072952	ENSG00000072952	HAVANA	gene	18	MRVI1	protein_coding	MRVI1; ENSG00000072952	chr11	-1.00510598443759	4.50666378823916	-9.06220791236561	2.01346568802088e-16	7.12600139805544e-15	26.6159015827588
ENSG00000086289	ENSG00000086289	HAVANA	gene	12	EPDR1	protein_coding	EPDR1; ENSG00000086289	chr7	0.326701349419613	8.58051282029379	9.06167258648893	2.02028538968174e-16	7.12600139805544e-15	26.4634695611671
ENSG00000182902	ENSG00000182902	HAVANA	gene	14	SLC25A18	protein_coding	SLC25A18; ENSG00000182902	chr22	-0.802374881878201	5.10014069938278	-9.06031605344792	2.03766969395409e-16	7.14988579592121e-15	26.7374024823453
ENSG00000130255	ENSG00000130255	HAVANA	gene	13	RPL36	protein_coding	RPL36; ENSG00000130255	chr19	-0.374012751322342	8.64977963560203	-9.00670591782701	2.85779273417055e-16	9.97562158036632e-15	26.1082567288494
ENSG00000197756	ENSG00000197756	HAVANA	gene	10	RPL37A	protein_coding	RPL37A; ENSG00000197756	chr2	-0.451889123238221	9.60238850409484	-9.27220806092585	2.93426847262431e-16	1.01897766495206e-14	25.984373423578
ENSG00000182013	ENSG00000182013	HAVANA	gene	18	PNMA8A	protein_coding	PNMA8A; ENSG00000182013	chr19	0.293425536615162	8.10702830483844	8.99252058562014	3.12498197807824e-16	1.07964120955452e-14	26.1040974512358
ENSG00000198763	ENSG00000198763	ENSEMBL	gene	3	MT-ND2	protein_coding	MT-ND2; ENSG00000198763	chrMT	-0.548445219408709	13.8893668264048	-9.26811248432189	3.73203409386715e-16	1.28279151481546e-14	24.6975029328973
ENSG00000116729	ENSG00000116729	HAVANA	gene	14	WLS	protein_coding	WLS; ENSG00000116729	chr1	-0.931363879142998	4.94485163474241	-8.95829767988551	3.87618013804581e-16	1.32557490304643e-14	26.0759577566872
ENSG00000163110	ENSG00000163110	HAVANA	gene	15	PDLIM5	protein_coding	PDLIM5; ENSG00000163110	chr4	-0.827576271718602	5.13365065422874	-8.95166388584346	4.04132696106512e-16	1.37507170387352e-14	26.0718801272008
ENSG00000110700	ENSG00000110700	HAVANA	gene	7	RPS13	protein_coding	RPS13; ENSG00000110700	chr11	-0.419864909633867	8.14693582864878	-8.95021216045413	4.07838936167444e-16	1.38070900148747e-14	25.8319648740248
ENSG00000198786	ENSG00000198786	ENSEMBL	gene	2	MT-ND5	protein_coding	MT-ND5; ENSG00000198786	chrMT	-0.574846183261903	11.7355409359259	-9.2454615693646	4.25087883986978e-16	1.43190853721013e-14	25.2000487836175
ENSG00000126214	ENSG00000126214	HAVANA	gene	21	KLC1	protein_coding	KLC1; ENSG00000126214	chr14	0.242574467348243	9.84124737169049	8.9316784493973	4.58230538202702e-16	1.53587021685154e-14	25.4325480217956
ENSG00000176244	ENSG00000176244	HAVANA	gene	7	ACBD7	protein_coding	ACBD7; ENSG00000176244	chr10	-0.856932702328601	4.96178382523974	-8.93066737520146	4.61150903841417e-16	1.53800675206912e-14	25.9244393385954
ENSG00000084731	ENSG00000084731	HAVANA	gene	15	KIF3C	protein_coding	KIF3C; ENSG00000084731	chr2	0.29200291426498	8.55577224176476	8.92980526370228	4.63655608234008e-16	1.53874277471552e-14	25.6417607463192
ENSG00000164089	ENSG00000164089	HAVANA	gene	9	ETNPPL	protein_coding	ETNPPL; ENSG00000164089	chr4	-0.906207451403088	5.85198638004472	-9.07868043997659	4.69273547021187e-16	1.54975288543222e-14	25.9724014147316
ENSG00000066468	ENSG00000066468	HAVANA	gene	22	FGFR2	protein_coding	FGFR2; ENSG00000066468	chr10	-0.905512064698723	4.59971227631345	-8.92202705689773	4.86873598288523e-16	1.60003289349745e-14	25.8319230573991
ENSG00000064042	ENSG00000064042	HAVANA	gene	18	LIMCH1	protein_coding	LIMCH1; ENSG00000064042	chr4	-0.500583595718096	6.70242445963281	-8.90556672750534	5.39885027818996e-16	1.76563370505659e-14	25.7482220187141
ENSG00000136541	ENSG00000136541	HAVANA	gene	14	ERMN	protein_coding	ERMN; ENSG00000136541	chr2	-1.02504240264779	5.42060120672727	-9.05963004494289	5.98331597021401e-16	1.94732365658608e-14	25.7348883825098
ENSG00000063015	ENSG00000063015	HAVANA	gene	20	SEZ6	protein_coding	SEZ6; ENSG00000063015	chr17	0.429622844267405	7.87845270541715	8.88311996851204	6.21528642389419e-16	2.01309541527765e-14	25.4629971093795
ENSG00000148053	ENSG00000148053	HAVANA	gene	16	NTRK2	protein_coding	NTRK2; ENSG00000148053	chr9	-0.396276717046449	8.2718582380356	-8.86715845867474	6.8693561902477e-16	2.21429917003343e-14	25.3037691277928
ENSG00000186468	ENSG00000186468	HAVANA	gene	13	RPS23	protein_coding	RPS23; ENSG00000186468	chr5	-0.498971685530652	8.64478717062319	-9.06234057085556	6.98268286324789e-16	2.24011116427148e-14	25.2865039893636
ENSG00000071054	ENSG00000071054	HAVANA	gene	16	MAP4K4	protein_coding	MAP4K4; ENSG00000071054	chr2	-0.625000067650645	6.09695321944375	-8.81775406614398	9.35908114838615e-16	2.9882525922596e-14	25.2537215314667
ENSG00000103710	ENSG00000103710	HAVANA	gene	11	RASL12	protein_coding	RASL12; ENSG00000103710	chr15	-1.03905324754752	4.1636886067478	-8.7628263284303	1.31896705394814e-15	4.19145332190972e-14	24.7649055627554
ENSG00000112851	ENSG00000112851	HAVANA	gene	14	ERBIN	protein_coding	ERBIN; ENSG00000112851	chr5	-0.625443205208888	5.84404281854501	-8.73392613717266	1.57938460592665e-15	4.99545262447316e-14	24.7569328527275
ENSG00000124126	ENSG00000124126	HAVANA	gene	14	PREX1	protein_coding	PREX1; ENSG00000124126	chr20	-0.833505660936299	4.84730688776547	-8.71869622821995	1.73654650250706e-15	5.46687560158415e-14	24.6411686591852
ENSG00000196628	ENSG00000196628	HAVANA	gene	18	TCF4	protein_coding	TCF4; ENSG00000196628	chr18	-0.837363248875509	5.39594995783286	-8.70013048101997	1.94926625461349e-15	6.1080031429447e-14	24.5532751481617
ENSG00000126860	ENSG00000126860	HAVANA	gene	11	EVI2A	protein_coding	EVI2A; ENSG00000126860	chr17	-1.02551683897925	4.00389414058194	-8.69687418231587	1.98915643066126e-15	6.20414207100228e-14	24.3860167890771
