Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000116514,RNF19B,50,1.22250,2,-3.1513,11,-1.1340,34,0.84440,22,-0.1082,20,-0.2106,14,-0.9305
ENSG00000004455,AK2,8,-2.3930,61,0.71796,67,0.86442,29,-0.5682,23,-0.8755,76,1.06692,44,0.24801
ENSG00000142920,AZIN2,8,-2.0201,201,3.61469,17,-0.8457,15,-1.2158,4,-3.1445,46,0.66148,17,-0.9652
ENSG00000134686,PHC2,189,1.95242,5,-3.4394,55,-0.1304,50,-0.3430,48,-0.3517,117,1.09335,37,-0.8507
ENSG00000163866,SMIM12,60,-0.0342,51,-0.2754,55,-0.1713,96,1.04144,27,-1.3246,45,-0.4669,50,-0.3630
ENSG00000163867,ZMYM6,8,-1.0003,15,-0.0580,23,0.60620,19,0.48122,15,-0.0408,22,0.52838,9,-0.9682
ENSG00000116560,SFPQ,17,-2.9931,86,-0.5781,168,0.45734,127,0.01060,161,0.43082,131,0.06517,135,0.13504
ENSG00000146463,ZMYM4,52,0.40108,59,0.57876,40,-0.0201,43,0.13602,35,-0.2311,38,-0.1110,32,-0.4472
ENSG00000142687,KIAA0319L,8,-2.7894,11,-2.2437,40,-0.3651,62,0.41486,82,0.84664,53,0.04172,47,-0.1522
ENSG00000020129,NCDN,408,0.68255,189,-0.5231,36,-2.9487,491,1.56541,226,-0.2719,48,-2.5404,119,-1.3786
ENSG00000126067,PSMB2,75,-0.4549,29,-1.8815,105,0.06555,140,0.75267,99,-0.0344,93,-0.1253,83,-0.3509
ENSG00000142686,C1orf216,8,-2.2434,2,-3.7382,16,-1.1613,71,1.85614,30,-0.2466,3,-3.2819,28,-0.4265
ENSG00000092847,AGO1,21,-1.0376,158,2.29999,63,0.66287,38,-0.1640,32,-0.4431,12,-1.8430,23,-1.0209
ENSG00000126070,AGO3,8,-2.0728,47,0.65786,31,0.01239,24,-0.5182,34,0.13377,52,0.81853,35,0.19454
ENSG00000116863,ADPRHL2,8,-1.6739,2,-3.1766,71,1.82068,28,0.32869,7,-1.9240,32,0.48209,24,-0.0079
ENSG00000054116,TRAPPC3,8,-3.0813,150,1.37674,69,0.09580,77,0.37491,72,0.19229,50,-0.3954,37,-0.9630
ENSG00000116871,MAP7D1,21,-3.1538,184,0.04798,105,-0.8056,182,0.04059,130,-0.5279,410,1.36614,203,0.25310
ENSG00000054118,THRAP3,359,2.18998,85,-0.2488,159,0.73691,63,-0.8734,70,-0.5924,93,-0.1106,70,-0.6283
ENSG00000196182,STK40,8,-1.0823,2,-2.6619,38,1.32480,12,-0.6204,26,0.77483,13,-0.3489,18,0.17875
ENSG00000181817,LSM10,8,-2.3102,2,-3.8037,20,-0.9240,59,1.13940,55,0.69149,11,-1.7323,30,-0.3614
ENSG00000116885,OSCP1,8,-1.5187,2,-3.0241,114,3.02585,23,0.13187,19,-0.1558,5,-2.0795,6,-1.9914
ENSG00000116898,MRPS15,19,-1.0730,3,-3.6720,27,-0.5332,56,0.86117,47,0.37315,23,-0.7783,36,-0.1116
ENSG00000163875,MEAF6,113,0.18522,62,-0.7331,85,-0.2486,147,0.87935,112,0.19659,69,-0.5668,54,-1.0749
ENSG00000163879,DNALI1,8,-1.8662,2,-3.3659,254,4.86931,12,-1.4501,3,-3.3801,16,-0.7472,6,-2.3292
ENSG00000134697,GNL2,117,2.79825,2,-3.1973,16,-0.6563,18,-0.5828,23,-0.0492,21,-0.2330,13,-1.0141
ENSG00000116922,C1orf109,8,-1.2338,2,-2.7449,22,0.31639,20,0.31089,41,1.57663,2,-2.9255,11,-0.8625
ENSG00000185090,MANEAL,182,2.77700,5,-2.8563,23,-0.7643,49,0.56335,17,-1.3139,24,-0.7141,10,-2.0996
ENSG00000196449,YRDC,8,-0.9908,2,-2.5078,9,-0.7945,23,0.99106,20,0.46869,7,-1.1833,12,-0.3176
ENSG00000197982,C1orf122,29,-3.1176,222,-0.1120,168,-0.5351,212,-0.2323,255,0.11482,563,1.41393,252,0.10416
ENSG00000183431,SF3A3,8,-2.0003,2,-3.4979,68,1.33636,43,0.84852,26,-0.2482,20,-0.6011,22,-0.5602
ENSG00000183520,UTP11,8,-2.0939,18,-0.8841,33,0.07424,43,0.65328,38,0.30086,30,-0.0759,26,-0.3613
ENSG00000116954,RRAGC,16,-1.7648,36,-0.5818,34,-0.6815,79,0.92078,51,-0.0485,48,-0.1406,45,-0.2883
ENSG00000174574,AKIRIN1,38,-1.4468,63,-0.6809,120,0.30476,125,0.51279,101,0.03212,113,0.20945,83,-0.3095
ENSG00000168653,NDUFS5,202,-1.1673,711,0.78297,299,-0.5809,516,0.36844,524,0.31989,310,-0.5262,343,-0.4331
ENSG00000127603,MACF1,276,0.37632,575,1.61215,239,0.14727,145,-0.7847,207,-0.0864,174,-0.3409,190,-0.2464
ENSG00000090621,PABPC4,8,-2.8400,16,-1.7807,84,0.72978,44,-0.3697,68,0.44109,77,0.58788,64,0.36139
ENSG00000163909,HEYL,8,-0.8466,2,-2.3675,15,0.17782,16,0.40560,23,0.98374,0,-4.7256,12,-0.1271
ENSG00000116983,HPCAL4,180,0.82385,33,-1.7609,85,-0.3605,146,0.68605,154,0.63259,20,-2.5202,63,-0.9383
ENSG00000084072,PPIE,122,2.37243,2,-3.5502,50,0.75817,29,-0.1387,20,-0.6597,20,-0.6865,17,-1.0321
ENSG00000168389,MFSD2A,469,4.49723,2,-4.3566,16,-1.8574,11,-2.6613,29,-1.0469,8,-2.7586,38,-0.6364
ENSG00000131236,CAP1,122,-0.2226,34,-2.1195,104,-0.4640,134,-0.1066,175,0.37719,233,0.80152,151,0.13290
ENSG00000131238,PPT1,250,0.95629,182,0.43627,211,0.67590,137,-0.0134,127,-0.1339,81,-0.8044,89,-0.7814
ENSG00000259943,AL050341.2,8,-1.0926,2,-2.6070,17,0.09408,16,-0.0219,25,0.78933,21,0.44464,15,-0.0739
ENSG00000084073,ZMPSTE24,197,1.69489,201,1.72859,70,-0.0264,50,-0.6965,41,-0.8861,43,-0.7589,44,-0.8371
ENSG00000049089,COL9A2,15,-1.1719,2,-3.6379,22,-0.6084,18,-1.0713,15,-1.2454,118,2.17392,55,1.07209
ENSG00000084070,SMAP2,34,-0.9477,15,-2.1091,31,-1.0733,104,1.18809,43,-0.6297,32,-1.0473,70,0.18630
ENSG00000117016,RIMS3,8,-3.1859,190,1.72040,19,-1.8642,106,1.06328,65,-0.0721,11,-2.6819,32,-1.2601
ENSG00000066136,NFYC,65,1.67369,2,-3.1546,29,0.35706,27,0.29971,11,-1.2499,26,0.14338,18,-0.4965
ENSG00000179862,CITED4,8,-2.1776,123,2.20747,59,0.89065,42,0.46000,13,-1.5285,30,-0.1855,9,-2.1527
ENSG00000171793,CTPS1,8,-0.6835,2,-2.2094,13,0.14800,19,1.09146,10,-0.3568,4,-1.5064,11,-0.1812
ENSG00000127124,HIVEP3,8,-1.3075,2,-2.8169,4,-2.0321,20,0.15709,27,0.64557,32,0.84827,20,0.17127
ENSG00000198815,FOXJ3,8,-2.3954,2,-3.8887,42,0.11557,60,1.00513,52,0.48633,28,-0.5003,28,-0.5929
ENSG00000177181,RIMKLA,256,2.83862,34,-0.6658,18,-1.5877,57,0.17129,11,-2.3548,28,-0.9467,32,-0.8780
ENSG00000127125,PPCS,10,-2.0660,3,-3.4961,55,0.46069,55,0.64684,45,0.15737,38,-0.1321,39,-0.0832
ENSG00000186409,CCDC30,8,-1.6445,2,-3.1478,143,3.37458,19,-0.3826,15,-0.6607,17,-0.4777,8,-1.6496
ENSG00000065978,YBX1,8,-3.8278,271,1.39537,180,0.70376,68,-1.0082,107,-0.1292,137,0.27331,140,0.37335
ENSG00000164008,C1orf50,8,-1.4940,3,-2.9181,15,-0.5174,24,0.27371,30,0.64456,32,0.67936,20,-0.1162
ENSG00000177868,SVBP,8,-2.0885,3,-3.2641,59,1.00092,41,0.58295,32,0.00761,47,0.61439,22,-0.6349
ENSG00000117394,SLC2A1,17,-2.2466,21,-1.9771,97,0.33585,50,-0.8455,109,0.58572,88,0.18481,125,0.95463
ENSG00000117395,EBNA1BP2,8,-3.1821,96,0.56675,106,0.71878,86,0.53808,68,0.01170,54,-0.3350,44,-0.7506
ENSG00000179178,TMEM125,449,3.73827,9,-2.8280,0,-6.7739,6,-3.7311,3,-4.2721,194,1.82211,54,-0.3382
ENSG00000066322,ELOVL1,39,-1.3990,137,0.50582,27,-1.9514,24,-2.4746,26,-2.0845,516,2.98425,142,0.71487
ENSG00000159479,MED8,35,0.86973,2,-2.9457,18,-0.1474,22,0.20550,16,-0.3954,18,-0.1961,23,0.22112
ENSG00000178922,HYI,8,-1.3625,2,-2.8708,67,2.11153,11,-1.0510,23,0.28398,31,0.75188,18,-0.1601
ENSG00000142949,PTPRF,20,-2.5102,5,-4.3359,326,1.82845,122,0.23017,119,0.14083,107,-0.0419,80,-0.5654
ENSG00000066135,KDM4A,8,-0.7839,2,-2.3066,20,0.70773,15,0.35515,10,-0.4706,4,-1.7214,18,0.61211
ENSG00000126091,ST3GAL3,44,0.98716,2,-3.1699,7,-1.8164,38,1.09349,13,-0.9938,10,-1.3047,23,-0.0648
ENSG00000117408,IPO13,21,-1.5948,22,-1.5238,51,-0.2879,33,-1.1655,74,0.32173,167,1.65853,86,0.66457
ENSG00000117410,ATP6V0B,723,1.08336,65,-2.6002,289,-0.3804,531,0.82957,254,-0.6232,290,-0.3776,271,-0.5602
ENSG00000117411,B4GALT2,8,-2.4055,10,-1.9906,70,0.92460,39,-0.0184,42,0.12381,62,0.71852,40,0.04608
ENSG00000159214,CCDC24,8,-0.8105,2,-2.3053,42,1.93787,18,0.63920,10,-0.4319,13,-0.0297,5,-1.5530
ENSG00000196517,SLC6A9,8,-2.6693,17,-1.5226,114,1.43969,23,-1.3436,35,-0.4741,137,1.78077,59,0.42511
ENSG00000178028,DMAP1,38,-0.0037,3,-3.7151,66,0.87139,35,-0.1827,50,0.48085,38,-0.0178,37,-0.0485
ENSG00000117419,ERI3,84,-0.4653,73,-0.6886,137,0.29070,158,0.74272,87,-0.4421,96,-0.2686,95,-0.3346
ENSG00000187147,RNF220,221,1.18529,51,-1.1213,71,-0.6167,104,-0.0540,86,-0.3625,126,0.25882,110,0.05746
ENSG00000126106,TMEM53,8,-0.7151,16,0.43210,28,1.30326,18,0.80102,9,-0.4747,2,-2.7442,6,-1.1980
ENSG00000142937,RPS8,365,-1.4003,2432,1.61724,847,-0.1259,536,-1.0204,869,-0.0939,1429,0.70582,995,0.15130
ENSG00000070785,EIF2B3,8,-1.8937,51,0.97622,12,-1.2373,37,0.64193,37,0.51255,15,-0.8954,17,-0.8260
ENSG00000126088,UROD,505,2.92547,76,-0.4200,85,-0.2538,73,-0.6157,49,-1.1387,79,-0.3615,54,-1.0524
ENSG00000280670,CCDC163,8,-1.7745,155,3.35696,57,1.29003,11,-1.4749,25,-0.0536,7,-1.8941,4,-2.9439
ENSG00000117450,PRDX1,227,-1.2072,700,0.53022,654,0.42097,478,-0.0968,599,0.30860,586,0.24635,413,-0.3546
ENSG00000117448,AKR1A1,58,0.07777,89,0.76623,53,-0.0587,44,-0.4418,74,0.51998,81,0.62278,36,-0.7220
ENSG00000132780,NASP,71,1.10920,2,-3.7610,75,1.19653,23,-0.8363,15,-1.3317,53,0.61325,47,0.52427
ENSG00000159592,GPBP1L1,97,1.16938,77,0.77007,28,-0.7811,36,-0.5455,22,-1.2259,92,1.06407,45,-0.1097
ENSG00000159596,TMEM69,8,-1.1045,2,-2.6186,19,0.29897,25,1.02376,10,-0.7490,15,-0.0500,14,-0.1788
ENSG00000086015,MAST2,36,0.40421,2,-3.3908,9,-1.5989,43,1.01996,24,-0.2257,15,-0.9420,26,-0.1241
ENSG00000117461,PIK3R3,9,-1.7955,104,2.15862,11,-1.4986,39,0.65746,19,-0.7016,15,-1.0328,16,-1.0713
ENSG00000085998,POMGNT1,83,0.44747,52,-0.2827,47,-0.4377,61,-0.0225,50,-0.3502,95,0.67802,62,-0.0140
ENSG00000132128,LRRC41,8,-2.1912,3,-3.4130,62,0.96509,47,0.74619,33,-0.0623,28,-0.3235,29,-0.2942
ENSG00000173660,UQCRH,103,-2.1841,452,0.03426,271,-0.7528,593,0.65947,615,0.58373,315,-0.5235,335,-0.5015
ENSG00000117481,NSUN4,44,1.44070,3,-2.5303,13,-0.4528,17,-0.1453,20,0.18296,21,0.24646,15,-0.2975
ENSG00000117480,FAAH,8,-1.7951,2,-3.2958,23,-0.1908,34,0.58585,22,-0.2673,30,0.25438,31,0.36217
ENSG00000079277,MKNK1,8,-0.7393,5,-1.3819,22,0.90588,14,0.30200,15,0.31266,6,-1.0507,11,-0.1783
ENSG00000123472,ATPAF1,341,1.42758,124,-0.2182,128,-0.1673,127,-0.2399,163,0.22889,137,-0.0692,98,-0.6739
ENSG00000159658,EFCAB14,8,-3.2901,33,-1.1930,125,0.87374,50,-0.7172,85,0.26504,168,1.36784,80,0.18866
ENSG00000186377,CYP4X1,8,-0.9897,31,1.16423,6,-1.3007,27,1.53200,6,-1.4529,11,-0.4998,5,-1.6134
ENSG00000162368,CMPK1,74,-1.1967,214,0.44003,133,-0.3085,197,0.43128,223,0.56548,106,-0.6535,114,-0.6207
ENSG00000162373,BEND5,156,3.38778,27,0.09048,20,-0.3449,17,-0.7841,13,-1.0123,0,-5.8012,11,-1.4054
ENSG00000162374,ELAVL4,19,-2.5247,24,-2.1862,12,-3.2119,249,2.59305,49,-1.2061,30,-1.8864,61,-0.9383
ENSG00000185104,FAF1,45,-0.1983,232,2.64813,32,-0.7074,47,-0.1747,26,-1.1138,47,-0.1506,25,-1.2681
ENSG00000123091,RNF11,43,-2.5518,84,-1.5673,180,-0.4223,383,1.14861,260,0.15772,134,-0.8712,197,-0.3400
ENSG00000085831,TTC39A,39,1.08268,2,-2.9029,3,-2.7197,30,0.94928,34,0.98414,4,-2.1809,7,-1.7466
ENSG00000085832,EPS15,158,0.37229,43,-1.5959,94,-0.4413,145,0.31616,145,0.25785,118,-0.0913,114,-0.1689
ENSG00000117859,OSBPL9,52,0.62672,2,-3.7223,60,0.87486,33,-0.1262,52,0.69597,22,-0.7106,27,-0.4330
ENSG00000078618,NRDC,155,1.23270,21,-1.8483,66,-0.1416,98,0.66844,57,-0.4028,42,-0.8294,51,-0.6157
ENSG00000169213,RAB3B,11,-2.9584,11,-2.9978,12,-2.7994,149,1.46836,42,-1.0945,13,-2.7340,117,0.68169
ENSG00000117862,TXNDC12,8,-2.0949,21,-0.5995,74,1.38749,41,0.56634,34,0.09832,20,-0.7047,19,-0.8668
ENSG00000134717,BTF3L4,8,-3.1962,5,-3.8098,47,-0.5734,92,0.66893,80,0.29274,112,0.79243,62,-0.1768
ENSG00000157077,ZFYVE9,10,-1.3678,22,-0.2561,22,-0.3004,40,0.93613,30,0.18544,3,-2.8857,23,-0.2806
ENSG00000134748,PRPF38A,32,0.33097,2,-3.3011,88,2.06598,17,-0.7837,16,-0.8014,36,0.51546,26,0.00970
ENSG00000134744,TUT4,8,-1.7969,3,-2.9832,60,1.36649,22,-0.3448,42,0.85395,16,-0.7322,26,0.03365
ENSG00000162377,COA7,8,-0.9083,2,-2.4275,13,-0.0888,21,0.92518,11,-0.3819,17,0.29463,12,-0.2929
ENSG00000162378,ZYG11B,8,-3.9675,320,1.69007,36,-1.7472,171,0.89885,105,-0.1617,48,-1.3318,67,-0.9607
ENSG00000121310,ECHDC2,8,-1.4288,2,-2.9358,115,3.20416,10,-1.2042,31,0.77788,10,-1.0608,7,-1.6537
ENSG00000116171,SCP2,8,-4.1148,168,0.42558,220,0.86170,123,-0.0841,175,0.54269,180,0.53696,83,-0.7613
ENSG00000157184,CPT2,8,-0.8820,2,-2.4006,20,0.58851,11,-0.3614,9,-0.6176,30,1.23704,18,0.53304
ENSG00000162384,CZIB,8,-2.6395,39,-0.2763,85,0.97275,46,-0.0245,61,0.47271,43,-0.1229,41,-0.2163
ENSG00000162385,MAGOH,109,1.98762,3,-3.5026,62,0.97390,30,-0.2437,26,-0.4246,41,0.31585,17,-1.1725
ENSG00000157193,LRP8,8,-1.5898,2,-3.0933,15,-0.6256,37,1.17135,25,0.19495,9,-1.3656,20,-0.1892
ENSG00000058799,YIPF1,8,-1.1257,2,-2.6392,32,1.08136,24,0.84620,8,-1.1136,17,0.08955,14,-0.2901
ENSG00000081870,HSPB11,8,-2.7551,295,3.29467,54,0.13136,33,-0.8144,30,-0.8105,41,-0.2928,20,-1.5159
ENSG00000116209,TMEM59,28,-3.4436,228,-0.3844,433,0.62718,267,-0.1812,190,-0.7093,887,1.86796,258,-0.2320
ENSG00000116221,MRPL37,155,1.82947,2,-4.2995,49,-0.0765,67,0.55007,32,-0.7640,20,-1.4423,39,-0.5163
ENSG00000157216,SSBP3,12,-2.8674,8,-3.4378,230,1.68415,102,0.42485,46,-0.9596,100,0.28277,79,-0.1005
ENSG00000243725,TTC4,101,2.66837,2,-3.0783,45,1.15160,15,-0.7215,15,-0.5907,14,-0.7049,11,-1.1506
ENSG00000116133,DHCR24,436,0.79276,119,-1.2180,76,-1.8743,167,-0.8869,74,-2.0190,1088,2.46189,306,0.27030
ENSG00000162402,USP24,8,-2.3242,83,1.30140,57,0.68505,37,-0.0279,46,0.36318,31,-0.2979,22,-0.9002
ENSG00000162407,PLPP3,14,-3.6496,91,-0.9734,445,1.55888,118,-0.7463,368,1.41536,192,0.16166,101,-0.9517
ENSG00000162409,PRKAA2,59,1.16361,26,-0.1601,10,-1.5090,30,0.12486,43,0.74107,16,-0.8762,17,-0.8591
ENSG00000162601,MYSM1,8,-1.2230,3,-2.5498,33,0.99946,18,0.04489,4,-2.1706,17,0.00166,29,1.02155
ENSG00000177606,JUN,8,-2.7197,2,-4.2100,398,4.29978,21,-1.4978,18,-1.5847,32,-0.6252,25,-1.1754
ENSG00000172456,FGGY,8,-1.1223,2,-2.6359,48,1.79635,20,0.44273,24,0.71660,0,-7.4126,8,-1.1608
ENSG00000134716,CYP2J2,27,0.13184,38,0.66646,19,-0.4194,12,-1.3805,36,0.66184,60,1.43464,20,-0.3755
ENSG00000162599,NFIA,146,-0.0443,81,-0.9517,447,1.82111,77,-1.2581,185,0.35178,165,0.14094,148,-0.0285
ENSG00000162604,TM2D1,8,-3.2164,152,1.26675,95,0.48305,66,-0.1116,49,-0.5768,125,0.93292,55,-0.4273
ENSG00000132849,PATJ,8,-1.3746,2,-2.8827,31,0.76563,29,0.92808,27,0.57943,5,-2.0226,12,-0.8620
ENSG00000132854,KANK4,164,2.72091,2,-3.7363,0,-8.7898,22,-0.8455,3,-3.6539,88,1.50927,36,0.03209
ENSG00000162607,USP1,8,-1.9851,8,-1.8593,48,0.77368,23,-0.5049,59,1.28789,43,0.59247,22,-0.5035
ENSG00000116641,DOCK7,8,-2.1625,105,1.92118,71,1.22563,25,-0.5663,26,-0.4170,31,-0.0883,22,-0.7059
ENSG00000125703,ATG4C,10,-1.4557,13,-1.1245,28,0.02101,25,-0.2558,8,-1.9752,65,1.36197,44,0.93114
ENSG00000142856,ITGB3BP,8,-0.9877,2,-2.5047,39,1.57805,16,0.10449,4,-1.8229,18,0.27018,18,0.39180
ENSG00000203965,EFCAB7,8,-0.5827,2,-2.1119,23,1.14251,15,0.70879,7,-0.7721,8,-0.4605,10,-0.2729
ENSG00000079739,PGM1,111,1.08369,60,0.09569,68,0.27452,60,0.10606,66,0.26018,42,-0.4466,28,-1.1852
ENSG00000158966,CACHD1,56,0.92924,2,-3.5685,103,2.00667,36,0.31395,28,-0.1560,0,-8.2187,14,-1.2977
ENSG00000162434,JAK1,45,-0.4677,8,-2.8901,88,0.57243,91,0.92463,47,-0.4323,38,-0.7016,52,-0.2927
ENSG00000162433,AK4,14,-2.0746,19,-1.6669,70,0.29346,72,0.48655,105,1.08628,43,-0.4541,35,-0.8492
ENSG00000116675,DNAJC6,474,0.53647,209,-0.7353,34,-3.3984,522,1.02169,280,-0.3161,424,0.35568,203,-0.8996
ENSG00000213625,LEPROT,54,-0.0759,112,1.10317,78,0.50242,29,-1.2341,87,0.77458,70,0.33889,43,-0.4722
ENSG00000184588,PDE4B,30,-1.3832,28,-1.5230,59,-0.3912,84,0.20173,88,0.23842,129,0.83602,78,0.04829
ENSG00000118473,SGIP1,143,1.01698,32,-1.2887,31,-1.3427,114,0.94773,69,-0.1531,63,-0.2966,41,-1.0669
ENSG00000152760,TCTEX1D1,8,-1.9531,2,-3.4516,294,5.37025,12,-1.6021,2,-4.0390,8,-1.8474,4,-3.0490
ENSG00000198160,MIER1,8,-2.0474,35,0.20249,41,0.46136,22,-0.6062,43,0.59408,43,0.54428,32,0.07498
ENSG00000142864,SERBP1,152,0.00477,109,-0.5111,272,0.94014,119,-0.4781,213,0.60033,181,0.27438,118,-0.4485
ENSG00000116717,GADD45A,8,-1.0498,2,-2.5606,8,-0.9194,33,2.06228,9,-0.7854,3,-2.1409,9,-0.8661
ENSG00000172380,GNG12,8,-1.6235,3,-3.0328,80,2.11280,15,-0.7782,45,1.21610,15,-0.6622,14,-0.8131
ENSG00000162595,DIRAS3,13,-3.2853,219,0.93901,34,-1.9251,224,1.54965,182,0.71637,9,-3.7319,16,-3.2476
ENSG00000116729,WLS,8,-3.2827,9,-3.0791,418,3.25676,37,-1.2271,100,0.57334,38,-0.9737,39,-1.0680
ENSG00000066557,LRRC40,41,0.58357,50,0.90782,27,-0.0758,41,0.86755,6,-2.2786,27,-0.0789,15,-1.0908
ENSG00000116754,SRSF11,8,-3.8706,107,-0.0242,138,0.38354,122,0.25387,86,-0.3777,114,0.08354,127,0.30398
ENSG00000118454,ANKRD13C,8,-1.6592,2,-3.1621,29,0.31863,28,0.40194,29,0.36176,14,-0.7284,27,0.25538
ENSG00000197568,HHLA3,8,-1.2358,27,0.67424,43,1.44166,15,-0.2759,12,-0.5894,28,0.73453,12,-0.5941
ENSG00000050628,PTGER3,8,-0.6450,2,-2.1720,5,-1.2349,23,1.71786,13,0.12595,5,-1.0910,5,-1.4325
ENSG00000132485,ZRANB2,18,-2.1390,53,-0.5847,130,0.82530,84,0.18653,63,-0.3484,103,0.45135,79,0.05008
ENSG00000172260,NEGR1,8,-3.9454,36,-1.7359,81,-0.5277,191,1.25858,131,0.24318,94,-0.2938,79,-0.6610
ENSG00000178965,ERICH3,171,2.32324,11,-2.0700,54,0.31244,61,0.73027,22,-1.1032,0,-8.7435,17,-1.6038
ENSG00000116791,CRYZ,8,-1.6379,2,-3.1411,36,0.67403,45,1.73244,18,-0.3667,10,-1.2734,9,-1.5310
ENSG00000162623,TYW3,8,-2.0053,6,-2.3050,39,0.43562,44,0.87850,30,-0.0125,28,-0.1109,24,-0.3760
ENSG00000117054,ACADM,8,-2.9410,45,-0.3597,94,0.79285,72,0.53004,50,-0.2286,51,-0.1702,51,-0.1924
ENSG00000137955,RABGGTB,99,0.96091,7,-3.0027,32,-0.8075,61,0.24753,34,-0.7834,80,0.60272,59,0.16296
ENSG00000142892,PIGK,62,0.56699,24,-0.8499,39,-0.1386,56,0.59764,24,-0.9548,80,1.00464,27,-0.8295
ENSG00000154027,AK5,90,0.37378,178,1.51418,9,-3.0152,79,0.22361,19,-2.0609,94,0.43706,66,-0.1289
ENSG00000036549,AC118549.1,8,-1.8779,49,0.93429,25,-0.1139,19,-0.6581,33,0.34792,62,1.33082,22,-0.3737
ENSG00000077254,USP33,8,-3.6252,108,0.26893,98,0.10233,134,0.89234,93,0.02981,48,-0.9637,67,-0.5470
ENSG00000180488,MIGA1,59,-0.5312,10,-3.1133,30,-1.5544,102,0.43191,59,-0.5752,202,1.45537,86,0.06413
ENSG00000162613,FUBP1,8,-2.5357,35,-0.3004,77,0.94143,55,0.53306,28,-0.6916,48,0.17897,38,-0.2121
ENSG00000162616,DNAJB4,218,1.90944,108,0.69583,70,-0.0007,52,-0.5670,62,-0.2128,41,-0.7932,46,-0.7262
ENSG00000137959,IFI44L,8,-1.4980,2,-3.0037,60,1.72744,9,-1.4785,35,0.88028,2,-3.0785,32,0.82300
ENSG00000137941,TTLL7,12,-3.5548,9,-4.0548,97,-0.5612,128,-0.1847,110,-0.3999,237,0.83976,245,1.16712
ENSG00000142875,PRKACB,414,0.09358,741,1.03648,81,-2.3573,486,0.48232,376,-0.0642,403,0.04884,246,-0.8135
ENSG00000117133,RPF1,8,-1.5303,13,-0.7406,36,0.80849,20,-0.1355,31,0.61178,43,1.12346,13,-0.9065
ENSG00000174021,GNG5,50,-0.0714,44,-0.2736,204,2.33285,14,-2.2979,57,0.14285,82,0.69376,45,-0.2858
ENSG00000117155,SSX2IP,8,-1.5117,2,-3.0171,65,1.87208,30,0.77959,4,-2.5122,0,-5.1377,24,0.24032
ENSG00000162642,C1orf52,8,-2.3051,41,0.18706,27,-0.4387,48,0.58140,37,0.00023,39,0.09938,32,-0.2306
ENSG00000153904,DDAH1,100,-0.5692,18,-3.0537,374,1.56646,143,-0.0318,200,0.56347,46,-1.7172,125,-0.2683
ENSG00000117174,ZNHIT6,8,-2.4206,164,2.46349,43,0.13518,32,-0.4467,21,-1.0464,23,-0.8077,37,-0.1426
ENSG00000122417,ODF2L,8,-2.3203,2,-3.8143,168,2.66752,44,0.36146,22,-0.8699,9,-2.0038,25,-0.6852
ENSG00000097033,SH3GLB1,8,-2.9831,100,0.77545,129,1.19579,33,-1.1491,83,0.53481,96,0.70797,56,-0.1815
ENSG00000183291,SELENOF,13,-3.7108,127,-0.3491,343,1.25360,164,0.07387,155,-0.0385,266,0.82356,116,-0.5621
ENSG00000153936,HS2ST1,80,1.32323,2,-3.7419,82,1.37915,37,0.12554,45,0.42333,2,-3.7252,17,-1.2170
ENSG00000143013,LMO4,196,0.83126,234,1.12688,113,-0.0571,148,0.51821,81,-0.6081,43,-1.5015,60,-1.1561
ENSG00000065243,PKN2,115,2.04345,2,-3.6998,49,0.56007,16,-1.3622,50,0.65331,24,-0.5369,30,-0.2233
ENSG00000137947,GTF2B,100,1.84833,15,-1.1681,42,0.35804,40,0.40755,21,-0.7370,25,-0.4213,15,-1.2924
ENSG00000137944,KYAT3,8,-1.4484,39,1.03372,9,-1.1441,22,0.18493,32,0.78927,25,0.33235,10,-1.1568
ENSG00000213516,RBMXL1,8,-0.8009,2,-2.3231,17,0.39066,14,0.22104,9,-0.5425,27,1.17866,13,-0.0180
ENSG00000197147,LRRC8B,8,-1.3632,2,-2.8715,3,-2.4420,13,-0.7569,3,-2.8589,60,1.90844,40,1.57112
ENSG00000171492,LRRC8D,105,1.56440,30,-0.4385,54,0.44343,29,-0.6305,7,-2.5538,94,1.36920,37,-0.1542
ENSG00000162664,ZNF326,8,-2.2754,88,1.46111,58,0.76956,15,-1.5582,8,-2.3496,42,0.22953,65,1.25643
ENSG00000233593,LINC02609,19,-0.7369,121,2.34179,9,-1.7890,34,0.17476,6,-2.4634,42,0.47822,22,-0.6356
ENSG00000122482,ZNF644,15,-1.3261,33,-0.1796,46,0.35391,26,-0.7048,32,-0.2294,65,0.90690,51,0.64550
ENSG00000069702,TGFBR3,8,-1.1068,2,-2.6208,112,3.70885,7,-1.4928,14,-0.1907,5,-1.7195,9,-1.0124
ENSG00000189195,BTBD8,8,-3.2774,431,3.34805,30,-1.3315,71,-0.0259,30,-1.3825,36,-1.0421,28,-1.5586
ENSG00000122484,RPAP2,8,-2.0988,107,2.04753,28,-0.2045,26,-0.4086,35,0.13887,20,-0.6977,26,-0.3479
