Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6
ENSG00000132702,HAPLN2,12,-3.4633,293,1.77559,53,-1.3315,359,2.30822,0,-8.2399,2,-5.6963
ENSG00000132692,BCAN,248,1.57007,112,0.01302,192,1.01565,56,-1.1119,31,-1.9919,26,-2.3016
ENSG00000162706,CADM3,284,0.00133,40,-3.0400,297,0.07854,176,-0.7935,474,0.94658,432,0.76324
ENSG00000158710,TAGLN2,33,-1.8711,60,-0.9431,125,0.27693,79,-0.4966,183,0.99837,159,0.73118
ENSG00000177807,KCNJ10,24,-1.3822,138,1.75287,100,1.04084,67,0.28073,0,-7.1313,12,-2.3530
ENSG00000162729,IGSF8,57,-0.9132,73,-0.5180,162,0.90130,201,1.34345,65,-0.6945,37,-1.5763
ENSG00000018625,ATP1A2,229,0.27237,228,0.26732,571,2.22987,27,-3.0603,62,-1.8478,60,-1.8863
ENSG00000162734,PEA15,387,-1.3282,1052,0.32566,712,-0.3493,1163,0.50957,673,-0.4418,1260,0.66021
ENSG00000132716,DCAF8,29,-1.3025,71,0.12911,94,0.64609,59,-0.1882,75,0.23594,66,0.00544
ENSG00000162735,PEX19,36,-1.2414,40,-1.0675,143,1.14848,131,0.97156,79,0.04348,35,-1.3001
ENSG00000122218,COPA,130,-0.1459,79,-0.9675,140,-0.0224,130,-0.1542,191,0.53250,182,0.43552
ENSG00000143256,PFDN2,51,-1.3764,73,-0.8201,127,0.08683,155,0.44539,185,0.77656,132,0.15674
ENSG00000143222,UFC1,93,-0.3567,44,-1.5450,97,-0.2841,184,0.85399,142,0.37668,130,0.21156
ENSG00000158864,NDUFS2,193,-0.2530,112,-1.1292,185,-0.3236,256,0.23856,358,0.86065,238,0.10873
ENSG00000143252,SDHC,104,-0.3567,77,-0.8479,128,-0.0113,244,1.21029,109,-0.2829,109,-0.2756
ENSG00000152332,UHMK1,248,-0.0564,116,-1.2960,248,-0.0563,292,0.22963,314,0.35568,321,0.39598
ENSG00000117152,RGS4,78,-0.1572,13,-2.9292,45,-1.0426,78,-0.1576,109,0.42619,191,1.55410
ENSG00000143248,RGS5,43,-0.5714,95,0.81727,193,2.48980,0,-6.2639,0,-7.3756,32,-1.0526
ENSG00000185630,PBX1,100,0.56325,33,-1.2933,184,1.86175,22,-1.9001,59,-0.3452,38,-1.0400
ENSG00000143198,MGST3,117,-1.6295,99,-1.8864,296,-0.1396,459,0.64393,545,0.97873,411,0.44064
ENSG00000143183,TMCO1,114,0.32310,39,-1.4387,187,1.27781,65,-0.6416,78,-0.3383,88,-0.1316
ENSG00000143158,MPC2,132,0.24214,43,-1.5675,98,-0.2685,137,0.30736,123,0.10993,157,0.55571
ENSG00000143155,TIPRL,63,0.10188,29,-1.1663,47,-0.3996,60,0.00971,62,0.05379,97,0.88924
ENSG00000143153,ATP1B1,1874,-0.7126,742,-2.1518,1388,-1.1901,3634,0.41856,5595,1.26557,3996,0.59444
ENSG00000075945,KIFAP3,231,-0.6893,55,-2.8809,223,-0.7444,660,1.20261,600,1.00858,323,-0.1310
ENSG00000117523,PRRC2C,303,1.04426,236,0.55667,153,-0.2108,96,-0.9593,137,-0.3964,112,-0.7216
ENSG00000117533,VAMP4,48,-0.3163,40,-0.6274,123,1.42898,37,-0.7330,59,0.01396,42,-0.5316
ENSG00000197959,DNM3,375,0.00702,161,-1.3650,247,-0.6878,465,0.38705,551,0.70233,443,0.29758
ENSG00000117592,PRDX6,124,-0.7232,132,-0.6209,245,0.43288,120,-0.7738,313,0.89512,217,0.21529
ENSG00000234741,GAS5,139,0.13924,172,0.52186,198,0.78638,84,-0.7021,60,-1.2434,118,-0.1518
ENSG00000152061,RABGAP1L,131,0.60774,73,-0.4215,106,0.22069,96,0.04876,94,0.01650,60,-0.7269
ENSG00000116161,CACYBP,175,-0.8769,86,-1.9695,239,-0.3682,418,0.61772,412,0.59093,450,0.75780
ENSG00000116147,TNR,112,0.86922,139,1.31774,132,1.19841,1,-5.5217,32,-1.2486,1,-5.9732
ENSG00000116199,FAM20B,98,0.69385,34,-1.1049,77,0.26718,99,0.72379,27,-1.4592,64,-0.0661
ENSG00000169905,TOR1AIP2,119,1.22228,29,-1.2038,47,-0.4533,42,-0.6258,53,-0.2505,80,0.46079
ENSG00000116260,QSOX1,63,-0.9960,41,-1.6833,65,-0.9635,292,1.83379,96,-0.3340,143,0.35840
ENSG00000143324,XPR1,81,0.74595,17,-1.8044,62,0.23496,48,-0.1790,64,0.29783,51,-0.1064
ENSG00000135821,GLUL,366,-0.2362,769,1.12941,650,0.79184,542,0.45092,100,-2.2665,97,-2.3129
ENSG00000135829,DHX9,56,-0.8007,52,-0.9307,136,0.71002,178,1.25169,74,-0.3534,53,-0.8871
ENSG00000157064,NMNAT2,169,0.57333,16,-3.1581,76,-0.7974,161,0.48495,184,0.73739,130,0.10277
ENSG00000162704,ARPC5,61,-1.4794,109,-0.5758,74,-1.1952,176,0.24135,195,0.42549,305,1.31001
ENSG00000047410,TPR,45,-0.8893,85,0.16373,183,1.70284,51,-0.6892,34,-1.3342,65,-0.2809
ENSG00000116741,RGS2,97,-0.3608,9,-3.8765,13,-3.4381,307,1.87356,158,0.48386,139,0.25058
ENSG00000116750,UCHL5,65,-0.3577,29,-1.6225,37,-1.2673,144,1.07174,99,0.36283,110,0.55204
ENSG00000023572,GLRX2,27,-1.2186,39,-0.6214,30,-1.0288,70,0.35000,73,0.43797,103,1.10112
ENSG00000151414,NEK7,34,-1.6792,84,-0.2325,56,-0.8899,93,-0.0584,155,0.86313,157,0.89041
ENSG00000118200,CAMSAP2,221,0.14896,144,-0.5732,158,-0.4284,347,0.98912,162,-0.3852,187,-0.1396
ENSG00000116857,TMEM9,150,-0.2049,46,-2.0689,173,0.03449,187,0.16869,243,0.64735,218,0.44972
ENSG00000174307,PHLDA3,72,-0.9791,93,-0.5822,121,-0.1315,304,1.64870,113,-0.2532,84,-0.7458
ENSG00000159176,CSRP1,214,-0.2886,468,1.14734,455,1.08953,191,-0.4801,58,-2.3153,136,-1.0209
ENSG00000198700,IPO9,73,0.40999,34,-0.8982,57,-0.0204,33,-0.9363,54,-0.1184,97,0.94674
ENSG00000198892,SHISA4,126,-0.1406,55,-1.4686,112,-0.3370,240,1.04306,162,0.30221,125,-0.1503
ENSG00000134375,TIMM17A,207,0.63310,46,-1.8423,105,-0.5521,205,0.61145,150,0.04409,162,0.18644
ENSG00000170075,GPR37L1,95,0.22681,68,-0.3568,255,2.36102,25,-1.8823,16,-2.6060,43,-1.1021
ENSG00000143862,ARL8A,91,-1.5145,194,-0.3112,160,-0.6312,472,1.35005,249,0.11737,231,-0.0126
ENSG00000143858,SYT2,39,-1.5683,42,-1.4534,26,-2.1908,325,2.41184,105,0.01128,90,-0.2558
ENSG00000159346,ADIPOR1,16,-2.2482,62,-0.1447,38,-0.9487,131,1.25339,62,-0.1439,96,0.63027
ENSG00000159348,CYB5R1,93,-1.3444,30,-3.0475,141,-0.6939,261,0.36070,521,1.77833,233,0.15481
ENSG00000163444,TMEM183A,47,-0.3877,37,-0.7809,39,-0.6893,75,0.39706,104,1.02510,55,-0.1240
ENSG00000058668,ATP2B4,195,0.18947,40,-2.3376,303,1.02197,149,-0.2776,197,0.21277,165,-0.0962
ENSG00000182004,SNRPE,96,0.46904,36,-1.1674,87,0.29096,66,-0.1923,75,0.03808,82,0.18744
ENSG00000143850,PLEKHA6,57,-0.0400,33,-0.9240,123,1.41211,46,-0.4224,48,-0.3335,45,-0.4513
ENSG00000163531,NFASC,105,-0.6555,85,-0.9924,213,0.56382,237,0.76559,140,-0.1782,153,-0.0292
ENSG00000184144,CNTN2,47,-2.4509,468,1.39436,249,0.16618,426,1.19452,57,-2.1852,109,-1.1876
ENSG00000133059,DSTYK,126,0.95277,48,-0.7273,143,1.21521,59,-0.3936,24,-1.8190,49,-0.6904
ENSG00000133069,TMCC2,69,0.16269,76,0.31974,104,0.90430,61,-0.0670,18,-1.9729,52,-0.3434
ENSG00000117266,CDK18,5,-4.6721,247,1.46739,31,-2.0819,394,2.71574,1,-6.8808,14,-3.1869
ENSG00000069275,NUCKS1,552,0.43714,649,0.74160,721,0.94927,219,-1.1137,187,-1.3595,261,-0.8350
ENSG00000196352,CD55,67,-0.8018,40,-1.5968,60,-0.9888,60,-0.9835,170,0.81266,257,1.68685
ENSG00000117335,CD46,56,-0.6997,50,-0.8768,79,-0.1345,96,0.20248,108,0.41662,123,0.66090
ENSG00000123684,LPGAT1,83,0.48731,30,-1.2203,34,-1.0273,114,1.09547,31,-1.1684,88,0.59093
ENSG00000117691,NENF,72,-1.9626,238,-0.0585,180,-0.5290,614,1.82383,128,-1.0790,248,0.00704
ENSG00000136628,EPRS,111,0.21333,71,-0.5467,116,0.28991,88,-0.1786,72,-0.5251,131,0.51846
ENSG00000118873,RAB3GAP2,65,-0.6850,32,-1.8048,103,0.08621,171,1.03040,85,-0.2363,133,0.53696
ENSG00000154305,MIA3,82,-0.0757,54,-0.7549,146,0.98046,92,0.12320,11,-3.1249,129,0.73928
ENSG00000186063,AIDA,62,-0.2431,46,-0.7276,126,1.06168,75,0.08438,53,-0.4758,65,-0.1525
ENSG00000162909,CAPN2,57,-0.2222,33,-1.0959,141,1.47942,90,0.56694,27,-1.4091,44,-0.6726
ENSG00000143753,DEGS1,69,-0.6244,50,-1.1268,134,0.51392,106,0.08954,134,0.51894,109,0.14312
ENSG00000154380,ENAH,144,0.58194,58,-0.9756,190,1.12008,61,-0.8715,94,-0.1689,78,-0.4891
ENSG00000143742,SRP9,192,-0.2224,96,-1.3458,326,0.71902,159,-0.5420,343,0.81965,199,-0.1650
ENSG00000143819,EPHX1,76,0.52927,28,-1.1373,122,1.46900,60,0.08937,40,-0.5620,14,-2.2056
ENSG00000196187,TMEM63A,8,-2.8950,107,1.35388,139,1.97409,44,-0.2856,5,-3.4217,11,-2.4102
ENSG00000143811,PYCR2,62,-0.4221,31,-1.5025,146,1.13328,78,-0.0211,74,-0.1074,85,0.11512
ENSG00000163041,H3F3A,128,-0.5326,275,0.81368,322,1.12733,223,0.41587,50,-1.9959,59,-1.7532
ENSG00000182827,ACBD3,61,-0.2722,33,-1.2656,84,0.28358,98,0.56580,69,-0.0548,84,0.28079
ENSG00000143799,PARP1,59,-1.2873,119,-0.1737,148,0.20413,174,0.50198,162,0.36759,126,-0.0642
ENSG00000143772,ITPKB,71,-0.1606,126,0.88332,184,1.69744,77,-0.0132,2,-5.2243,6,-3.7574
ENSG00000143776,CDC42BPA,64,-0.7289,107,0.13784,198,1.32263,37,-1.5864,131,0.50621,56,-0.9323
ENSG00000143761,ARF1,335,-0.0405,105,-1.8937,386,0.20486,348,0.02292,561,0.90262,325,-0.0945
ENSG00000162910,MRPL55,44,-1.4663,43,-1.4886,162,0.72075,179,0.92254,92,-0.2771,131,0.33570
ENSG00000143774,GUK1,208,-0.7627,205,-0.7866,336,0.03575,486,0.70492,281,-0.2712,460,0.59902
ENSG00000168159,RNF187,525,-0.1016,215,-1.5367,498,-0.1924,696,0.39337,697,0.39699,712,0.43603
ENSG00000116574,RHOU,22,-1.6767,132,1.39273,101,0.83861,82,0.44898,4,-4.1376,41,-0.7292
ENSG00000168118,RAB4A,114,-0.1340,50,-1.4467,216,1.04044,112,-0.1646,123,-0.0131,125,0.02611
ENSG00000135744,AGT,73,-1.2625,61,-1.5371,741,4.09604,0,-7.6379,27,-2.7756,53,-1.7689
ENSG00000135766,EGLN1,64,-0.4746,89,0.09731,104,0.35649,92,0.14882,41,-1.1836,118,0.59217
ENSG00000116918,TSNAX,106,0.45834,27,-1.7663,109,0.50090,40,-1.1651,60,-0.5225,150,1.12847
ENSG00000135778,NTPCR,60,-0.6073,53,-0.8141,61,-0.5739,209,1.75523,89,0.05436,46,-1.0448
ENSG00000168264,IRF2BP2,66,-0.5074,103,0.24179,209,1.65338,25,-2.0245,39,-1.3585,97,0.13448
ENSG00000173726,TOMM20,436,0.15270,166,-1.4268,341,-0.2722,641,0.86660,454,0.22345,360,-0.1775
ENSG00000054267,ARID4B,98,0.19501,179,1.35480,169,1.24073,10,-3.3138,16,-2.6301,54,-0.7953
ENSG00000168243,GNG4,106,-0.1603,41,-1.6867,153,0.48690,189,0.88157,70,-0.8356,140,0.32868
ENSG00000116977,LGALS8,29,-1.3758,36,-1.0366,38,-0.9385,181,1.99041,56,-0.3131,66,-0.0314
ENSG00000091483,FH,56,-0.4045,31,-1.3214,30,-1.4054,123,1.00944,72,0.01075,115,0.88468
ENSG00000143702,CEP170,70,-0.2599,111,0.53793,147,1.08788,24,-1.9645,54,-0.7048,86,0.08989
ENSG00000117020,AKT3,97,0.38371,58,-0.5020,148,1.19810,28,-1.6216,60,-0.4392,78,-0.0152
ENSG00000035687,ADSS,36,-1.2522,70,-0.1712,147,1.20597,54,-0.5897,45,-0.8865,112,0.66751
ENSG00000203667,COX20,34,-1.4364,87,0.10419,105,0.44673,58,-0.5635,102,0.37822,106,0.44960
ENSG00000153187,HNRNPU,182,-0.2514,200,-0.0933,425,1.33392,181,-0.2576,119,-0.9454,159,-0.4761
ENSG00000162852,CNST,61,-0.3515,29,-1.5177,6,-3.7000,93,0.37507,115,0.77560,146,1.25451
ENSG00000143653,SCCPDH,34,-2.1403,84,-0.7588,166,0.39724,267,1.33599,140,0.09691,104,-0.4115
ENSG00000143727,ACP1,25,-2.0602,35,-1.5667,36,-1.5144,220,1.69251,93,0.00306,149,0.85742
ENSG00000151353,TMEM18,75,0.71469,27,-1.0092,73,0.67534,2,-4.4754,81,0.86443,43,-0.2427
ENSG00000186487,MYT1L,92,0.15855,49,-0.8732,140,0.94783,80,-0.0807,63,-0.4732,78,-0.1168
ENSG00000182551,ADI1,23,-1.8618,54,-0.5546,124,0.92388,96,0.44745,113,0.75447,38,-1.0812
ENSG00000171863,RPS7,109,-1.4592,271,0.01053,412,0.77366,456,0.97327,193,-0.5630,175,-0.7161
ENSG00000232044,SILC1,78,0.50204,41,-0.6015,63,0.11362,83,0.61496,60,0.04805,28,-1.2194
ENSG00000134313,KIDINS220,169,-0.0180,113,-0.6914,209,0.35706,178,0.07214,169,-0.0217,187,0.15986
ENSG00000143797,MBOAT2,53,-0.7375,89,0.11831,79,-0.0867,99,0.31190,61,-0.5212,117,0.61785
ENSG00000119185,ITGB1BP1,92,-0.5851,51,-1.5268,123,-0.1115,228,1.03005,121,-0.1398,171,0.47601
ENSG00000134308,YWHAQ,413,-0.4544,202,-1.5858,329,-0.8255,765,0.62529,855,0.83993,679,0.40499
ENSG00000115756,HPCAL1,287,-0.4546,92,-2.2175,405,0.13065,382,0.02914,575,0.77727,512,0.55434
ENSG00000143870,PDIA6,72,-0.1215,29,-1.5581,91,0.28061,99,0.42700,94,0.32226,81,0.07196
ENSG00000134318,ROCK2,58,-0.5495,87,0.14249,171,1.45986,20,-2.1556,29,-1.6265,116,0.66084
ENSG00000169006,NTSR2,114,1.29641,48,-0.3172,22,-1.5460,52,-0.1741,72,0.39907,38,-0.7106
ENSG00000134324,LPIN1,164,0.50460,65,-1.0519,85,-0.6234,175,0.62928,133,0.12940,119,-0.0669
ENSG00000079785,DDX1,119,-0.4644,79,-1.1188,107,-0.6357,302,1.24464,160,0.04095,172,0.16197
ENSG00000197872,FAM49A,96,0.37911,36,-1.2306,28,-1.6477,112,0.67036,56,-0.5523,137,1.05526
ENSG00000163032,VSNL1,497,0.57805,142,-1.5070,528,0.69310,738,1.37637,153,-1.3875,102,-2.0130
ENSG00000068697,LAPTM4A,68,-1.1978,101,-0.5682,273,1.22745,99,-0.6072,96,-0.6529,216,0.76078
ENSG00000055917,PUM2,79,0.13238,37,-1.1128,158,1.47855,51,-0.5929,18,-2.2244,97,0.49216
ENSG00000143878,RHOB,129,-1.2157,304,0.19588,496,1.12542,435,0.86025,106,-1.5225,161,-0.8624
ENSG00000119782,FKBP1B,60,-0.4426,14,-2.6583,14,-2.6905,135,0.99816,126,0.85482,123,0.81197
ENSG00000115128,SF3B6,25,-1.7123,34,-1.2216,178,1.79120,78,0.12945,30,-1.4065,89,0.36470
ENSG00000198399,ITSN2,54,-0.1754,55,-0.1305,126,1.43673,32,-1.0076,50,-0.2961,40,-0.6465
ENSG00000084676,NCOA1,115,0.96972,92,0.53518,52,-0.4621,49,-0.5531,56,-0.3231,44,-0.7049
ENSG00000138031,ADCY3,46,-0.5331,15,-2.2609,93,0.70692,91,0.66074,73,0.25966,60,-0.0812
ENSG00000084710,EFR3B,156,0.10759,57,-1.5313,119,-0.3591,175,0.31298,184,0.39869,190,0.45739
ENSG00000084731,KIF3C,255,-0.4310,68,-2.4789,135,-1.4506,355,0.12971,579,1.05010,585,1.06929
ENSG00000084733,RAB10,93,-0.6302,98,-0.5402,132,-0.0458,168,0.38904,159,0.28598,161,0.31093
ENSG00000084754,HADHA,89,-0.2468,68,-0.6812,130,0.41025,100,-0.0533,121,0.29274,109,0.09995
ENSG00000138029,HADHB,71,-0.4159,125,0.57900,170,1.18143,13,-2.9595,104,0.23997,60,-0.6736
ENSG00000138018,SELENOI,25,-1.5512,27,-1.4130,85,0.47384,58,-0.1819,113,1.01618,82,0.41909
ENSG00000171303,KCNK3,93,0.12846,18,-2.4252,21,-2.2089,114,0.49733,85,-0.0196,186,1.48113
ENSG00000157851,DPYSL5,53,-1.4632,132,0.01012,74,-0.9381,347,1.97846,84,-0.7327,96,-0.5249
ENSG00000084764,MAPRE3,221,-0.6560,44,-3.1131,242,-0.5062,500,0.77319,448,0.56310,508,0.80176
ENSG00000228474,OST4,85,-0.8194,85,-0.8156,216,0.78796,136,-0.0479,167,0.30755,150,0.12422
ENSG00000115234,SNX17,158,0.58411,28,-2.2350,74,-0.7229,178,0.81180,121,0.10131,126,0.17314
ENSG00000115216,NRBP1,78,-0.6070,6,-4.2644,103,-0.1450,170,0.76494,169,0.75300,144,0.45121
ENSG00000119760,SUPT7L,79,0.18621,24,-1.7312,46,-0.7097,89,0.39999,108,0.75508,80,0.20823
ENSG00000163798,SLC4A1AP,72,0.22444,51,-0.3441,110,1.03884,49,-0.4058,46,-0.5158,49,-0.4285
ENSG00000243147,MRPL33,63,-0.3831,39,-1.1498,142,1.08338,92,0.25023,103,0.46346,37,-1.2338
ENSG00000213639,PPP1CB,221,-0.0020,142,-0.7373,356,0.87608,211,-0.0793,212,-0.0689,184,-0.3139
ENSG00000115295,CLIP4,68,-0.4777,67,-0.5125,124,0.55389,105,0.24423,84,-0.1321,97,0.12097
ENSG00000119801,YPEL5,179,-0.0494,70,-1.5652,134,-0.5265,187,0.03026,244,0.50255,290,0.83114
ENSG00000013016,EHD3,102,0.16703,25,-2.0529,64,-0.6062,128,0.58549,117,0.41476,118,0.43807
ENSG00000162961,DPY30,37,-1.5157,42,-1.3143,132,0.57731,90,-0.1114,120,0.40005,152,0.85270
ENSG00000119820,YIPF4,128,0.03461,81,-0.7315,216,1.00082,127,0.01556,69,-0.9880,134,0.10353
ENSG00000119812,FAM98A,29,-1.2923,38,-0.8633,69,0.11995,92,0.63482,69,0.12663,89,0.58474
ENSG00000150938,CRIM1,112,1.50559,20,-1.5346,165,2.50824,2,-4.9175,6,-3.2810,4,-3.7899
ENSG00000171055,FEZ2,69,-0.4590,59,-0.7164,91,0.02108,136,0.73828,61,-0.6436,126,0.59582
ENSG00000055332,EIF2AK2,77,-0.5556,18,-2.7349,123,0.24115,90,-0.2979,191,1.08030,143,0.51891
ENSG00000218739,CEBPZOS,96,0.85031,29,-1.1699,77,0.42143,41,-0.6395,60,-0.0124,59,-0.0401
ENSG00000115828,QPCT,66,-0.8797,24,-2.3820,58,-1.0820,131,0.27310,309,2.08166,84,-0.4776
ENSG00000115875,SRSF7,38,-1.0733,32,-1.3236,136,1.17244,92,0.40721,57,-0.4003,82,0.20429
ENSG00000152154,TMEM178A,67,-0.7654,39,-1.6129,60,-0.9206,109,0.05266,135,0.43378,225,1.44978
ENSG00000183023,SLC8A1,125,0.34470,82,-0.3840,127,0.36441,61,-0.8634,95,-0.1469,129,0.39109
ENSG00000115944,COX7A2L,235,0.38933,84,-1.3091,172,-0.1549,235,0.39360,184,-0.0346,219,0.26751
ENSG00000057935,MTA3,61,0.09294,5,-3.7796,45,-0.4099,0,-6.2047,98,0.98310,136,1.69458
ENSG00000138095,LRPPRC,125,-0.6060,74,-1.4374,87,-1.1834,361,1.32512,222,0.37206,211,0.27383
ENSG00000138032,PPM1B,29,-1.1127,71,0.37466,75,0.48550,90,0.82749,14,-2.1616,64,0.19162
ENSG00000138078,PREPL,863,0.30379,190,-2.1328,638,-0.2209,1081,0.72192,1046,0.65770,540,-0.4982
ENSG00000116016,EPAS1,95,0.33688,109,0.59060,258,2.57870,0,-6.6767,0,-7.7510,9,-3.3213
ENSG00000119729,RHOQ,156,0.23859,44,-1.8105,97,-0.5723,162,0.30813,151,0.17897,207,0.76373
ENSG00000119878,CRIPT,42,-0.7353,37,-0.9398,118,1.11615,62,-0.0882,26,-1.4746,106,0.89018
ENSG00000180398,MCFD2,89,-0.3834,56,-1.1308,101,-0.1692,33,-1.9175,191,0.99183,200,1.08249
ENSG00000143933,CALM2,1364,-0.2025,703,-1.2747,1156,-0.4789,2283,0.71911,1717,0.19492,1992,0.46313
ENSG00000138081,FBXO11,70,0.11903,17,-2.0934,92,0.61238,69,0.09172,93,0.61968,52,-0.3967
ENSG00000179915,NRXN1,189,0.53544,83,-0.8650,385,2.07285,140,0.00201,20,-2.9880,23,-2.7992
ENSG00000068912,ERLEC1,115,-0.7197,98,-0.9894,192,0.13257,265,0.72283,222,0.38772,176,-0.0193
ENSG00000170634,ACYP2,130,-0.3487,66,-1.4331,171,0.11842,310,1.25763,161,0.01810,120,-0.4854
ENSG00000115306,SPTBN1,376,-0.4171,428,-0.2001,616,0.43675,505,0.08415,479,-0.0074,484,0.00901
ENSG00000115310,RTN4,1294,-0.4854,943,-0.9953,1265,-0.5223,3380,1.27742,1769,0.04393,1699,-0.0263
ENSG00000143947,RPS27A,601,-0.2894,830,0.26781,1001,0.61173,890,0.39310,419,-0.8806,536,-0.4823
ENSG00000115355,CCDC88A,259,0.17650,546,1.66247,306,0.47422,127,-1.0061,90,-1.5373,78,-1.7664
ENSG00000163001,CFAP36,138,-0.1011,76,-1.0848,241,0.90965,153,0.07627,120,-0.3388,152,0.06368
ENSG00000237651,C2orf74,53,-0.2447,16,-2.1537,94,0.77385,43,-0.6107,34,-0.9617,129,1.42133
ENSG00000115464,USP34,104,0.14232,110,0.24502,131,0.56945,103,0.13232,53,-0.9707,72,-0.4682
ENSG00000082898,XPO1,62,-0.6499,64,-0.5843,151,0.92586,96,0.07690,73,-0.3797,102,0.19680
ENSG00000115484,CCT4,148,-0.4348,87,-1.2796,146,-0.4577,251,0.47794,332,1.01620,186,-0.0488
ENSG00000115504,EHBP1,68,0.02528,23,-1.6743,57,-0.2723,76,0.23219,90,0.53725,86,0.45068
ENSG00000014641,MDH1,522,-0.7483,162,-2.5517,616,-0.4805,1506,1.14459,1404,1.00093,701,-0.2635
ENSG00000169764,UGP2,138,0.12657,87,-0.6535,124,-0.0583,199,0.80281,95,-0.4974,126,-0.0267
ENSG00000115902,SLC1A4,141,-0.2450,61,-1.5626,110,-0.6491,140,-0.2580,317,1.26346,206,0.42282
ENSG00000138069,RAB1A,150,-0.7598,70,-1.9453,317,0.52345,192,-0.3533,351,0.71798,339,0.64952
ENSG00000138071,ACTR2,195,-0.4062,94,-1.5679,296,0.30631,426,1.00082,228,-0.1443,251,0.01734
ENSG00000197223,C1D,40,-0.9448,23,-1.7810,54,-0.4954,148,1.36996,97,0.53308,70,-0.0551
ENSG00000221823,PPP3R1,178,0.23470,50,-1.8257,62,-1.4849,216,0.57876,229,0.69290,201,0.45426
ENSG00000119865,CNRIP1,70,0.01436,35,-1.1203,85,0.34411,94,0.53858,73,0.07435,61,-0.2244
ENSG00000198380,GFPT1,48,-1.1132,4,-4.6373,124,0.47737,119,0.40241,109,0.25183,164,1.01742
ENSG00000169599,NFU1,60,-0.0765,27,-1.3610,69,0.18259,108,1.01459,66,0.10619,44,-0.5743
ENSG00000115977,AAK1,185,0.55163,76,-0.9534,163,0.32112,145,0.11536,105,-0.4291,141,0.05859
ENSG00000124380,SNRNP27,93,0.29842,40,-1.1011,114,0.66253,72,-0.1390,60,-0.4620,93,0.28900
ENSG00000169564,PCBP1,186,-0.5533,127,-1.1638,322,0.38836,411,0.85234,301,0.26981,203,-0.4070
ENSG00000116005,PCYOX1,181,-0.0988,64,-1.7436,210,0.16564,257,0.52841,237,0.38000,198,0.06123
ENSG00000075340,ADD2,150,0.27496,47,-1.6072,75,-0.8925,75,-0.8800,220,0.99746,202,0.83475
ENSG00000124357,NAGK,73,-0.3425,40,-1.3096,120,0.52965,59,-0.6769,123,0.57783,120,0.52926
ENSG00000124374,PAIP2B,65,0.23983,173,2.34004,49,-0.2660,35,-0.8085,13,-2.3200,7,-3.1381
ENSG00000075292,ZNF638,132,0.81357,145,0.99571,119,0.61124,34,-1.4603,43,-1.1145,34,-1.4440
ENSG00000144036,EXOC6B,69,0.25118,44,-0.5083,43,-0.5500,64,0.14129,75,0.41968,61,0.05975
ENSG00000135631,RAB11FIP5,99,0.60412,7,-3.4151,47,-0.6865,104,0.69698,64,-0.1680,103,0.67455
ENSG00000135624,CCT7,109,-0.8335,59,-1.7873,182,0.01118,243,0.52702,271,0.73349,221,0.35161
ENSG00000114956,DGUOK,42,-0.6507,27,-1.3329,53,-0.2866,89,0.63854,75,0.32021,88,0.62196
ENSG00000204843,DCTN1,272,-0.2035,156,-1.1031,269,-0.2181,411,0.52780,411,0.52645,317,0.06154
ENSG00000115307,AUP1,71,-0.2145,50,-0.7707,128,0.85102,65,-0.3493,117,0.67504,50,-0.7662
ENSG00000115350,POLE4,34,-1.6140,41,-1.3404,132,0.62210,76,-0.3571,132,0.61674,146,0.81547
ENSG00000163541,SUCLG1,68,-0.6449,40,-1.4643,110,0.15926,133,0.50161,144,0.65536,106,0.09717
ENSG00000034510,TMSB10,697,-1.0532,371,-2.0253,1086,-0.3344,1102,-0.3105,2420,1.13297,2259,0.99216
ENSG00000152291,TGOLN2,162,-0.4373,145,-0.6202,264,0.40689,364,1.02192,167,-0.3903,158,-0.4805
ENSG00000168906,MAT2A,88,-0.8202,104,-0.5475,205,0.63082,148,0.04760,111,-0.4435,209,0.67413
ENSG00000168894,RNF181,31,-1.6063,10,-3.3017,110,0.45030,98,0.23507,83,-0.0492,181,1.43735
ENSG00000115525,ST3GAL5,36,-1.5273,37,-1.4954,210,1.57251,123,0.49421,89,-0.0866,66,-0.5852
ENSG00000132300,PTCD3,118,1.18023,31,-1.1345,64,0.03052,59,-0.1123,78,0.38619,27,-1.3735
ENSG00000132305,IMMT,146,-0.0847,41,-2.0776,153,-0.0055,195,0.43054,245,0.86431,138,-0.1722
ENSG00000068615,REEP1,227,-1.0466,84,-2.5525,220,-1.0955,481,0.20120,717,0.94956,843,1.28452
ENSG00000115561,CHMP3,148,0.08101,73,-1.0712,130,-0.1483,212,0.73312,139,-0.0275,146,0.05544
ENSG00000239305,RNF103,48,-0.1771,31,-0.8909,33,-0.7999,72,0.51613,43,-0.3824,95,1.05720
ENSG00000172005,MAL,17,-2.4503,222,2.02643,57,-0.5978,178,1.49571,3,-4.9238,15,-2.6044
ENSG00000084090,STARD7,180,-0.1528,146,-0.5030,267,0.54302,201,0.03300,159,-0.3684,230,0.26908
