gene_id	rn	source	type	gene_version	gene_name	gene_type	gene_search	chr	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000250722	ENSG00000250722	HAVANA	gene	6	SELENOP	protein_coding	SELENOP; ENSG00000250722	chr5	-0.739941193400596	6.46634968242951	-9.63072729970311	5.81467781053121e-18	3.05342667835664e-16	30.2283236966713
ENSG00000211445	ENSG00000211445	HAVANA	gene	12	GPX3	protein_coding	GPX3; ENSG00000211445	chr5	0.400912099177734	9.26668837831587	9.63655747184759	7.31460220266276e-18	3.80958872096059e-16	29.6606948014022
ENSG00000146122	ENSG00000146122	HAVANA	gene	17	DAAM2	protein_coding	DAAM2; ENSG00000146122	chr6	-0.81785493284024	5.35000539548322	-9.57964314190513	7.43241767650239e-18	3.83947820459319e-16	29.9697372043219
ENSG00000141540	ENSG00000141540	HAVANA	gene	11	TTYH2	protein_coding	TTYH2; ENSG00000141540	chr17	-0.831049467264791	5.0153543877743	-9.55299612994552	8.82174791531698e-18	4.52043437531646e-16	29.7552059308035
ENSG00000240583	ENSG00000240583	HAVANA	gene	12	AQP1	protein_coding	AQP1; ENSG00000240583	chr7	-0.776880619691643	6.66853178176114	-9.73704133186196	9.01780881139039e-18	4.58393257500596e-16	29.8094457758683
ENSG00000269028	ENSG00000269028	HAVANA	gene	3	MTRNR2L12	protein_coding	MTRNR2L12; ENSG00000269028	chr3	-0.813237347842533	12.3891950160633	-9.91005394367927	9.10600672470758e-18	4.59202910545968e-16	28.8610039977494
ENSG00000157103	ENSG00000157103	HAVANA	gene	12	SLC6A1	protein_coding	SLC6A1; ENSG00000157103	chr3	-0.768639611398458	5.81896933413301	-9.53962334516705	9.6134718397915e-18	4.80976378504214e-16	29.7410202528082
ENSG00000182667	ENSG00000182667	HAVANA	gene	14	NTM	protein_coding	NTM; ENSG00000182667	chr11	-0.654501718470217	6.20290079256466	-9.53428989955145	9.94860572029969e-18	4.93855005834252e-16	29.7058819084754
ENSG00000189403	ENSG00000189403	HAVANA	gene	15	HMGB1	protein_coding	HMGB1; ENSG00000189403	chr13	-0.343581847637733	8.052737949208	-9.51305905667765	1.14018933209002e-17	5.6160953613178e-16	29.395539928082
ENSG00000145592	ENSG00000145592	HAVANA	gene	14	RPL37	protein_coding	RPL37; ENSG00000145592	chr5	-0.577342731030509	8.84378259359584	-9.82668678251843	1.16708882982044e-17	5.70196633415803e-16	29.3275538485291
ENSG00000116147	ENSG00000116147	HAVANA	gene	17	TNR	protein_coding	TNR; ENSG00000116147	chr1	-0.896525210255958	5.34446323265379	-9.50829856153358	1.17557064805587e-17	5.70196633415803e-16	29.5202403645261
ENSG00000143248	ENSG00000143248	HAVANA	gene	13	RGS5	protein_coding	RGS5; ENSG00000143248	chr1	-0.941944854987535	5.19645452075376	-9.48777475815344	1.34104370367583e-17	6.45529673723958e-16	29.3358940556587
ENSG00000118181	ENSG00000118181	HAVANA	gene	11	RPS25	protein_coding	RPS25; ENSG00000118181	chr11	-0.472121737450113	8.35112058733472	-9.4870639461155	1.57406966415627e-17	7.46705499904321e-16	29.0414652932502
ENSG00000132475	ENSG00000132475	HAVANA	gene	10	H3F3B	protein_coding	H3F3B; ENSG00000132475	chr17	-0.520615432162097	7.00699638158563	-9.46272127951082	1.57473303410732e-17	7.46705499904321e-16	29.1945699879207
ENSG00000101856	ENSG00000101856	HAVANA	gene	10	PGRMC1	protein_coding	PGRMC1; ENSG00000101856	chrX	0.273331728488191	9.60644255987393	9.4526438676651	1.6797782287798e-17	7.90615619679024e-16	28.7588776764407
ENSG00000129682	ENSG00000129682	HAVANA	gene	16	FGF13	protein_coding	FGF13; ENSG00000129682	chrX	0.434353033136418	8.92049935718861	9.55679932046827	1.70702683215196e-17	7.97532977315702e-16	28.8744343360322
ENSG00000169715	ENSG00000169715	HAVANA	gene	15	MT1E	protein_coding	MT1E; ENSG00000169715	chr16	-0.83363700567385	8.23329460386847	-9.7900980558435	1.79983182252206e-17	8.34754116810596e-16	29.0157980198802
ENSG00000103260	ENSG00000103260	HAVANA	gene	9	METRN	protein_coding	METRN; ENSG00000103260	chr16	-0.610057014023765	6.96750593000201	-9.43226774482718	1.91394111477597e-17	8.81245061107718e-16	29.0103571697903
ENSG00000075043	ENSG00000075043	HAVANA	gene	18	KCNQ2	protein_coding	KCNQ2; ENSG00000075043	chr20	-1.1730394058148	4.09580351257188	-9.42832704198863	1.96284128709011e-17	8.97258527925941e-16	28.768213260708
ENSG00000163285	ENSG00000163285	HAVANA	gene	8	GABRG1	protein_coding	GABRG1; ENSG00000163285	chr4	-0.882199311547014	5.14304522519497	-9.41844852387501	2.0909547388202e-17	9.48994743604539e-16	28.9303391361063
ENSG00000169554	ENSG00000169554	HAVANA	gene	21	ZEB2	protein_coding	ZEB2; ENSG00000169554	chr2	-0.963311970780558	5.19010699638599	-9.40945785742933	2.2147668824647e-17	9.98058778097922e-16	28.8888742049708
ENSG00000255690	ENSG00000255690	HAVANA	gene	3	TRIL	protein_coding	TRIL; ENSG00000255690	chr7	-0.856949565061046	5.68732171833432	-9.40365328346204	2.2985488952205e-17	1.02851969579092e-15	28.8824417499287
ENSG00000129244	ENSG00000129244	HAVANA	gene	9	ATP1B2	protein_coding	ATP1B2; ENSG00000129244	chr17	-0.888809246823843	7.38786394497266	-9.71191001467989	2.4961454973133e-17	1.10912646782718e-15	28.808709337815
ENSG00000181449	ENSG00000181449	HAVANA	gene	4	SOX2	protein_coding	SOX2; ENSG00000181449	chr3	-0.92397495747775	5.61569411784764	-9.39747116458603	2.67806188411433e-17	1.18169480636545e-15	28.7318666600223
ENSG00000164125	ENSG00000164125	HAVANA	gene	15	GASK1B	protein_coding	GASK1B; ENSG00000164125	chr4	-1.12640233353732	4.27062444114556	-9.37248131028487	2.80541700177697e-17	1.22935307788213e-15	28.4062788967497
ENSG00000010282	ENSG00000010282	HAVANA	gene	15	HHATL	protein_coding	HHATL; ENSG00000010282	chr3	-0.850935648979652	4.91274787561833	-9.32163035059523	3.88127118475644e-17	1.68915048684537e-15	28.313167990406
ENSG00000116016	ENSG00000116016	HAVANA	gene	14	EPAS1	protein_coding	EPAS1; ENSG00000116016	chr2	-0.861172873676245	5.58192240692716	-9.31248089758681	4.11445700637332e-17	1.77845304887728e-15	28.3082162698546
ENSG00000136541	ENSG00000136541	HAVANA	gene	14	ERMN	protein_coding	ERMN; ENSG00000136541	chr2	-1.01150168833261	5.45706553025308	-9.41867631257872	4.49129062344891e-17	1.92822031225638e-15	28.2426650240707
ENSG00000080493	ENSG00000080493	HAVANA	gene	17	SLC4A4	protein_coding	SLC4A4; ENSG00000080493	chr4	-0.849141116394771	5.53291858917835	-9.29234695688302	4.67780784671671e-17	1.99481819181463e-15	28.1824066223566
ENSG00000081913	ENSG00000081913	HAVANA	gene	14	PHLPP1	protein_coding	PHLPP1; ENSG00000081913	chr18	-0.898289721619052	4.732412417794	-9.29028544833866	4.73964995966202e-17	2.00771572291283e-15	28.0700277362734
ENSG00000234745	ENSG00000234745	HAVANA	gene	11	HLA-B	protein_coding	HLA-B; ENSG00000234745	chr6	-0.648370366125381	7.1160727551704	-9.30058091414389	5.07561344848698e-17	2.12707769262072e-15	28.0694428162997
ENSG00000152518	ENSG00000152518	HAVANA	gene	8	ZFP36L2	protein_coding	ZFP36L2; ENSG00000152518	chr2	-0.988167704400839	4.57409004996425	-9.27913891974918	5.08838226752203e-17	2.12707769262072e-15	27.9910873142847
ENSG00000171885	ENSG00000171885	HAVANA	gene	16	AQP4	protein_coding	AQP4; ENSG00000171885	chr18	-0.889151556904368	8.10417097932674	-9.6084599268984	5.20438140967117e-17	2.16134898542815e-15	27.9860339031789
ENSG00000247556	ENSG00000247556	HAVANA	gene	6	OIP5-AS1	lncRNA	OIP5-AS1; ENSG00000247556	chr15	-0.770526897591314	5.85295051635598	-9.27100507203568	5.35885113923597e-17	2.21104806095489e-15	28.0635892619203
ENSG00000157827	ENSG00000157827	HAVANA	gene	20	FMNL2	protein_coding	FMNL2; ENSG00000157827	chr2	-0.820087893653906	5.4305188205396	-9.25759435050285	5.83634467304968e-17	2.39252477758436e-15	27.9668573863878
ENSG00000177807	ENSG00000177807	HAVANA	gene	10	KCNJ10	protein_coding	KCNJ10; ENSG00000177807	chr1	-0.795287042876321	5.33293225321284	-9.25625305631017	5.88636887565571e-17	2.39756332281515e-15	27.9346347754674
ENSG00000176046	ENSG00000176046	HAVANA	gene	8	NUPR1	protein_coding	NUPR1; ENSG00000176046	chr16	-0.801368078533397	5.6206272016819	-9.24537832701717	6.30800574823319e-17	2.55293430090915e-15	27.8947017495451
ENSG00000091986	ENSG00000091986	HAVANA	gene	15	CCDC80	protein_coding	CCDC80; ENSG00000091986	chr3	-0.991843165293033	4.37075244562489	-9.24375125433065	6.37362216949048e-17	2.56316425727484e-15	27.7053148473736
ENSG00000188177	ENSG00000188177	HAVANA	gene	14	ZC3H6	protein_coding	ZC3H6; ENSG00000188177	chr2	-0.874265999268303	4.83463801915646	-9.24258370285313	6.42112483336143e-17	2.56602686736972e-15	27.8114141155552
ENSG00000105695	ENSG00000105695	HAVANA	gene	15	MAG	protein_coding	MAG; ENSG00000105695	chr19	-0.935697795461734	5.55733704000381	-9.30504076469336	7.43277493030379e-17	2.95174074419689e-15	27.7549029843534
ENSG00000122026	ENSG00000122026	HAVANA	gene	10	RPL21	protein_coding	RPL21; ENSG00000122026	chr13	-0.405050097783509	8.88703585604642	-9.20731439887981	9.8558616008297e-17	3.88969842308521e-15	27.1333279021769
ENSG00000109956	ENSG00000109956	HAVANA	gene	13	B3GAT1	protein_coding	B3GAT1; ENSG00000109956	chr11	-0.844813745254073	4.87137498033925	-9.16366817764215	1.05987464116822e-16	4.15706387035978e-15	27.3378408633706
ENSG00000125730	ENSG00000125730	HAVANA	gene	17	C3	protein_coding	C3; ENSG00000125730	chr19	-1.00228240821296	4.36947552241409	-9.16137283760363	1.07541299185606e-16	4.19213138052357e-15	27.2738207685014
ENSG00000005513	ENSG00000005513	HAVANA	gene	10	SOX8	protein_coding	SOX8; ENSG00000005513	chr16	-0.929306159063637	4.73957555869473	-9.15195386825632	1.14158160050461e-16	4.4229326156136e-15	27.2253301446336
ENSG00000175745	ENSG00000175745	HAVANA	gene	14	NR2F1	protein_coding	NR2F1; ENSG00000175745	chr5	-0.931055078901169	5.20019319049676	-9.14114146021253	1.22254132987681e-16	4.70789552123471e-15	27.2183049484399
ENSG00000145824	ENSG00000145824	HAVANA	gene	12	CXCL14	protein_coding	CXCL14; ENSG00000145824	chr5	-0.98542019355114	4.52626583669602	-9.10198758037942	1.56644561787355e-16	5.99590087708948e-15	26.8912130750434
ENSG00000130255	ENSG00000130255	HAVANA	gene	13	RPL36	protein_coding	RPL36; ENSG00000130255	chr19	-0.361310327064002	8.66129200853513	-9.06704283906019	1.95369602084954e-16	7.4334039020826e-15	26.492193844625
ENSG00000186468	ENSG00000186468	HAVANA	gene	13	RPS23	protein_coding	RPS23; ENSG00000186468	chr5	-0.49398431452993	8.65693186533528	-9.21615421438342	2.3362602218542e-16	8.83606991051287e-15	26.3705666208536
ENSG00000108830	ENSG00000108830	HAVANA	gene	10	RND2	protein_coding	RND2; ENSG00000108830	chr17	-0.55195770103478	6.39923783211668	-9.03006942984079	2.46732150405052e-16	9.27654487380887e-15	26.5478719851434
ENSG00000143878	ENSG00000143878	HAVANA	gene	10	RHOB	protein_coding	RHOB; ENSG00000143878	chr2	-0.496016129264405	7.1387240350802	-9.01986446769013	2.63134796385727e-16	9.80118479052934e-15	26.4175361907729
ENSG00000109062	ENSG00000109062	HAVANA	gene	12	SLC9A3R1	protein_coding	SLC9A3R1; ENSG00000109062	chr17	-0.77928113047099	5.07231120841757	-9.01946015257801	2.63806512848357e-16	9.80118479052934e-15	26.4832918606379
ENSG00000109132	ENSG00000109132	HAVANA	gene	6	PHOX2B	protein_coding	PHOX2B; ENSG00000109132	chr4	0.523017883301785	7.00340517937634	9.01855661659541	2.65313784068468e-16	9.80118479052934e-15	26.4059615466509
ENSG00000141469	ENSG00000141469	HAVANA	gene	18	SLC14A1	protein_coding	SLC14A1; ENSG00000141469	chr18	-1.04492804736835	4.42876641540785	-8.97785989069205	3.42857519606636e-16	1.25925819628934e-14	26.0626185588179
ENSG00000126803	ENSG00000126803	HAVANA	gene	9	HSPA2	protein_coding	HSPA2; ENSG00000126803	chr14	-0.789590625835088	5.26326026174336	-8.94540743192317	4.20512340916367e-16	1.53559506562218e-14	26.0354530208968
ENSG00000142089	ENSG00000142089	HAVANA	gene	16	IFITM3	protein_coding	IFITM3; ENSG00000142089	chr11	-0.852549989386525	6.40441812807231	-9.09007488243773	4.96077522346477e-16	1.80118661542258e-14	25.9115715210303
ENSG00000071054	ENSG00000071054	HAVANA	gene	16	MAP4K4	protein_coding	MAP4K4; ENSG00000071054	chr2	-0.630268060209135	6.11682572926596	-8.90127712169314	5.54831023654415e-16	2.00306609335236e-14	25.7695375577764
ENSG00000152661	ENSG00000152661	HAVANA	gene	9	GJA1	protein_coding	GJA1; ENSG00000152661	chr6	-0.884678495658389	7.22301926979321	-9.14873688844033	6.77967548936847e-16	2.43378859092923e-14	25.5681441812469
ENSG00000156482	ENSG00000156482	HAVANA	gene	11	RPL30	protein_coding	RPL30; ENSG00000156482	chr8	-0.463243968230669	8.40693933228524	-8.94886460026869	6.82447970923683e-16	2.43610921755566e-14	25.3206206122519
ENSG00000101265	ENSG00000101265	HAVANA	gene	16	RASSF2	protein_coding	RASSF2; ENSG00000101265	chr20	-0.846627441933897	5.24785110447175	-8.86083173874792	7.14985603877441e-16	2.53782449377393e-14	25.5191994556646
ENSG00000169006	ENSG00000169006	HAVANA	gene	7	NTSR2	protein_coding	NTSR2; ENSG00000169006	chr2	-0.585885326459859	6.10454231508064	-8.85917194425678	7.2245880084192e-16	2.53782449377393e-14	25.5084813133116
ENSG00000103710	ENSG00000103710	HAVANA	gene	11	RASL12	protein_coding	RASL12; ENSG00000103710	chr15	-1.04528228835793	4.16388124741705	-8.85906907573408	7.22924509557887e-16	2.53782449377393e-14	25.3099704833835
ENSG00000066468	ENSG00000066468	HAVANA	gene	22	FGFR2	protein_coding	FGFR2; ENSG00000066468	chr10	-0.884850964074248	4.60610376267938	-8.84199185044009	8.04518875380793e-16	2.80874337042283e-14	25.3359090962414
ENSG00000143013	ENSG00000143013	HAVANA	gene	13	LMO4	protein_coding	LMO4; ENSG00000143013	chr1	-0.832764309222191	5.15620451581606	-8.83694719271242	8.30327241426468e-16	2.88300507760862e-14	25.3655127788889
ENSG00000189067	ENSG00000189067	HAVANA	gene	12	LITAF	protein_coding	LITAF; ENSG00000189067	chr16	-0.978124742008472	4.47568218336999	-8.82095346256066	9.177113348691e-16	3.16909664225993e-14	25.1893560985746
ENSG00000196628	ENSG00000196628	HAVANA	gene	18	TCF4	protein_coding	TCF4; ENSG00000196628	chr18	-0.843580583042674	5.42359605710552	-8.81433246233379	9.56505433232812e-16	3.28520839068178e-14	25.2430760194842
ENSG00000132164	ENSG00000132164	HAVANA	gene	10	SLC6A11	protein_coding	SLC6A11; ENSG00000132164	chr3	-0.839013506913627	5.70198339738525	-8.81223820009332	9.69112039384463e-16	3.31061177325209e-14	25.236188412316
ENSG00000198763	ENSG00000198763	ENSEMBL	gene	3	MT-ND2	protein_coding	MT-ND2; ENSG00000198763	chrMT	-0.547993520538398	13.8868794922637	-9.0830229679473	1.07909818614686e-15	3.66662560148512e-14	23.6427349664223
ENSG00000107902	ENSG00000107902	HAVANA	gene	14	LHPP	protein_coding	LHPP; ENSG00000107902	chr10	-0.726486056027381	5.68556538037357	-8.79166798520308	1.10204950376582e-15	3.72469284411065e-14	25.1120329231389
ENSG00000231500	ENSG00000231500	HAVANA	gene	7	RPS18	protein_coding	RPS18; ENSG00000231500	chr6	-0.43125992616697	8.45525628233333	-8.81317140858683	1.24663809856877e-15	4.19107855995024e-14	24.6967695122699
ENSG00000198786	ENSG00000198786	ENSEMBL	gene	2	MT-ND5	protein_coding	MT-ND5; ENSG00000198786	chrMT	-0.568499918693959	11.7304735622395	-9.04686570769575	1.32708082811437e-15	4.43803767465197e-14	24.0748219019062
ENSG00000197756	ENSG00000197756	HAVANA	gene	10	RPL37A	protein_coding	RPL37A; ENSG00000197756	chr2	-0.439448342645923	9.60765993433843	-9.00344505484678	1.36712562509343e-15	4.54801896431606e-14	24.4659419399056
ENSG00000165646	ENSG00000165646	HAVANA	gene	14	SLC18A2	protein_coding	SLC18A2; ENSG00000165646	chr10	0.425694690481654	10.0152663016499	9.00614261008801	1.50398491494628e-15	4.97725007790035e-14	24.2913716994804
ENSG00000079819	ENSG00000079819	HAVANA	gene	19	EPB41L2	protein_coding	EPB41L2; ENSG00000079819	chr6	-0.962480656614416	4.75208616224582	-8.73564415095717	1.56313510737713e-15	5.1461971358934e-14	24.7169407494245
ENSG00000162374	ENSG00000162374	HAVANA	gene	17	ELAVL4	protein_coding	ELAVL4; ENSG00000162374	chr1	0.333510943570404	8.48534100367944	8.69808636090423	1.97492087761274e-15	6.46837487440791e-14	24.2362018135776
ENSG00000185551	ENSG00000185551	HAVANA	gene	15	NR2F2	protein_coding	NR2F2; ENSG00000185551	chr15	-1.07355552547393	4.2071497708749	-8.67625865065605	2.26199739977781e-15	7.37063152727601e-14	24.2287826377783
ENSG00000164587	ENSG00000164587	HAVANA	gene	13	RPS14	protein_coding	RPS14; ENSG00000164587	chr5	-0.372937732004377	8.56074462350369	-8.62467100474737	3.11577718764922e-15	1.01008409440424e-13	23.7662783536381
ENSG00000078596	ENSG00000078596	HAVANA	gene	11	ITM2A	protein_coding	ITM2A; ENSG00000078596	chrX	-0.768491446165922	5.18475061554321	-8.59721661763213	3.69357522080722e-15	1.1913186270563e-13	23.9146404935213
ENSG00000110700	ENSG00000110700	HAVANA	gene	7	RPS13	protein_coding	RPS13; ENSG00000110700	chr11	-0.39673573186054	8.15809778267845	-8.56860960041408	4.40889449690262e-15	1.41485432491511e-13	23.4911824411017
ENSG00000163110	ENSG00000163110	HAVANA	gene	15	PDLIM5	protein_coding	PDLIM5; ENSG00000163110	chr4	-0.824087879143412	5.10621123147175	-8.56388420971999	4.53962091693203e-15	1.44948499026061e-13	23.7178360993471
ENSG00000182902	ENSG00000182902	HAVANA	gene	14	SLC25A18	protein_coding	SLC25A18; ENSG00000182902	chr22	-0.766135781773739	5.12321726705404	-8.55323120569973	4.84861394404875e-15	1.54040465002429e-13	23.6590842828213
ENSG00000124920	ENSG00000124920	HAVANA	gene	13	MYRF	protein_coding	MYRF; ENSG00000124920	chr11	-1.00135729310427	4.44395476673946	-8.54805416175218	5.00622360521589e-15	1.58256441729064e-13	23.5703111673748
ENSG00000148053	ENSG00000148053	HAVANA	gene	16	NTRK2	protein_coding	NTRK2; ENSG00000148053	chr9	-0.387820487852715	8.27327122557045	-8.53772033902185	5.33618695748625e-15	1.6785213825677e-13	23.2911446560141
ENSG00000164089	ENSG00000164089	HAVANA	gene	9	ETNPPL	protein_coding	ETNPPL; ENSG00000164089	chr4	-0.887792375679273	5.83333236620832	-8.67077152823406	5.53418278650992e-15	1.73222647416178e-13	23.5648924534909
ENSG00000121742	ENSG00000121742	HAVANA	gene	19	GJB6	protein_coding	GJB6; ENSG00000121742	chr13	-0.965503066933413	4.860566857439	-8.52876377025289	5.63957519524716e-15	1.75656180346081e-13	23.4819295868199
ENSG00000011465	ENSG00000011465	HAVANA	gene	17	DCN	protein_coding	DCN; ENSG00000011465	chr12	-1.00307858959473	4.7013274147561	-8.50769252758984	6.42251079341252e-15	1.99066505274845e-13	23.3267046406659
ENSG00000019582	ENSG00000019582	HAVANA	gene	15	CD74	protein_coding	CD74; ENSG00000019582	chr5	-0.860243213954566	6.13050571127966	-8.68357458564479	7.4577274988108e-15	2.30031070521572e-13	23.2622306482385
ENSG00000149806	ENSG00000149806	HAVANA	gene	11	FAU	protein_coding	FAU; ENSG00000149806	chr11	-0.368510548054481	8.37838789824531	-8.48016315505936	7.60995231484623e-15	2.33592449316584e-13	22.9197460489995
ENSG00000163682	ENSG00000163682	HAVANA	gene	16	RPL9	protein_coding	RPL9; ENSG00000163682	chr4	-0.339760560414458	8.75519180894746	-8.45366527153649	8.95790560182642e-15	2.73646789394255e-13	22.6936194264448
ENSG00000119280	ENSG00000119280	HAVANA	gene	16	C1orf198	protein_coding	C1orf198; ENSG00000119280	chr1	-0.882100700892312	4.5255664747721	-8.44617209449645	9.38032897249883e-15	2.85042677886911e-13	22.9494106709835
ENSG00000084731	ENSG00000084731	HAVANA	gene	15	KIF3C	protein_coding	KIF3C; ENSG00000084731	chr2	0.274731205816888	8.575900839649	8.44547403187652	9.42067396226807e-15	2.85042677886911e-13	22.6717217334464
ENSG00000245910	ENSG00000245910	HAVANA	gene	8	SNHG6	lncRNA	SNHG6; ENSG00000245910	chr8	-0.502630955810623	7.1734705896081	-8.44281723391688	9.57580598866601e-15	2.88363370862483e-13	22.859801873891
ENSG00000072952	ENSG00000072952	HAVANA	gene	18	MRVI1	protein_coding	MRVI1; ENSG00000072952	chr11	-0.953114175280792	4.48627101407847	-8.43722347910415	9.91076238734906e-15	2.97042378345358e-13	22.8642264354743
ENSG00000176244	ENSG00000176244	HAVANA	gene	7	ACBD7	protein_coding	ACBD7; ENSG00000176244	chr10	-0.809840144148721	4.96510164880951	-8.43365830038728	1.0130285219293e-14	3.02196395696656e-13	22.9299656521667
ENSG00000162511	ENSG00000162511	HAVANA	gene	8	LAPTM5	protein_coding	LAPTM5; ENSG00000162511	chr1	-0.985924154205042	4.01154797252161	-8.42411953287286	1.07416307218454e-14	3.18936082273859e-13	22.7323102217008
ENSG00000063015	ENSG00000063015	HAVANA	gene	20	SEZ6	protein_coding	SEZ6; ENSG00000063015	chr17	0.403023687417825	7.89827551900193	8.42279187849093	1.08295730519098e-14	3.20051661264349e-13	22.6512631587352
ENSG00000086289	ENSG00000086289	HAVANA	gene	12	EPDR1	protein_coding	EPDR1; ENSG00000086289	chr7	0.306087062397568	8.60548316347159	8.38514047096163	1.36439115901913e-14	4.01358399278127e-13	22.3024254610825
