gene_id	HVG_rank	gene_name
ENSG00000079134	2665	THOC1
ENSG00000079150	10514	FKBP7
ENSG00000079156	3440	OSBPL6
ENSG00000079215	204	SLC1A3
ENSG00000079246	3129	XRCC5
ENSG00000079257	7345	LXN
ENSG00000079263	7807	SP140
ENSG00000079277	5096	MKNK1
ENSG00000079308	589	TNS1
ENSG00000079313	6437	REXO1
ENSG00000079332	4534	SAR1A
ENSG00000079335	7514	CDC14A
ENSG00000079337	1708	RAPGEF3
ENSG00000079387	6409	SENP1
ENSG00000079432	2958	CIC
ENSG00000079435	678	LIPE
ENSG00000079482	2774	OPHN1
ENSG00000079689	9199	SCGN
ENSG00000079691	2907	CARMIL1
ENSG00000079805	605	DNM2
ENSG00000079819	260	EPB41L2
ENSG00000079931	9335	MOXD1
ENSG00000079974	10468	RABL2B
ENSG00000079999	3037	KEAP1
ENSG00000080007	7625	DDX43
ENSG00000080031	5721	PTPRH
ENSG00000080166	8480	DCT
ENSG00000080189	7641	SLC35C2
ENSG00000080200	1782	CRYBG3
ENSG00000080224	8924	EPHA6
ENSG00000080345	660	RIF1
ENSG00000080493	355	SLC4A4
ENSG00000080503	3060	SMARCA2
ENSG00000080573	2794	COL5A3
ENSG00000080608	3439	PUM3
ENSG00000080618	13493	CPB2
ENSG00000080802	4990	CNOT4
ENSG00000080815	403	PSEN1
ENSG00000080819	1441	CPOX
ENSG00000080822	20	CLDND1
ENSG00000080839	10828	RBL1
ENSG00000080845	7518	DLGAP4
ENSG00000080854	5042	IGSF9B
ENSG00000081019	4111	RSBN1
ENSG00000081026	5905	MAGI3
ENSG00000081041	11081	CXCL2
ENSG00000081052	7468	COL4A4
ENSG00000081059	6212	TCF7
ENSG00000081138	10018	CDH7
ENSG00000081154	2746	PCNP
ENSG00000081177	2967	EXD2
ENSG00000081189	1524	MEF2C
ENSG00000081248	7949	CACNA1S
ENSG00000081320	9696	STK17B
ENSG00000081377	2182	CDC14B
ENSG00000081386	10571	ZNF510
ENSG00000081479	1262	LRP2
ENSG00000081665	5048	ZNF506
ENSG00000081692	5412	JMJD4
ENSG00000081760	5513	AACS
ENSG00000081791	3579	DELE1
ENSG00000081800	12580	SLC13A1
ENSG00000081818	6634	PCDHB4
ENSG00000081842	13033	PCDHA6
ENSG00000081853	8612	PCDHGA2
ENSG00000081913	517	PHLPP1
ENSG00000081923	6459	ATP8B1
ENSG00000082068	2232	WDR70
ENSG00000082074	3507	FYB1
ENSG00000082146	5510	STRADB
ENSG00000082175	8282	PGR
ENSG00000082196	3552	C1QTNF3
ENSG00000082269	3175	FAM135A
ENSG00000082397	617	EPB41L3
ENSG00000082438	1906	COBLL1
ENSG00000082482	7724	KCNK2
ENSG00000082497	10094	SERTAD4
ENSG00000082781	1598	ITGB5
ENSG00000082805	2036	ERC1
ENSG00000082996	336	RNF13
ENSG00000083067	795	TRPM3
ENSG00000083097	4218	DOP1A
ENSG00000083099	2713	LYRM2
ENSG00000083123	5441	BCKDHB
ENSG00000083168	1592	KAT6A
ENSG00000083223	3360	TUT7
ENSG00000083290	1031	ULK2
ENSG00000083520	5534	DIS3
ENSG00000083544	2531	TDRD3
ENSG00000083635	7220	NUFIP1
ENSG00000083642	3218	PDS5B
ENSG00000083807	2870	SLC27A5
ENSG00000083812	7770	ZNF324
ENSG00000083814	7107	ZNF671
ENSG00000083828	7883	ZNF586
ENSG00000083844	6377	ZNF264
ENSG00000083845	752	RPS5
ENSG00000083857	1887	FAT1
ENSG00000083896	720	YTHDC1
ENSG00000083937	1656	CHMP2B
ENSG00000084072	12065	PPIE
ENSG00000084090	4694	STARD7
ENSG00000084093	2371	REST
ENSG00000084453	314	SLCO1A2
ENSG00000084636	1157	COL16A1
ENSG00000084652	6283	TXLNA
ENSG00000084674	12199	APOB
ENSG00000084676	5090	NCOA1
ENSG00000084693	5170	AGBL5
ENSG00000084733	5602	RAB10
ENSG00000084754	1945	HADHA
ENSG00000084774	6088	CAD
ENSG00000085117	790	CD82
ENSG00000085185	5849	BCORL1
ENSG00000085224	669	ATRX
ENSG00000085265	9131	FCN1
ENSG00000085274	10246	MYNN
ENSG00000085276	4062	MECOM
ENSG00000085377	5822	PREP
ENSG00000085415	8216	SEH1L
ENSG00000085465	9209	OVGP1
ENSG00000085511	4686	MAP3K4
ENSG00000085514	7523	PILRA
ENSG00000085563	1010	ABCB1
ENSG00000085644	7596	ZNF213
ENSG00000085719	3359	CPNE3
ENSG00000085733	1924	CTTN
ENSG00000085760	5679	MTIF2
ENSG00000085978	8710	ATG16L1
ENSG00000085982	1949	USP40
ENSG00000085998	1503	POMGNT1
ENSG00000085999	6264	RAD54L
ENSG00000086062	7391	B4GALT1
ENSG00000086102	3724	NFX1
ENSG00000086159	5791	AQP6
ENSG00000086189	6674	DIMT1
ENSG00000086200	8972	IPO11
ENSG00000086205	722	FOLH1
ENSG00000086475	7512	SEPHS1
ENSG00000086544	5425	ITPKC
ENSG00000086619	3771	ERO1B
ENSG00000086717	5028	PPEF1
ENSG00000086848	9582	ALG9
ENSG00000086991	10667	NOX4
ENSG00000087053	1302	MTMR2
ENSG00000087076	10376	HSD17B14
ENSG00000087077	2417	TRIP6
ENSG00000087087	4459	SRRT
ENSG00000087088	4136	BAX
ENSG00000087095	5698	NLK
ENSG00000087206	4015	UIMC1
ENSG00000087237	5739	CETP
ENSG00000087266	2003	SH3BP2
ENSG00000087269	9938	NOP14
ENSG00000087299	5563	L2HGDH
ENSG00000087301	4892	TXNDC16
ENSG00000087302	1935	RTRAF
ENSG00000087303	7330	NID2
ENSG00000087338	9780	GMCL1
ENSG00000087448	6627	KLHL42
ENSG00000087460	35	GNAS
ENSG00000087495	712	PHACTR3
ENSG00000087502	4254	ERGIC2
ENSG00000087510	8012	TFAP2C
ENSG00000087589	6588	CASS4
ENSG00000087842	3792	PIR
ENSG00000087884	1832	AAMDC
ENSG00000087903	6172	RFX2
ENSG00000087995	5655	METTL2A
ENSG00000088035	6003	ALG6
ENSG00000088038	6436	CNOT3
ENSG00000088053	10619	GP6
ENSG00000088179	4667	PTPN4
ENSG00000088205	1203	DDX18
ENSG00000088247	1329	KHSRP
ENSG00000088256	1443	GNA11
ENSG00000088280	5199	ASAP3
ENSG00000088305	12217	DNMT3B
ENSG00000088320	6477	REM1
ENSG00000088325	6427	TPX2
ENSG00000088367	6479	EPB41L1
ENSG00000088387	1128	DOCK9
ENSG00000088448	4270	ANKRD10
ENSG00000088451	5945	TGDS
ENSG00000088756	12627	ARHGAP28
ENSG00000088766	3184	CRLS1
ENSG00000088826	2381	SMOX
ENSG00000088827	9770	SIGLEC1
ENSG00000088836	7403	SLC4A11
ENSG00000088854	2108	C20orf194
ENSG00000088876	7037	ZNF343
ENSG00000088881	2348	EBF4
ENSG00000088888	1182	MAVS
ENSG00000088899	10231	LZTS3
ENSG00000088926	12071	F11
ENSG00000088930	3045	XRN2
ENSG00000088970	2983	KIZ
ENSG00000088992	2647	TESC
ENSG00000089006	1722	SNX5
ENSG00000089009	4439	RPL6
ENSG00000089012	12186	SIRPG
ENSG00000089022	3680	MAPKAPK5
ENSG00000089041	848	P2RX7
ENSG00000089048	495	ESF1
ENSG00000089050	5092	RBBP9
ENSG00000089053	3152	ANAPC5
ENSG00000089057	5765	SLC23A2
ENSG00000089060	6063	SLC8B1
ENSG00000089063	3515	TMEM230
ENSG00000089094	3526	KDM2B
ENSG00000089127	4476	OAS1
ENSG00000089154	6108	GCN1
ENSG00000089157	2639	RPLP0
ENSG00000089159	3785	PXN
ENSG00000089177	2592	KIF16B
ENSG00000089199	155	CHGB
ENSG00000089234	3877	BRAP
ENSG00000089250	2823	NOS1
ENSG00000089289	6002	IGBP1
ENSG00000089327	4257	FXYD5
ENSG00000089335	1369	ZNF302
ENSG00000089472	2982	HEPH
ENSG00000089505	9744	CMTM1
ENSG00000089682	4071	RBM41
ENSG00000089692	10951	LAG3
ENSG00000089775	7482	ZBTB25
ENSG00000089847	6879	ANKRD24
ENSG00000089902	5889	RCOR1
ENSG00000089916	1920	GPATCH2L
ENSG00000090097	666	PCBP4
ENSG00000090266	988	NDUFB2
ENSG00000090339	5286	ICAM1
ENSG00000090372	2717	STRN4
ENSG00000090376	5427	IRAK3
ENSG00000090382	6966	LYZ
ENSG00000090447	8309	TFAP4
ENSG00000090470	2404	PDCD7
ENSG00000090487	7833	SPG21
ENSG00000090520	7859	DNAJB11
ENSG00000090530	9369	P3H2
ENSG00000090534	8385	THPO
ENSG00000090539	9945	CHRD
ENSG00000090554	6374	FLT3LG
ENSG00000090565	2005	RAB11FIP3
ENSG00000090581	7237	GNPTG
ENSG00000090612	5064	ZNF268
ENSG00000090615	2150	GOLGA3
ENSG00000090621	1406	PABPC4
ENSG00000090661	1750	CERS4
ENSG00000090686	2608	USP48
ENSG00000090776	6446	EFNB1
ENSG00000090857	2873	PDPR
ENSG00000090863	4485	GLG1
ENSG00000090905	815	TNRC6A
ENSG00000090924	7168	PLEKHG2
ENSG00000091009	1958	RBM27
ENSG00000091073	7741	DTX2
ENSG00000091127	7342	PUS7
ENSG00000091129	9059	NRCAM
ENSG00000091137	5082	SLC26A4
ENSG00000091262	10759	ABCC6
ENSG00000091317	3741	CMTM6
ENSG00000091409	1059	ITGA6
ENSG00000091428	2116	RAPGEF4
ENSG00000091436	1154	MAP3K20
ENSG00000091482	10225	SMPX
ENSG00000091490	5208	SEL1L3
ENSG00000091513	8	TF
ENSG00000091527	1858	CDV3
ENSG00000091536	9267	MYO15A
ENSG00000091583	12178	APOH
ENSG00000091622	2900	PITPNM3
ENSG00000091656	1875	ZFHX4
ENSG00000091664	465	SLC17A6
ENSG00000091732	8791	ZC3HC1
ENSG00000091879	3934	ANGPT2
ENSG00000091986	1428	CCDC80
ENSG00000092010	6874	PSME1
ENSG00000092020	2389	PPP2R3C
ENSG00000092036	4699	HAUS4
ENSG00000092094	2735	OSGEP
ENSG00000092096	2881	SLC22A17
ENSG00000092140	3823	G2E3
ENSG00000092200	10717	RPGRIP1
ENSG00000092201	3519	SUPT16H
ENSG00000092203	3166	TOX4
ENSG00000092295	9003	TGM1
ENSG00000092377	12820	TBL1Y
ENSG00000092421	706	SEMA6A
ENSG00000092439	8287	TRPM7
ENSG00000092445	601	TYRO3
ENSG00000092470	12193	WDR76
ENSG00000092529	175	CAPN3
ENSG00000092531	4434	SNAP23
ENSG00000092607	7138	TBX15
ENSG00000092621	762	PHGDH
ENSG00000092758	847	COL9A3
ENSG00000092820	759	EZR
ENSG00000092847	2153	AGO1
ENSG00000092853	9192	CLSPN
ENSG00000092871	885	RFFL
ENSG00000092929	5468	UNC13D
ENSG00000092969	6083	TGFB2
ENSG00000092978	12475	GPATCH2
ENSG00000093010	2587	COMT
ENSG00000093072	3625	ADA2
ENSG00000093144	2457	ECHDC1
ENSG00000093167	1871	LRRFIP2
ENSG00000093183	1573	SEC22C
ENSG00000093217	8843	XYLB
ENSG00000094661	8446	OR1I1
ENSG00000094796	11885	KRT31
ENSG00000094914	6656	AAAS
ENSG00000094916	5086	CBX5
ENSG00000094963	7955	FMO2
ENSG00000094975	5158	SUCO
ENSG00000095015	2972	MAP3K1
ENSG00000095066	4927	HOOK2
ENSG00000095110	13686	NXPE1
ENSG00000095209	2560	TMEM38B
ENSG00000095319	5207	NUP188
ENSG00000095370	6142	SH2D3C
ENSG00000095383	4933	TBC1D2
ENSG00000095564	3716	BTAF1
ENSG00000095587	6770	TLL2
ENSG00000095596	4822	CYP26A1
ENSG00000095627	10931	TDRD1
ENSG00000095637	1922	SORBS1
ENSG00000095739	1938	BAMBI
ENSG00000095752	8249	IL11
ENSG00000095787	2038	WAC
ENSG00000095906	6091	NUBP2
ENSG00000095932	7411	SMIM24
ENSG00000095951	7786	HIVEP1
ENSG00000095970	4258	TREM2
ENSG00000096060	1985	FKBP5
ENSG00000096063	5270	SRPK1
ENSG00000096401	2293	CDC5L
ENSG00000096433	5493	ITPR3
ENSG00000096696	4112	DSP
ENSG00000096717	3513	SIRT1
ENSG00000096746	879	HNRNPH3
ENSG00000096968	8238	JAK2
ENSG00000096996	12053	IL12RB1
ENSG00000097007	1252	ABL1
ENSG00000097033	1802	SH3GLB1
ENSG00000099194	30	SCD
ENSG00000099219	2062	ERMP1
ENSG00000099250	6387	NRP1
ENSG00000099256	3795	PRTFDC1
ENSG00000099260	4881	PALMD
ENSG00000099282	1303	TSPAN15
ENSG00000099308	7659	MAST3
ENSG00000099331	821	MYO9B
ENSG00000099337	3075	KCNK6
ENSG00000099338	10153	CATSPERG
ENSG00000099364	4157	FBXL19
ENSG00000099377	5769	HSD3B7
ENSG00000099617	7654	EFNA2
ENSG00000099715	5735	PCDH11Y
ENSG00000099769	10837	IGFALS
ENSG00000099783	1047	HNRNPM
ENSG00000099785	1581	MARCH2
ENSG00000099795	2326	NDUFB7
ENSG00000099797	1868	TECR
ENSG00000099821	7075	POLRMT
ENSG00000099822	392	HCN2
ENSG00000099840	4620	IZUMO4
ENSG00000099860	1095	GADD45B
ENSG00000099864	1899	PALM
ENSG00000099866	8555	MADCAM1
ENSG00000099869	12308	IGF2-AS
ENSG00000099875	3186	MKNK2
ENSG00000099899	10196	TRMT2A
ENSG00000099937	8988	SERPIND1
ENSG00000099940	5829	SNAP29
ENSG00000099949	5177	LZTR1
ENSG00000099953	12753	MMP11
ENSG00000099954	2195	CECR2
ENSG00000099956	8431	SMARCB1
ENSG00000099974	8883	DDTL
ENSG00000099992	5697	TBC1D10A
ENSG00000099995	3044	SF3A1
ENSG00000099998	902	GGT5
ENSG00000100003	1351	SEC14L2
ENSG00000100014	4531	SPECC1L
ENSG00000100024	10630	UPB1
ENSG00000100027	5290	YPEL1
ENSG00000100031	12091	GGT1
ENSG00000100038	6513	TOP3B
ENSG00000100060	4562	MFNG
ENSG00000100065	5161	CARD10
ENSG00000100068	12009	LRP5L
ENSG00000100077	6739	GRK3
ENSG00000100078	8435	PLA2G3
ENSG00000100083	1930	GGA1
ENSG00000100084	7664	HIRA
ENSG00000100092	9406	SH3BP1
ENSG00000100097	138	LGALS1
ENSG00000100099	6132	HPS4
ENSG00000100100	5467	PIK3IP1
ENSG00000100105	6529	PATZ1
ENSG00000100106	2257	TRIOBP
ENSG00000100129	6263	EIF3L
ENSG00000100139	3213	MICALL1
ENSG00000100142	624	POLR2F
ENSG00000100146	400	SOX10
ENSG00000100147	8661	CCDC134
ENSG00000100154	1903	TTC28
ENSG00000100191	13186	SLC5A4
ENSG00000100197	9529	CYP2D6
ENSG00000100201	2253	DDX17
ENSG00000100206	13156	DMC1
ENSG00000100207	5710	TCF20
ENSG00000100209	5205	HSCB
ENSG00000100216	11232	TOMM22
ENSG00000100221	5346	JOSD1
ENSG00000100225	1199	FBXO7
ENSG00000100226	4160	GTPBP1
ENSG00000100227	2530	POLDIP3
ENSG00000100234	372	TIMP3
ENSG00000100241	1174	SBF1
ENSG00000100242	305	SUN2
ENSG00000100243	3111	CYB5R3
ENSG00000100249	10615	C22orf31
ENSG00000100258	7614	LMF2
ENSG00000100266	7746	PACSIN2
ENSG00000100276	4825	RASL10A
ENSG00000100281	3595	HMGXB4
ENSG00000100285	102	NEFH
ENSG00000100288	6399	CHKB
ENSG00000100292	9946	HMOX1
ENSG00000100296	6765	THOC5
ENSG00000100297	4165	MCM5
ENSG00000100299	5761	ARSA
ENSG00000100300	1647	TSPO
ENSG00000100302	5689	RASD2
ENSG00000100304	4272	TTLL12
ENSG00000100307	4690	CBX7
ENSG00000100311	5700	PDGFB
ENSG00000100312	9377	ACR
ENSG00000100314	4824	CABP7
ENSG00000100324	5363	TAB1
ENSG00000100325	4053	ASCC2
ENSG00000100330	3097	MTMR3
ENSG00000100342	3843	APOL1
ENSG00000100344	8324	PNPLA3
ENSG00000100345	546	MYH9
ENSG00000100346	5195	CACNA1I
ENSG00000100350	5206	FOXRED2
ENSG00000100351	10875	GRAP2
ENSG00000100354	585	TNRC6B
ENSG00000100362	378	PVALB
ENSG00000100364	625	KIAA0930
ENSG00000100368	9106	CSF2RB
ENSG00000100376	5322	FAM118A
ENSG00000100385	12269	IL2RB
ENSG00000100393	1497	EP300
ENSG00000100395	6954	L3MBTL2
ENSG00000100399	446	CHADL
ENSG00000100403	994	ZC3H7B
ENSG00000100410	4285	PHF5A
ENSG00000100416	6269	TRMU
ENSG00000100418	1719	DESI1
ENSG00000100426	6577	ZBED4
ENSG00000100427	630	MLC1
ENSG00000100429	4792	HDAC10
ENSG00000100433	5870	KCNK10
ENSG00000100439	5167	ABHD4
ENSG00000100441	2989	KHNYN
ENSG00000100448	13732	CTSG
ENSG00000100450	8425	GZMH
ENSG00000100453	8700	GZMB
ENSG00000100479	7484	POLE2
ENSG00000100485	1648	SOS2
ENSG00000100490	7544	CDKL1
ENSG00000100503	3006	NIN
ENSG00000100505	5489	TRIM9
ENSG00000100557	10592	CCDC198
ENSG00000100558	11811	PLEK2
ENSG00000100568	892	VTI1B
ENSG00000100575	8241	TIMM9
ENSG00000100577	6869	GSTZ1
ENSG00000100578	4367	KIAA0586
ENSG00000100592	9909	DAAM1
ENSG00000100596	772	SPTLC2
ENSG00000100599	5347	RIN3
ENSG00000100601	9307	ALKBH1
ENSG00000100603	4158	SNW1
ENSG00000100605	2722	ITPK1
ENSG00000100612	8986	DHRS7
ENSG00000100629	6299	CEP128
ENSG00000100697	629	DICER1
ENSG00000100711	1709	ZFYVE21
ENSG00000100714	5866	MTHFD1
ENSG00000100722	8251	ZC3H14
ENSG00000100726	7277	TELO2
ENSG00000100739	8227	BDKRB1
ENSG00000100744	7203	GSKIP
ENSG00000100749	6662	VRK1
ENSG00000100767	5891	PAPLN
ENSG00000100784	1522	RPS6KA5
ENSG00000100796	4560	PPP4R3A
ENSG00000100802	8439	C14orf93
ENSG00000100811	3706	YY1
ENSG00000100813	1554	ACIN1
ENSG00000100814	4461	CCNB1IP1
ENSG00000100815	836	TRIP11
ENSG00000100836	1516	PABPN1
ENSG00000100842	837	EFS
ENSG00000100852	552	ARHGAP5
ENSG00000100865	2671	CINP
ENSG00000100888	1918	CHD8
ENSG00000100889	6996	PCK2
ENSG00000100890	5589	PRORP
ENSG00000100906	751	NFKBIA
ENSG00000100926	5811	TM9SF1
ENSG00000100941	781	PNN
ENSG00000100968	4370	NFATC4
ENSG00000100979	2271	PLTP
ENSG00000100982	3321	PCIF1
ENSG00000100985	8792	MMP9
ENSG00000100994	3989	PYGB
ENSG00000100997	6177	ABHD12
ENSG00000101000	6946	PROCR
ENSG00000101003	7368	GINS1
ENSG00000101004	5293	NINL
ENSG00000101049	2865	SGK2
ENSG00000101082	9564	SLA2
ENSG00000101098	4451	RIMS4
ENSG00000101109	3292	STK4
ENSG00000101115	8879	SALL4
ENSG00000101126	7334	ADNP
ENSG00000101144	911	BMP7
ENSG00000101150	2559	TPD52L2
ENSG00000101158	10123	NELFCD
ENSG00000101161	2797	PRPF6
ENSG00000101162	9553	TUBB1
ENSG00000101166	2696	PRELID3B
ENSG00000101187	2395	SLCO4A1
ENSG00000101188	8469	NTSR1
ENSG00000101189	3431	MRGBP
ENSG00000101190	677	TCFL5
ENSG00000101191	2631	DIDO1
ENSG00000101193	5264	GID8
ENSG00000101198	1853	NKAIN4
ENSG00000101199	2403	ARFGAP1
ENSG00000101200	3450	AVP
ENSG00000101203	3556	COL20A1
ENSG00000101204	3540	CHRNA4
ENSG00000101224	7315	CDC25B
ENSG00000101236	2759	RNF24
ENSG00000101246	2156	ARFRP1
ENSG00000101251	9452	SEL1L2
ENSG00000101265	63	RASSF2
ENSG00000101276	3126	SLC52A3
ENSG00000101280	8591	ANGPT4
ENSG00000101306	7778	MYLK2
ENSG00000101310	10104	SEC23B
ENSG00000101311	3662	FERMT1
ENSG00000101327	6279	PDYN
ENSG00000101331	6187	CCM2L
ENSG00000101335	235	MYL9
ENSG00000101336	8969	HCK
ENSG00000101343	4856	CRNKL1
ENSG00000101346	7398	POFUT1
ENSG00000101347	612	SAMHD1
ENSG00000101350	1766	KIF3B
ENSG00000101353	13293	MROH8
ENSG00000101361	8812	NOP56
ENSG00000101367	1783	MAPRE1
ENSG00000101384	2127	JAG1
ENSG00000101400	340	SNTA1
ENSG00000101405	6433	OXT
ENSG00000101412	7047	E2F1
ENSG00000101417	3234	PXMP4
ENSG00000101425	13059	BPI
ENSG00000101439	177	CST3
ENSG00000101440	9743	ASIP
ENSG00000101441	10820	CST4
ENSG00000101443	7415	WFDC2
ENSG00000101445	1489	PPP1R16B
ENSG00000101452	3913	DHX35
ENSG00000101463	2277	SYNDIG1
ENSG00000101464	6764	PIGU
ENSG00000101470	8280	TNNC2
ENSG00000101542	2399	CDH20
ENSG00000101544	5479	ADNP2
ENSG00000101574	6445	METTL4
ENSG00000101596	1992	SMCHD1
ENSG00000101605	4887	MYOM1
ENSG00000101608	1107	MYL12A
ENSG00000101638	5819	ST8SIA5
ENSG00000101639	3914	CEP192
ENSG00000101654	3554	RNMT
ENSG00000101665	2441	SMAD7
ENSG00000101670	9263	LIPG
ENSG00000101695	3137	RNF125
ENSG00000101745	227	ANKRD12
ENSG00000101751	4752	POLI
ENSG00000101752	1984	MIB1
ENSG00000101773	9518	RBBP8
ENSG00000101782	1765	RIOK3
ENSG00000101811	12937	CSTF2
ENSG00000101825	8121	MXRA5
ENSG00000101849	8743	TBL1X
ENSG00000101868	3945	POLA1
ENSG00000101882	1499	NKAP
ENSG00000101888	5873	NXT2
ENSG00000101892	12551	ATP1B4
ENSG00000101901	5209	ALG13
ENSG00000101935	12041	AMMECR1
ENSG00000101938	10741	CHRDL1
ENSG00000101940	2143	WDR13
ENSG00000101945	7775	SUV39H1
ENSG00000101951	9954	PAGE4
ENSG00000101955	2031	SRPX
ENSG00000101972	750	STAG2
ENSG00000101977	5469	MCF2
ENSG00000101997	7085	CCDC22
ENSG00000102001	8592	CACNA1F
ENSG00000102003	1126	SYP
ENSG00000102024	1170	PLS3
ENSG00000102030	5464	NAA10
ENSG00000102032	6345	RENBP
ENSG00000102034	7348	ELF4
ENSG00000102057	8305	KCND1
ENSG00000102081	1545	FMR1
ENSG00000102125	6342	TAZ
ENSG00000102145	13701	GATA1
ENSG00000102158	1029	MAGT1
ENSG00000102189	3151	EEA1
ENSG00000102218	9456	RP2
ENSG00000102221	4466	JADE3
ENSG00000102225	2961	CDK16
ENSG00000102230	2834	PCYT1B
ENSG00000102241	1290	HTATSF1
ENSG00000102265	1501	TIMP1
ENSG00000102271	1632	KLHL4
ENSG00000102290	4273	PCDH11X
ENSG00000102309	5174	PIN4
ENSG00000102317	2453	RBM3
ENSG00000102359	7259	SRPX2
ENSG00000102362	2763	SYTL4
ENSG00000102390	5011	PBDC1
ENSG00000102401	6245	ARMCX3
ENSG00000102445	6620	RUBCNL
ENSG00000102452	6024	NALCN
ENSG00000102524	6799	TNFSF13B
ENSG00000102575	7302	ACP5
ENSG00000102580	7343	DNAJC3
ENSG00000102595	3250	UGGT2
ENSG00000102699	4684	PARP4
ENSG00000102710	4125	SUPT20H
ENSG00000102738	5836	MRPS31
ENSG00000102755	375	FLT1
ENSG00000102760	366	RGCC
ENSG00000102763	4031	VWA8
ENSG00000102780	11155	DGKH
ENSG00000102786	5593	INTS6
ENSG00000102796	6421	DHRS12
ENSG00000102804	979	TSC22D1
ENSG00000102805	4561	CLN5
ENSG00000102858	5583	MGRN1
ENSG00000102871	4474	TRADD
ENSG00000102890	6127	ELMO3
ENSG00000102893	2677	PHKB
ENSG00000102900	4368	NUP93
ENSG00000102908	2760	NFAT5
ENSG00000102910	2898	LONP2
ENSG00000102921	4689	N4BP1
ENSG00000102924	1219	CBLN1
ENSG00000102934	210	PLLP
ENSG00000102935	2904	ZNF423
ENSG00000102962	12524	CCL22
ENSG00000102967	5923	DHODH
ENSG00000102970	11040	CCL17
ENSG00000102974	4116	CTCF
ENSG00000103024	4621	NME3
ENSG00000103034	427	NDRG4
ENSG00000103035	2964	PSMD7
ENSG00000103061	7358	SLC7A6OS
ENSG00000103089	165	FA2H
ENSG00000103091	3588	WDR59
ENSG00000103111	1178	MON1B
ENSG00000103121	4521	CMC2
ENSG00000103126	5366	AXIN1
ENSG00000103148	5117	NPRL3
ENSG00000103150	6273	MLYCD
ENSG00000103152	5501	MPG
ENSG00000103168	4022	TAF1C
ENSG00000103174	8722	NAGPA
ENSG00000103175	4245	WFDC1
ENSG00000103184	769	SEC14L5
ENSG00000103194	6121	USP10
ENSG00000103196	3683	CRISPLD2
ENSG00000103199	4132	ZNF500
ENSG00000103202	1475	NME4
ENSG00000103227	4044	LMF1
ENSG00000103241	2206	FOXF1
ENSG00000103245	7091	CIAO3
ENSG00000103248	9965	MTHFSD
ENSG00000103249	6506	CLCN7
ENSG00000103253	2690	HAGHL
ENSG00000103254	4913	ANTKMT
ENSG00000103257	802	SLC7A5
ENSG00000103260	248	METRN
ENSG00000103335	2055	PIEZO1
ENSG00000103342	1838	GSPT1
ENSG00000103381	2862	CPPED1
ENSG00000103404	2704	USP31
ENSG00000103449	1161	SALL1
ENSG00000103460	3644	TOX3
ENSG00000103479	2106	RBL2
ENSG00000103489	9367	XYLT1
ENSG00000103496	1156	STX4
ENSG00000103540	971	CCP110
ENSG00000103546	111	SLC6A2
ENSG00000103549	11295	RNF40
ENSG00000103550	940	KNOP1
ENSG00000103642	6051	LACTB
ENSG00000103647	1476	CORO2B
ENSG00000103653	5614	CSK
ENSG00000103710	1704	RASL12
ENSG00000103740	490	ACSBG1
ENSG00000103742	6512	IGDCC4
ENSG00000103811	2793	CTSH
ENSG00000103852	6062	TTC23
ENSG00000103855	10210	CD276
ENSG00000103876	2585	FAH
ENSG00000103932	4537	RPAP1
ENSG00000103942	4498	HOMER2
ENSG00000103966	4255	EHD4
ENSG00000103978	1320	TMEM87A
ENSG00000103994	2707	ZNF106
ENSG00000103995	5488	CEP152
ENSG00000104043	8578	ATP8B4
ENSG00000104047	6597	DTWD1
ENSG00000104059	5673	FAM189A1
ENSG00000104067	317	TJP1
ENSG00000104081	9552	BMF
ENSG00000104129	6426	DNAJC17
ENSG00000104131	799	EIF3J
ENSG00000104133	4101	SPG11
ENSG00000104147	11992	OIP5
ENSG00000104154	6847	SLC30A4
ENSG00000104177	2393	MYEF2
ENSG00000104205	866	SGK3
ENSG00000104213	8151	PDGFRL
ENSG00000104218	2092	CSPP1
ENSG00000104219	2555	ZDHHC2
ENSG00000104228	3628	TRIM35
ENSG00000104237	7958	RP1
ENSG00000104267	335	CA2
ENSG00000104312	6578	RIPK2
ENSG00000104324	2550	CPQ
ENSG00000104325	1736	DECR1
ENSG00000104327	345	CALB1
ENSG00000104356	6239	POP1
ENSG00000104365	5364	IKBKB
ENSG00000104368	1003	PLAT
ENSG00000104369	3677	JPH1
ENSG00000104375	4830	STK3
ENSG00000104408	1096	EIF3E
ENSG00000104412	1025	EMC2
ENSG00000104415	8796	CCN4
ENSG00000104419	70	NDRG1
ENSG00000104435	56	STMN2
ENSG00000104442	2142	ARMC1
ENSG00000104447	1200	TRPS1
ENSG00000104472	4536	CHRAC1
ENSG00000104517	1910	UBR5
ENSG00000104518	5057	GSDMD
ENSG00000104529	302	EEF1D
ENSG00000104537	4344	ANXA13
ENSG00000104549	2564	SQLE
ENSG00000104611	7196	SH2D4A
ENSG00000104660	5581	LEPROTL1
ENSG00000104671	8891	DCTN6
ENSG00000104679	2308	R3HCC1
ENSG00000104689	7948	TNFRSF10A
ENSG00000104722	21	NEFM
ENSG00000104728	930	ARHGEF10
ENSG00000104731	7327	KLHDC4
ENSG00000104738	8378	MCM4
ENSG00000104755	10049	ADAM2
ENSG00000104760	13072	FGL1
ENSG00000104765	6658	BNIP3L
ENSG00000104774	5670	MAN2B1
ENSG00000104812	12126	GYS1
