gene_name	logFC	P.Value	adj.P.Val	t	B	gene_id	chr
RPS23	-0.498971685530652	6.98268286324789e-16	2.24011116427148e-14	-9.06234057085556	25.2865039893636	ENSG00000186468	chr5
MAP4K4	-0.625000067650645	9.35908114838615e-16	2.9882525922596e-14	-8.81775406614398	25.2537215314667	ENSG00000071054	chr2
RASL12	-1.03905324754752	1.31896705394814e-15	4.19145332190972e-14	-8.7628263284303	24.7649055627554	ENSG00000103710	chr15
ERBIN	-0.625443205208888	1.57938460592665e-15	4.99545262447316e-14	-8.73392613717266	24.7569328527275	ENSG00000112851	chr5
PREX1	-0.833505660936299	1.73654650250706e-15	5.46687560158415e-14	-8.71869622821995	24.6411686591852	ENSG00000124126	chr20
TCF4	-0.837363248875509	1.94926625461349e-15	6.1080031429447e-14	-8.70013048101997	24.5532751481617	ENSG00000196628	chr18
EVI2A	-1.02551683897925	1.98915643066126e-15	6.20414207100228e-14	-8.69687418231587	24.3860167890771	ENSG00000126860	chr17
DCN	-1.02354662722867	2.18987938005192e-15	6.79871768820727e-14	-8.68141443057842	24.3645907847437	ENSG00000011465	chr12
ZC3H6	-0.833498167958568	2.23671972996252e-15	6.91228478016398e-14	-8.67800958931222	24.3895783186443	ENSG00000188177	chr2
RPS14	-0.371992578746438	2.64770815968322e-15	8.14502733871499e-14	-8.65085311178541	23.920086498411	ENSG00000164587	chr5
GNG5	-0.956298777027846	2.75240155404685e-15	8.42860421346074e-14	-8.64460529136742	24.060295819813	ENSG00000174021	chr1
SCARA3	-0.904760818688096	2.92500038595372e-15	8.91661882360642e-14	-8.63480276920057	24.1381841662862	ENSG00000168077	chr8
MYRF	-1.05056977488479	2.97907348109504e-15	9.04054866762939e-14	-8.63247891864879	24.0758037699612	ENSG00000124920	chr11
NSG2	0.261738353634399	3.03058335944686e-15	9.1556233599074e-14	8.62908555663191	23.7437174284445	ENSG00000170091	chr5
SPP1	-0.915101609791259	3.0606231769036e-15	9.2050974744641e-14	-8.89575801398146	24.0772657819755	ENSG00000118785	chr4
NR2F2	-1.03149103954334	3.18113146796205e-15	9.52501453318236e-14	-8.62126653570005	23.9304843261403	ENSG00000185551	chr15
LINC00461	-1.01766031122686	3.21407566813536e-15	9.581074237269e-14	-8.61960455523281	23.8840553491005	ENSG00000245526	chr5
PLPP3	-0.862458090073876	3.28810986484334e-15	9.7585886164976e-14	-8.71821348576345	24.0649857533853	ENSG00000162407	chr1
ATP1A1	0.344546707992114	3.40192772034711e-15	1.00520995842011e-13	8.80289780946156	23.4284726846117	ENSG00000163399	chr1
SDC4	-0.826743301057413	3.46526791983955e-15	1.01945458410302e-13	-8.60746193183522	23.9858229943618	ENSG00000124145	chr20
ITM2A	-0.760867922516908	3.88010051281464e-15	1.1365320502101e-13	-8.58920361500358	23.8722593272676	ENSG00000078596	chrX
VIM	-0.992620158825808	3.96016565594016e-15	1.15496259844454e-13	-8.62567395520183	23.8496469979617	ENSG00000026025	chr10
RPS9	-0.36550996380681	4.15072386858443e-15	1.20532011649368e-13	-8.57830926030884	23.5725442199889	ENSG00000170889	chr19
RPS17	-0.341037350968355	4.23855459255692e-15	1.22554258755605e-13	-8.57492461186938	23.568102822514	ENSG00000182774	chr15
SPON1	-1.07983222795794	5.75437904046212e-15	1.65672015365783e-13	-8.52544421573431	23.3826559292476	ENSG00000262655	chr11
SNTA1	-0.584986069071888	6.7998990161279e-15	1.94940083709165e-13	-8.49837693008963	23.3161575583718	ENSG00000101400	chr20
MARCKS	-0.371257504943312	6.89158398440715e-15	1.96731361453182e-13	-8.49620396097462	23.077918387926	ENSG00000277443	chr6
TMEM123	-0.901790238819784	8.14510035666074e-15	2.31533928703896e-13	-8.469071365344	23.0910432619496	ENSG00000152558	chr11
C1orf198	-0.880663082436491	9.10879752480877e-15	2.578402055657e-13	-8.45089596783122	22.9902033439014	ENSG00000119280	chr1
RPL18A	-0.394269686931092	1.02837437275449e-14	2.89881094110754e-13	-8.43115841118694	22.6708713737588	ENSG00000105640	chr19
SLC17A6	-1.0613021108683	1.1297391651285e-14	3.17127198144612e-13	-8.62232589111023	22.8870402336157	ENSG00000091664	chr11
PLXNB1	-0.697903590869614	1.17599005077106e-14	3.28740455271561e-13	-8.4093150956455	22.8033725679079	ENSG00000164050	chr3
STMN2	0.151584000674278	1.19924508999931e-14	3.33855957492784e-13	8.40612421665641	21.9372348880856	ENSG00000104435	chr8
RPL9	-0.331514608507256	2.04621107155601e-14	5.6729728350094e-13	-8.31886414739724	21.8715408038372	ENSG00000163682	chr4
CADM4	-0.60148708571588	2.2667052567841e-14	6.21783405277902e-13	-8.30210683647851	22.1529256821269	ENSG00000105767	chr19
UTRN	-0.927545388327483	2.26945280541144e-14	6.21783405277902e-13	-8.30190838965578	22.095681362202	ENSG00000152818	chr6
KMT2E	-0.704009801087937	2.27042775268464e-14	6.21783405277902e-13	-8.30183802953528	22.141825987142	ENSG00000005483	chr7
RPL23A	-0.49906177014047	2.41826685852304e-14	6.59589628577721e-13	-8.44245583570834	21.8444486215527	ENSG00000198242	chr17
ABAT	0.331452184430772	2.50023015285559e-14	6.79195586281778e-13	8.28603725085475	21.5907217685387	ENSG00000183044	chr16
CCNI	-0.369312217390862	2.5698181793412e-14	6.95295786113319e-13	-8.28153591464619	21.859935975095	ENSG00000118816	chr4
DBI	-0.572919169157941	2.64131558244162e-14	7.11781723156368e-13	-8.422996154766	21.8571318387069	ENSG00000155368	chr2
ATP2C1	0.349453144504176	2.67862594712442e-14	7.1896027911463e-13	8.27473434124021	21.8028721637801	ENSG00000017260	chr3
PREX2	-0.892783144873084	2.73005887318909e-14	7.29857405899799e-13	-8.27161407725074	21.9172889792821	ENSG00000046889	chr8
FAM107B	-0.887517923257789	2.80126758955108e-14	7.45934377502198e-13	-8.26738896021137	21.8942345218171	ENSG00000065809	chr10
ATP6V1B2	0.226987045632553	2.96323969445462e-14	7.85958496911053e-13	8.25816209767127	21.3842637134053	ENSG00000147416	chr8
MAP1A	-0.366798823623821	3.4464372824425e-14	9.10535214580984e-13	-8.27923763757537	21.3294547629791	ENSG00000166963	chr15
CADPS	0.280183109725394	3.67766694914549e-14	9.67829774859107e-13	8.22266603036097	21.3917061845518	ENSG00000163618	chr3
CPE	-0.256062365752895	4.00497047689112e-14	1.04986327248309e-12	-8.20863689457112	21.0356688508998	ENSG00000109472	chr4
MFGE8	-0.788840603697981	4.14639140424948e-14	1.08272243761352e-12	-8.20292368647931	21.5450142532445	ENSG00000140545	chr15
RPS27A	-0.413774313255999	4.31073890928986e-14	1.12129142980254e-12	-8.33873560197347	21.1416475041184	ENSG00000143947	chr2
ALCAM	-0.546716620679105	4.88011395416866e-14	1.26374960156605e-12	-8.17607655159693	21.3694625593545	ENSG00000170017	chr3
GABRB2	-0.985341938308034	4.89592765338785e-14	1.26374960156605e-12	-8.17608461921742	21.3860801433918	ENSG00000145864	chr5
SYT1	0.255448954400817	4.94081890528026e-14	1.27046934980432e-12	8.17430303152348	20.7016400444091	ENSG00000067715	chr12
CD74	-0.847009080694963	4.99727674003576e-14	1.28010088964338e-12	-8.36951256884805	21.393938275808	ENSG00000019582	chr5
GNAS	0.183009521621766	5.87340233451579e-14	1.49882998210731e-12	8.22395717802543	20.1585234947731	ENSG00000087460	chr20
SH3KBP1	-0.999774424206043	6.01640373455962e-14	1.52952875319729e-12	-8.14152885799643	21.1451798012494	ENSG00000147010	chrX
KAT2B	-0.979760393354623	6.29500606761092e-14	1.59434044652236e-12	-8.13404928916442	21.1046590667473	ENSG00000114166	chr3
VWA1	-0.930031625897824	6.34123306354176e-14	1.60003322655734e-12	-8.13284006481173	21.0583508822569	ENSG00000179403	chr1
EDNRB	-0.895021607916361	6.77643148904331e-14	1.70346339334645e-12	-8.29493981259607	21.1253050889317	ENSG00000136160	chr13
SMOC1	-0.942313830794484	6.99015041173543e-14	1.75065588564541e-12	-8.11673035228304	21.0031764689867	ENSG00000198732	chr14
ATP13A2	0.297172511544096	7.01877643434351e-14	1.75131469771008e-12	8.11605429367398	20.7318359210521	ENSG00000159363	chr1
ANTXR1	-1.00246652539214	7.28183108903461e-14	1.81024708659875e-12	-8.10996667002941	20.8874226939274	ENSG00000169604	chr2
MT1F	-0.919107040750419	7.40977896119581e-14	1.83528238461677e-12	-8.107084047512	20.9850933124853	ENSG00000198417	chr16
REEP1	0.273157105570521	7.68554845927075e-14	1.89661318571821e-12	8.10103522750869	20.5651444405501	ENSG00000068615	chr2
MAOA	0.420950308936916	8.29454121239366e-14	2.03942788860935e-12	8.25394497801366	20.4859457655769	ENSG00000189221	chrX
CD99	-0.671276349878365	8.40832254162794e-14	2.05988614410718e-12	-8.08614844179043	20.8788574903505	ENSG00000002586	chrX
SEMA5A	-1.01375767423133	8.50447752130875e-14	2.0758936616325e-12	-8.08426424275632	20.7658170320056	ENSG00000112902	chr5
ENC1	0.36814740383163	9.50565935161163e-14	2.31189989356706e-12	8.06633348886953	20.3764949075592	ENSG00000171617	chr5
RPL7	-0.350169392214461	1.05428393813048e-13	2.55493197524641e-12	-8.04862507182527	20.3347616503458	ENSG00000147604	chr8
PCP4	-0.78526668178009	1.06479715081081e-13	2.57116071864244e-12	-8.04697746842911	20.665658478362	ENSG00000183036	chr21
MTSS2	-0.620817696730414	1.1159600413485e-13	2.68357336096317e-12	-8.03918271270487	20.6154969144691	ENSG00000132613	chr16
TNC	-1.23024887420016	1.11931737335706e-13	2.68357336096317e-12	-8.03868366930482	20.3429095406308	ENSG00000041982	chr9
RPS24	-0.382609785386059	1.13713284640511e-13	2.71661843483376e-12	-8.10592632170277	20.1868525463472	ENSG00000138326	chr10
NDFIP1	0.212375904611374	1.22123633042697e-13	2.90723291805177e-12	8.02420037260758	19.9918894446117	ENSG00000131507	chr5
MAN1A2	-0.540407430700442	1.29729561788831e-13	3.07742273863153e-12	-8.01415211492775	20.4101674364194	ENSG00000198162	chr1
RFK	0.318488371408156	1.31289817506798e-13	3.10350701945018e-12	8.01216314361264	20.1247142522109	ENSG00000135002	chr9
SLC7A11	-0.793762187892849	1.41534823181191e-13	3.33398637682406e-12	-7.99965738737109	20.3735179400566	ENSG00000151012	chr4
FAU	-0.351925281560577	1.4990240757193e-13	3.51878926763794e-12	-7.99009158452917	19.9721220453049	ENSG00000149806	chr11
CTNNA1	-0.617559114391449	1.54320016590585e-13	3.60990955475962e-12	-7.9852526448089	20.2972618429792	ENSG00000044115	chr5
FADS2	-0.48597922854709	1.63806118058858e-13	3.81855300125441e-12	-7.97530952745153	20.0709835627902	ENSG00000134824	chr11
PLCXD3	0.366699881402917	1.68318525089904e-13	3.91021346045063e-12	7.97077828169301	19.9482859715631	ENSG00000182836	chr5
ACTG1	0.207401128273027	1.77799038619147e-13	4.1162615916742e-12	7.96163779174518	19.3252778154086	ENSG00000184009	chr17
AMER2	-0.62563352193165	2.00723489536412e-13	4.63107585276303e-12	-7.94139101218035	20.0448257958697	ENSG00000165566	chr13
SLC2A1	-0.740644494897456	2.25760873886047e-13	5.19095906952319e-12	-7.92174385848593	19.9342964389912	ENSG00000117394	chr1
TNS3	-0.838418901611178	2.43260800694002e-13	5.57431297372616e-12	-7.90925387374609	19.8525406902307	ENSG00000136205	chr7
BBOX1	-1.00566362123252	2.71382448184155e-13	6.19763916412424e-12	-7.89093611098994	19.6587844966329	ENSG00000129151	chr11
NRXN1	-0.469498049059904	2.81724498949196e-13	6.41208766696193e-12	-7.88466904354531	19.6617902345054	ENSG00000179915	chr2
MT1G	-0.835369435503153	2.88404128129038e-13	6.54201552594388e-12	-8.05934833185066	19.6851578255456	ENSG00000125144	chr16
CD81	-0.279056947901847	3.17090955628562e-13	7.16859653714638e-12	-7.86483769673319	19.1323164017186	ENSG00000110651	chr11
LAPTM5	-0.911131269814063	3.23404116159901e-13	7.28686799521489e-12	-7.86152952437318	19.5058480092712	ENSG00000162511	chr1
SSTR2	0.410019325246969	3.38006755307711e-13	7.59050503502683e-12	7.88098760892946	19.2150010926857	ENSG00000180616	chr17
CLDN5	-0.832646052210934	3.55005115732659e-13	7.94574572987018e-12	-7.9507582650395	19.5101824851137	ENSG00000184113	chr22
TUBB3	0.188030837910182	3.60250665893722e-13	8.03645276862915e-12	7.84341201723174	18.7375064768133	ENSG00000258947	chr16
RPL34	-0.415165815960357	3.6342745283523e-13	8.08056353053118e-12	-8.01010020566119	19.0133279782217	ENSG00000109475	chr4
YWHAG	0.21980839363823	4.03380500133305e-13	8.9393895703884e-12	7.82440335439884	18.62198360644	ENSG00000170027	chr7
CRIM1	-0.86434996738862	4.22494005285451e-13	9.33226922494454e-12	-7.8166150092365	19.2559007183234	ENSG00000150938	chr2
POU3F3	-0.796412758788314	4.70304946463352e-13	1.03543935435412e-11	-7.7985654674285	19.2196888830271	ENSG00000198914	chr2
CA2	-0.972955901922179	4.765986754037e-13	1.04587794012858e-11	-7.81033147406362	19.1924920330059	ENSG00000104267	chr8
RAB6B	0.228118487457227	5.00159169234298e-13	1.0940169880297e-11	7.78819470335521	18.6472443249268	ENSG00000154917	chr3
RPS15	-0.328445743284547	5.13728691321114e-13	1.12006155127196e-11	-7.783681938631	18.6740920112613	ENSG00000115268	chr19
SNORC	-0.832875043703032	5.17248873912694e-13	1.1240986011451e-11	-7.88346857772934	19.1455971221945	ENSG00000182600	chr2
PLEKHH1	-0.889537808246709	5.31500165263491e-13	1.15135582423799e-11	-7.7779469785376	19.0549938990431	ENSG00000054690	chr14
SLC1A2	-0.681399279172434	5.35581871903946e-13	1.15647918942849e-11	-7.9752148887836	18.8929213098054	ENSG00000110436	chr11
MYO6	-0.785383930319862	5.48533107694001e-13	1.18066055799824e-11	-7.77262577050175	19.0704925825772	ENSG00000196586	chr6
AMOT	-0.909462846304438	5.7083800478438e-13	1.22475657268547e-11	-7.76589966282965	18.9574659806329	ENSG00000126016	chrX
MTMR10	-0.824441856169328	5.77462602502175e-13	1.23130141961495e-11	-7.76395204730736	18.9933417622837	ENSG00000166912	chr15
ACSBG1	-0.8157787289139	5.77543785955654e-13	1.23130141961495e-11	-7.76392831698544	19.0268227890229	ENSG00000103740	chr15
SIRT2	-0.395525046281906	6.08314282560034e-13	1.29281177337759e-11	-7.75516364188977	18.8698622002922	ENSG00000068903	chr19
ARHGAP5	-0.426830065592158	6.69808857491583e-13	1.41902587198767e-11	-7.73889064455904	18.78336448205	ENSG00000100852	chr14
ADD3	-0.464268270155216	7.43430776810196e-13	1.57006054651106e-11	-7.72125043807048	18.6879167688725	ENSG00000148700	chr10
DDR1	-0.530237619129933	7.6373015595607e-13	1.60789064396126e-11	-7.71669043787254	18.7048246486949	ENSG00000204580	chr6
ENPP2	-0.718562087326689	7.9545521433052e-13	1.66946472864321e-11	-7.70979862493022	18.7046430409187	ENSG00000136960	chr8
HLA-DRB1	-0.986171654533537	8.08281971382672e-13	1.69111665875934e-11	-7.70859396953787	18.6692845307528	ENSG00000196126	chr6
SERBP1	-0.517913803477056	8.11625346673271e-13	1.6928544769467e-11	-7.70638985548569	18.6573266148716	ENSG00000142864	chr1
SERPINE2	-0.553577188170702	8.2461320792494e-13	1.71463554993528e-11	-7.70370024673585	18.596216316477	ENSG00000135919	chr2
DIRAS3	-0.906445478450987	8.72219745398507e-13	1.80804443838454e-11	-7.82515664839996	18.6515281696448	ENSG00000162595	chr1
CRABP1	-1.07555433610846	9.25022224798559e-13	1.91161801486745e-11	-7.86452065557292	18.6092497376084	ENSG00000166426	chr15
SV2B	0.353936030571591	9.61212312770657e-13	1.98033252328315e-11	7.67770861776924	18.2593116643609	ENSG00000185518	chr15
VCAN	-1.08339421033075	9.95161866761381e-13	2.0440260659669e-11	-7.67181702607351	18.3489460815814	ENSG00000038427	chr5
SEPTIN2	-0.442391954151045	1.04728178298337e-12	2.14454023463797e-11	-7.66314835296076	18.3364130892712	ENSG00000168385	chr2
PON2	-0.559501663506849	1.08735598020643e-12	2.21985370868204e-11	-7.65676863796343	18.3502862862079	ENSG00000105854	chr7
ADRA2A	0.440564648682161	1.09280892448124e-12	2.22424583813599e-11	7.7250395171247	18.096210417231	ENSG00000150594	chr10
MTRNR2L8	-0.783189854827279	1.10728031551461e-12	2.24691189325962e-11	-7.84859652090896	17.6552422904398	ENSG00000255823	chr11
GNG7	-0.604457830030048	1.14493223527365e-12	2.31633887959117e-11	-7.64799851099149	18.3634746318006	ENSG00000176533	chr19
FADS1	-0.475200353634604	1.23242670783378e-12	2.48588584750783e-11	-7.63547315776913	18.2341713508436	ENSG00000149485	chr11
HLA-E	-0.787388736651306	1.30535883687556e-12	2.62513506985989e-11	-7.73277994022122	18.2326674373162	ENSG00000204592	chr6
CLDN11	-0.799848528388758	1.31114452819522e-12	2.62892282334857e-11	-7.68526394985096	18.2378815232404	ENSG00000013297	chr3
RPL36A	-0.530310971496165	1.35012615563442e-12	2.6990504185487e-11	-7.74340072063035	17.978846765204	ENSG00000241343	chrX
GRIA4	0.299466334738174	1.40278860492654e-12	2.79603160692015e-11	7.61342634386977	17.8579767240512	ENSG00000152578	chr11
CDH13	-0.91066671936053	1.46499986419666e-12	2.90407543706431e-11	-7.6060306303531	18.0664267526855	ENSG00000140945	chr16
MLLT6	-0.78097573931624	1.46561622176319e-12	2.90407543706431e-11	-7.60595892239748	18.0676175396579	ENSG00000275023	chr17
RPL10	-0.323405292785422	1.53705944573915e-12	3.03571342914893e-11	-7.59784292777262	17.648318954061	ENSG00000147403	chrX
CNN3	-0.537596655895476	1.54106277685755e-12	3.03571342914893e-11	-7.59739925583683	18.0115434014622	ENSG00000117519	chr1
RPL29	-0.332013817880165	1.65242924882023e-12	3.2456022884262e-11	-7.5854933420657	17.6403603069755	ENSG00000162244	chr3
RAPGEF5	-0.693934711697126	1.65899757826436e-12	3.24903101301367e-11	-7.58481614711971	18.0051608960984	ENSG00000136237	chr7
OSBPL1A	-0.704456964839429	1.71130403578613e-12	3.3417551562583e-11	-7.57951611795926	17.9760277988525	ENSG00000141447	chr18
RPS8	-0.329451050568808	1.72097988406372e-12	3.35093684362349e-11	-7.57855328406391	17.515968064068	ENSG00000142937	chr1
SV2C	0.31290961363533	1.78383296683381e-12	3.46330913474333e-11	7.57242622733203	17.5218700400482	ENSG00000122012	chr5
ID3	-1.00891661525686	1.84195402386867e-12	3.56587478701242e-11	-7.56694756381791	17.8191063262754	ENSG00000117318	chr1
PLCB1	-0.939355750063665	1.88847809772123e-12	3.64005065244205e-11	-7.56268388916853	17.8091275338671	ENSG00000182621	chr20
SH3BP2	-0.819269209776219	1.8910757434388e-12	3.64005065244205e-11	-7.56244890121282	17.8194275617388	ENSG00000087266	chr4
PDGFD	0.538236326257108	1.9025376598041e-12	3.65167983307699e-11	7.56284267886318	17.7374107893887	ENSG00000170962	chr11
TRIM36	0.362991101204149	1.93528951259432e-12	3.70399018362157e-11	7.55849746053342	17.682788906318	ENSG00000152503	chr5
TRPM3	-0.830859728988882	2.00462773966838e-12	3.82582920174104e-11	-7.55247691461295	17.8190858711376	ENSG00000083067	chr9
CARNS1	-0.795849869137911	2.1046903562628e-12	4.00545167518149e-11	-7.54414210242452	17.7743904073862	ENSG00000172508	chr11
UGT8	-0.905852374569569	2.18822517489548e-12	4.15269662063968e-11	-7.53747879453132	17.7000109606678	ENSG00000174607	chr4
NDRG4	0.222506970119229	2.21355445684405e-12	4.18896527408943e-11	7.53550799928854	17.034189779836	ENSG00000103034	chr16
ATP6V0D1	0.247638942029242	2.33041166231429e-12	4.39775444510122e-11	7.52669525276069	17.1411182738212	ENSG00000159720	chr16
TFAP2B	0.49318780236181	2.6488919769085e-12	4.98480034872419e-11	7.50472978595471	17.4475196365939	ENSG00000008196	chr6
LAMP2	-0.504927045995228	3.01224536986429e-12	5.65278469548071e-11	-7.48265551036142	17.3645992599972	ENSG00000005893	chrX
AHNAK	-0.760564526544615	3.15010731527463e-12	5.89507582861255e-11	-7.47496310455269	17.3846247572576	ENSG00000124942	chr11
RPS19	-0.331989642708596	3.22910417940571e-12	6.02617032040339e-11	-7.47070389007808	16.9694976068018	ENSG00000105372	chr19
ATP1B1	0.247097409433477	3.41883113278291e-12	6.36261473523714e-11	7.62547460114252	16.3137096091084	ENSG00000143153	chr1
CDC42EP4	-0.783664749698614	3.58217262429208e-12	6.64823607985006e-11	-7.45284705054559	17.2612654448092	ENSG00000179604	chr17
PLLP	-0.683595490194552	3.88555792805356e-12	7.19148454980683e-11	-7.43884172957428	17.1775844894256	ENSG00000102934	chr16
MYL9	-1.11256984170058	4.06217413697981e-12	7.49777182488576e-11	-7.45692688989858	17.0673738446923	ENSG00000101335	chr20
PTPRM	0.353036391387706	4.28555360687045e-12	7.88668777312508e-11	7.42194428349807	16.87997017408	ENSG00000173482	chr18
MT1X	-0.871009031908035	4.29629569947588e-12	7.88668777312508e-11	-7.59975861100774	16.9380476087321	ENSG00000187193	chr16
