Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000134717,BTF3L4,154,1.34824,31,-1.2877,54,-0.4867,81,0.22080,52,-0.5518,80,0.22430
ENSG00000157077,ZFYVE9,154,2.34780,34,-0.3905,30,-0.6492,28,-0.6921,16,-1.6214,42,-0.0765
ENSG00000134744,TUT4,154,2.26580,51,0.20992,45,-0.0064,21,-1.1481,17,-1.6573,28,-0.8074
ENSG00000162378,ZYG11B,154,0.07593,80,-0.9448,74,-1.1827,202,0.52593,158,0.13036,212,0.72025
ENSG00000116171,SCP2,154,0.57273,212,1.13313,61,-1.0058,104,-0.0737,74,-0.6818,121,0.19268
ENSG00000162384,CZIB,154,2.12231,70,0.62863,17,-1.7366,42,-0.2173,20,-1.4877,47,-0.0430
ENSG00000157193,LRP8,154,1.67894,9,-2.7513,17,-2.0126,47,-0.3751,92,0.86788,53,-0.1999
ENSG00000081870,HSPB11,154,2.44955,53,0.37981,19,-1.2979,43,0.04843,11,-2.1279,33,-0.4354
ENSG00000116209,TMEM59,154,-0.4758,350,0.88244,211,0.02726,285,0.52308,161,-0.4561,168,-0.3792
ENSG00000116221,MRPL37,154,1.89878,31,-0.8696,36,-0.7121,62,0.23395,42,-0.4174,40,-0.5303
ENSG00000157216,SSBP3,154,0.94916,178,1.21025,45,-1.1345,62,-0.5480,28,-1.8756,125,0.68724
ENSG00000243725,TTC4,154,2.68662,55,0.61969,13,-1.7125,29,-0.4076,18,-1.2541,20,-1.0711
ENSG00000116133,DHCR24,154,-0.4912,372,0.97142,138,-0.7365,341,0.81575,253,0.35483,120,-0.9717
ENSG00000162402,USP24,154,2.38073,34,-0.3526,13,-1.9969,38,-0.2131,25,-0.9155,43,-0.0114
ENSG00000162407,PLPP3,154,-0.5413,394,1.01683,235,0.15066,69,-1.7580,111,-1.1536,321,0.77774
ENSG00000177606,JUN,154,1.08868,345,2.82330,54,-0.7032,27,-1.7057,5,-4.3347,44,-1.0615
ENSG00000162599,NFIA,154,-0.0240,432,1.82456,165,0.10167,28,-2.6030,79,-1.1655,152,-0.0535
ENSG00000162604,TM2D1,154,1.72963,79,0.51080,22,-1.6461,71,0.33417,42,-0.5900,46,-0.4152
ENSG00000116641,DOCK7,154,2.18843,57,0.32480,37,-0.4277,23,-1.0942,7,-2.9660,50,0.11170
ENSG00000079739,PGM1,154,2.17443,37,-0.3771,27,-0.9734,25,-0.9826,22,-1.2518,55,0.28210
ENSG00000158966,CACHD1,154,2.10453,92,1.07843,22,-1.3110,68,0.54192,12,-2.2866,28,-0.9480
ENSG00000162434,JAK1,154,0.83697,92,-0.0330,42,-1.3542,92,-0.0225,123,0.52893,87,-0.1338
ENSG00000162433,AK4,154,0.51310,103,-0.1525,48,-1.4293,152,0.48733,193,1.09822,62,-1.0268
ENSG00000116675,DNAJC6,154,-1.2164,200,-0.8184,179,-1.0832,674,1.19782,455,0.59144,363,0.14556
ENSG00000213625,LEPROT,154,1.95950,95,1.01217,51,-0.0358,26,-1.1003,14,-2.1562,32,-0.8327
ENSG00000184588,PDE4B,154,1.23495,69,-0.1324,52,-0.6456,26,-1.6363,32,-1.4248,129,1.10743
ENSG00000118473,SGIP1,154,1.32622,27,-1.5097,38,-1.0640,110,0.72371,53,-0.5275,84,0.31750
ENSG00000198160,MIER1,154,2.62891,40,0.04014,32,-0.3615,20,-1.0157,13,-1.7539,23,-0.9120
ENSG00000142864,SERBP1,154,0.47424,221,1.10650,94,-0.3648,46,-1.4303,60,-1.1293,155,0.57494
ENSG00000172380,GNG12,154,2.09705,94,1.10830,29,-0.9213,62,0.38848,5,-3.4068,31,-0.7956
ENSG00000162595,DIRAS3,154,0.50806,45,-1.4316,33,-2.0259,167,0.64804,8,-4.0515,285,2.14641
ENSG00000116729,WLS,154,0.75184,318,2.15812,53,-1.0571,7,-3.8758,26,-2.1441,123,0.43118
ENSG00000116754,SRSF11,154,0.56034,141,0.40676,93,-0.3043,122,0.17420,64,-0.9289,129,0.29987
ENSG00000132485,ZRANB2,154,0.85726,121,0.44669,58,-0.8139,102,0.16454,73,-0.4211,96,0.07431
ENSG00000172260,NEGR1,154,-0.1814,68,-1.4346,126,-0.5514,120,-0.5696,252,0.74997,226,0.52356
ENSG00000178965,ERICH3,154,1.73930,41,-0.5589,32,-1.0017,21,-1.5382,43,-0.5399,77,0.56406
ENSG00000116791,CRYZ,154,1.95075,12,-2.1614,21,-1.5286,110,1.28043,63,0.35778,13,-2.2680
ENSG00000162623,TYW3,154,2.20179,16,-1.6361,37,-0.4106,27,-0.8446,30,-0.7722,44,-0.0959
ENSG00000117054,ACADM,154,1.44229,82,0.32374,28,-1.4565,74,0.16514,58,-0.2594,61,-0.1814
ENSG00000137955,RABGGTB,154,2.16624,39,-0.2901,23,-1.2163,50,0.09807,25,-1.0628,42,-0.1923
ENSG00000142892,PIGK,154,2.19722,36,-0.4114,10,-2.5151,33,-0.5253,34,-0.5638,55,0.30006
ENSG00000154027,AK5,154,1.48177,47,-0.5391,45,-0.6718,58,-0.2149,43,-0.7432,79,0.34981
ENSG00000077254,USP33,154,0.84597,110,0.26962,67,-0.5906,119,0.40566,51,-1.0249,109,0.30526
ENSG00000180488,MIGA1,154,0.73193,73,-0.4806,98,-0.0272,102,0.04173,73,-0.5418,111,0.21338
ENSG00000162613,FUBP1,154,1.52186,75,0.24760,33,-1.1327,56,-0.2195,39,-0.8891,76,0.30406
ENSG00000162616,DNAJB4,154,1.39706,58,-0.2622,48,-0.6363,89,0.42930,71,0.07009,39,-0.9624
ENSG00000137941,TTLL7,154,0.52424,141,0.37187,107,-0.0880,150,0.48201,68,-0.8650,107,-0.0841
ENSG00000142875,PRKACB,154,-1.0888,228,-0.4858,202,-0.7460,511,0.84905,313,0.02346,428,0.64066
ENSG00000174021,GNG5,154,2.25925,143,2.08698,27,-0.8707,21,-1.1602,2,-4.3865,15,-1.7725
ENSG00000162642,C1orf52,154,1.59698,40,-0.6999,33,-1.0566,86,0.53729,55,-0.2166,51,-0.3560
ENSG00000153904,DDAH1,154,-0.5739,419,1.09101,163,-0.5413,155,-0.5662,207,-0.1228,261,0.31654
ENSG00000142871,CCN1,154,1.07596,280,2.28470,134,0.99984,7,-3.6351,8,-3.5850,5,-4.1269
ENSG00000117174,ZNHIT6,154,2.34937,28,-0.7121,46,0.10051,8,-2.4347,14,-1.8826,41,-0.0956
ENSG00000122417,ODF2L,154,2.35590,86,1.16149,10,-2.2906,30,-0.5714,15,-1.7937,36,-0.3571
ENSG00000097033,SH3GLB1,154,1.74639,96,0.85903,54,-0.1080,21,-1.5103,36,-0.8129,33,-0.9577
ENSG00000183291,SELENOF,154,0.35446,188,0.69753,75,-0.8803,210,0.88527,67,-1.0569,140,0.22989
ENSG00000153936,HS2ST1,154,2.21184,79,0.89095,32,-0.6558,23,-1.0792,15,-1.8885,34,-0.5413
ENSG00000143013,LMO4,154,0.92725,121,0.50853,59,-0.7256,38,-1.3228,35,-1.5582,150,1.06182
ENSG00000162664,ZNF326,154,2.53334,51,0.37416,20,-1.1987,22,-0.9620,17,-1.4389,32,-0.4355
ENSG00000122482,ZNF644,154,2.15107,40,-0.2699,52,0.16355,24,-1.0554,18,-1.6052,35,-0.5417
ENSG00000189195,BTBD8,154,1.75633,28,-1.0986,49,-0.2854,44,-0.4357,23,-1.5275,73,0.46802
ENSG00000067208,EVI5,154,1.93309,97,1.03310,25,-1.2349,30,-0.8855,44,-0.3242,27,-1.1258
ENSG00000122406,RPL5,154,-1.1402,491,0.72086,414,0.50360,314,-0.0246,190,-0.9093,353,0.18943
ENSG00000154511,DIPK1A,154,2.03974,39,-0.4135,31,-0.8214,73,0.63120,30,-0.9096,32,-0.7956
ENSG00000117500,TMED5,154,1.74961,53,-0.1193,36,-0.8110,55,-0.0661,41,-0.5752,50,-0.2543
ENSG00000117505,DR1,154,2.12509,47,-0.0312,30,-0.8188,39,-0.3504,22,-1.2831,44,-0.1533
ENSG00000137942,FNBP1L,154,1.82925,59,0.10860,30,-1.0327,46,-0.3000,30,-1.0629,59,0.13363
ENSG00000067334,DNTTIP2,154,1.98945,29,-0.8669,37,-0.5875,48,-0.1184,38,-0.5127,40,-0.4368
ENSG00000023909,GCLM,154,1.65483,68,0.19279,34,-0.9735,86,0.59422,55,-0.1817,28,-1.2754
ENSG00000117528,ABCD3,154,1.27430,90,0.32775,39,-1.0714,64,-0.2316,62,-0.3090,76,0.05544
ENSG00000117525,F3,154,1.99694,138,1.77399,31,-0.8836,4,-3.5737,11,-2.4762,40,-0.4362
ENSG00000117519,CNN3,154,0.04011,359,1.52836,152,0.01729,54,-1.5704,93,-0.8407,148,-0.0285
ENSG00000117569,PTBP2,154,1.29308,40,-0.9151,45,-0.8498,64,-0.2079,71,-0.0341,82,0.22777
ENSG00000117600,PLPPR4,154,1.68422,11,-2.4776,39,-0.7198,99,0.85316,35,-0.8962,60,0.03418
ENSG00000162688,AGL,154,1.83478,31,-0.9145,34,-0.8220,23,-1.3527,44,-0.4165,66,0.35278
ENSG00000156875,MFSD14A,154,1.86655,43,-0.3577,41,-0.4875,40,-0.4889,43,-0.4362,42,-0.4537
ENSG00000137992,DBT,154,1.96844,33,-0.6968,27,-1.0983,63,0.32566,47,-0.1670,33,-0.7654
ENSG00000137996,RTCA,154,1.99304,39,-0.4167,18,-1.7536,81,0.75815,37,-0.5495,38,-0.5198
ENSG00000162694,EXTL2,154,1.26604,31,-1.3221,32,-1.3988,90,0.33010,100,0.58036,62,-0.3000
ENSG00000170989,S1PR1,154,0.83008,76,-0.3395,94,0.00199,12,-3.1124,76,-0.3758,132,0.66052
ENSG00000118733,OLFM3,154,2.54723,4,-3.2935,11,-2.0889,19,-1.1516,21,-1.0994,60,0.79467
ENSG00000162636,FAM102B,154,2.24448,6,-2.9453,17,-1.6194,93,1.21813,34,-0.4996,27,-0.8901
ENSG00000162639,HENMT1,154,2.29263,19,-1.3400,17,-1.5665,48,0.09872,42,-0.0975,31,-0.6245
ENSG00000134186,PRPF38B,154,2.00863,48,-0.0985,46,-0.1618,35,-0.5801,18,-1.6961,45,-0.2001
ENSG00000116266,STXBP3,154,1.96550,100,1.11380,26,-1.1937,42,-0.3186,22,-1.4339,37,-0.5713
ENSG00000121957,GPSM2,154,2.12630,59,0.33466,45,-0.1224,4,-3.7315,15,-1.8976,48,0.00087
ENSG00000085433,WDR47,154,0.66325,30,-1.9048,60,-0.9458,160,0.73356,110,0.11558,123,0.33438
ENSG00000197780,TAF13,154,0.80687,72,-0.4378,82,-0.2752,96,0.01777,85,-0.1953,100,0.08891
ENSG00000215717,TMEM167B,154,1.52873,39,-0.7720,35,-1.0524,57,-0.1940,71,0.18358,58,-0.1732
ENSG00000031698,SARS,154,-0.0755,122,-0.4492,113,-0.6331,214,0.46404,180,0.20489,189,0.29627
ENSG00000143126,CELSR2,154,1.01560,101,0.28257,49,-0.9586,82,-0.0466,54,-0.7896,110,0.50382
ENSG00000134243,SORT1,154,0.23357,238,0.98160,138,0.05634,184,0.53277,78,-0.9221,96,-0.5776
ENSG00000143106,PSMA5,154,1.60274,59,-0.0689,28,-1.3489,97,0.74576,41,-0.7350,55,-0.2134
ENSG00000181754,AMIGO1,154,1.45792,18,-1.9536,47,-0.6029,68,0.02300,75,0.22563,57,-0.2688
ENSG00000065135,GNAI3,154,2.35065,50,0.23251,22,-1.1454,15,-1.5857,27,-0.8052,37,-0.3060
ENSG00000116337,AMPD2,154,0.71592,54,-0.9804,58,-0.9363,107,0.10547,142,0.68226,93,-0.1278
ENSG00000168765,GSTM4,154,2.64676,27,-0.5781,22,-0.9661,21,-0.9372,19,-1.1878,32,-0.3478
ENSG00000134202,GSTM3,154,0.51867,129,0.22709,74,-0.7410,187,0.85715,86,-0.4733,111,-0.0254
ENSG00000184371,CSF1,154,2.06941,67,0.50045,58,0.31519,2,-4.5739,23,-1.3217,30,-0.8652
ENSG00000168710,AHCYL1,154,-1.4900,726,1.00361,474,0.31161,104,-2.0698,187,-1.3063,657,0.99444
ENSG00000143093,STRIP1,154,2.04264,37,-0.4722,5,-3.6360,29,-0.8645,62,0.41426,48,-0.0614
ENSG00000197106,SLC6A17,154,0.31864,25,-2.4857,62,-1.2099,198,0.74957,154,0.37727,165,0.50883
ENSG00000116396,KCNC4,154,0.24647,73,-0.9434,76,-0.9667,180,0.50567,174,0.52870,143,0.14191
ENSG00000134248,LAMTOR5,154,0.25473,179,0.51077,79,-0.8828,180,0.51974,114,-0.2674,143,0.15290
ENSG00000177301,KCNA2,154,0.96343,14,-2.7140,50,-0.9427,34,-1.4413,98,0.22466,142,0.98746
ENSG00000259834,AL365361.1,154,1.60340,12,-2.4367,27,-1.3679,72,0.25536,53,-0.2922,79,0.46961
ENSG00000134255,CEPT1,154,2.28310,45,0.00289,27,-0.8832,34,-0.4371,33,-0.5359,25,-0.9717
ENSG00000116459,ATP5PB,154,-0.1006,159,-0.0489,158,-0.0615,260,0.77138,169,0.05163,124,-0.4951
ENSG00000116473,RAP1A,154,1.26169,47,-0.7197,96,0.50133,43,-0.8473,49,-0.7345,66,-0.1983
ENSG00000171385,KCND3,154,1.21441,27,-1.5941,62,-0.3703,135,0.97152,22,-2.0527,100,0.53720
ENSG00000116489,CAPZA1,154,0.60645,76,-0.5436,67,-0.8184,147,0.52326,133,0.42461,92,-0.2637
ENSG00000155366,RHOC,154,0.80631,228,1.52812,118,0.41834,60,-0.7333,24,-2.2276,65,-0.6738
ENSG00000081026,MAGI3,154,2.31684,31,-0.5635,37,-0.3033,33,-0.4449,7,-2.8706,45,0.05215
ENSG00000116793,PHTF1,154,2.47725,51,0.35268,15,-1.6821,54,0.44773,31,-0.4891,10,-2.2837
ENSG00000081019,RSBN1,154,2.38439,26,-0.7639,26,-0.8450,27,-0.7189,24,-1.0087,39,-0.1535
ENSG00000163349,HIPK1,154,1.22282,237,2.09059,49,-0.7594,41,-0.9344,17,-2.4212,58,-0.4773
ENSG00000197323,TRIM33,154,2.18171,35,-0.4566,33,-0.6033,28,-0.8320,8,-2.8610,62,0.53582
ENSG00000116752,BCAS2,154,0.39287,63,-1.0298,77,-0.8026,205,0.88637,134,0.18925,124,0.04092
ENSG00000213281,NRAS,154,1.74006,47,-0.3371,33,-0.9721,94,0.80734,63,0.16399,17,-2.0085
ENSG00000009307,CSDE1,154,-0.8794,273,0.02061,276,0.04491,342,0.39213,274,0.03561,277,0.05395
ENSG00000177551,NHLH2,154,1.46583,26,-1.4597,11,-2.7985,27,-1.3940,116,1.14994,68,0.03966
ENSG00000163399,ATP1A1,154,-1.5482,211,-1.0733,176,-1.4648,544,0.43318,1105,2.31408,146,-1.7594
ENSG00000143061,IGSF3,154,2.57202,37,-0.0980,8,-2.4575,36,-0.1706,12,-1.9896,45,0.24186
ENSG00000198162,MAN1A2,154,0.09943,202,0.54848,221,0.84457,39,-2.0188,46,-1.9049,187,0.49759
ENSG00000092621,PHGDH,154,0.97267,188,1.33685,88,0.03542,19,-2.3140,21,-2.3218,101,0.28301
ENSG00000134250,NOTCH2,154,2.07787,80,0.82249,45,-0.1582,6,-3.0490,14,-2.0924,42,-0.2657
ENSG00000265808,SEC22B,154,1.40977,82,0.29291,36,-1.1181,78,0.22518,72,0.09890,43,-0.8141
ENSG00000226067,LINC00623,154,2.38940,28,-0.6845,13,-1.9558,35,-0.3028,29,-0.7023,43,-0.0008
ENSG00000265491,RNF115,154,1.78856,45,-0.3734,43,-0.5012,21,-1.5352,61,0.13891,41,-0.5657
ENSG00000131788,PIAS3,154,2.54714,38,-0.0927,12,-1.9100,28,-0.5840,30,-0.5206,29,-0.5933
ENSG00000198483,ANKRD35,154,2.45003,31,-0.4635,24,-0.9516,24,-0.8848,26,-0.8336,34,-0.3727
ENSG00000131779,PEX11B,154,2.00498,17,-1.6927,40,-0.4197,50,-0.0240,34,-0.6909,44,-0.2582
ENSG00000265241,RBM8A,154,1.39990,79,0.22367,40,-0.9447,81,0.27352,49,-0.5818,63,-0.1587
ENSG00000271601,LIX1L,154,2.64482,59,0.71425,23,-0.9006,21,-0.9506,13,-1.7320,20,-1.0892
ENSG00000265972,TXNIP,154,1.44322,204,2.01346,99,0.75731,9,-2.9469,4,-4.4117,17,-2.2667
ENSG00000178104,PDE4DIP,154,0.14653,254,1.00110,108,-0.4735,102,-0.5071,119,-0.3030,151,0.13482
ENSG00000159164,SV2A,154,-1.4292,97,-2.1203,188,-1.2315,729,1.08447,375,-0.0568,686,1.18745
ENSG00000264522,OTUD7B,154,2.70203,65,0.91892,27,-0.5589,6,-2.7695,12,-1.8575,18,-1.2570
ENSG00000136631,VPS45,154,2.20867,32,-0.5809,24,-1.0933,54,0.25286,23,-1.1811,41,-0.2195
ENSG00000023902,PLEKHO1,154,2.10044,5,-3.2900,32,-0.7371,44,-0.1572,52,0.11880,34,-0.6447
ENSG00000143401,ANP32E,154,0.83392,138,0.64980,70,-0.5159,48,-1.0290,81,-0.2698,100,0.12847
ENSG00000117362,APH1A,154,2.13109,93,1.11554,14,-1.9660,21,-1.2632,37,-0.4498,31,-0.7828
ENSG00000266472,MRPS21,154,-0.0707,141,-0.2132,137,-0.2883,183,0.21239,134,-0.3250,213,0.54689
ENSG00000163125,RPRD2,154,1.77091,52,-0.1472,29,-1.1385,47,-0.3175,37,-0.7513,64,0.21020
ENSG00000143384,MCL1,154,1.33269,145,1.22232,85,0.32488,28,-1.4249,18,-2.2269,54,-0.4885
ENSG00000143420,ENSA,154,0.66559,141,0.51718,73,-0.6094,84,-0.3203,68,-0.7414,134,0.50221
ENSG00000143457,GOLPH3L,154,2.37320,30,-0.5556,6,-2.9735,56,0.41115,36,-0.3453,32,-0.5076
ENSG00000143418,CERS2,154,1.67070,185,2.04970,42,-0.6348,38,-0.7214,15,-2.2673,25,-1.4888
ENSG00000213190,MLLT11,154,-1.2152,141,-1.3434,215,-0.7840,673,1.19753,437,0.51174,374,0.20227
ENSG00000163159,VPS72,154,2.27049,45,0.00200,28,-0.8107,31,-0.5943,23,-1.1487,37,-0.3621
ENSG00000159352,PSMD4,154,0.35283,101,-0.3364,83,-0.7057,171,0.52851,163,0.52664,100,-0.3915
ENSG00000143393,PI4KB,154,1.03626,57,-0.6125,49,-0.9171,86,0.04887,81,-0.0587,98,0.29227
ENSG00000143416,SELENBP1,154,2.54256,137,2.26046,10,-2.2119,10,-2.0766,1,-5.0354,19,-1.2308
ENSG00000159377,PSMB4,154,-0.7475,183,-0.4820,168,-0.6806,399,0.80406,294,0.32712,283,0.25506
ENSG00000143442,POGZ,154,1.98020,41,-0.3720,28,-1.0583,22,-1.2741,48,-0.1381,48,-0.1414
ENSG00000143376,SNX27,154,1.03606,52,-0.7507,68,-0.3617,52,-0.7359,61,-0.5585,118,0.67071
ENSG00000159409,CELF3,154,2.25688,3,-4.0871,19,-1.4557,85,1.05941,35,-0.4509,29,-0.7547
ENSG00000143436,MRPL9,154,2.29827,33,-0.4812,23,-1.1506,42,-0.0914,18,-1.5321,46,0.04891
ENSG00000197747,S100A10,154,0.22209,176,0.44566,128,-0.0940,325,1.55261,149,0.19244,1,-7.4012
ENSG00000197956,S100A6,154,-1.2020,572,0.91848,412,0.40919,678,1.22572,192,-0.9513,190,-0.9691
ENSG00000188643,S100A16,154,1.69863,109,1.04111,62,0.09244,13,-2.3050,15,-2.1686,50,-0.2953
ENSG00000189171,S100A13,154,-0.1292,283,0.89123,190,0.24033,58,-1.6416,103,-0.8472,211,0.45422
ENSG00000160678,S100A1,154,0.78559,166,0.91500,129,0.55944,13,-2.9988,33,-1.7722,105,0.16881
ENSG00000160679,CHTOP,154,1.36643,66,-0.0937,37,-1.0723,67,-0.0673,56,-0.3959,78,0.19769
ENSG00000143553,SNAPIN,154,2.47475,40,-0.0697,17,-1.5019,45,0.12507,21,-1.1409,29,-0.6141
ENSG00000143621,ILF2,154,0.98294,89,0.05263,77,-0.2146,110,0.40731,72,-0.3307,63,-0.5613
ENSG00000143624,INTS3,154,1.91546,63,0.27901,21,-1.5092,52,-0.0442,43,-0.3587,40,-0.5181
ENSG00000143614,GATAD2B,154,2.19356,54,0.24305,25,-1.0695,37,-0.3687,25,-1.0433,37,-0.4047
ENSG00000198837,DENND4B,154,2.26680,45,-0.0228,19,-1.4836,24,-0.9580,27,-0.9070,47,0.05971
ENSG00000143543,JTB,154,0.47176,158,0.51099,64,-1.0174,132,0.20943,69,-0.9077,166,0.71284
ENSG00000143545,RAB13,154,2.14185,111,1.45878,49,0.03490,6,-3.0797,11,-2.4004,20,-1.4211
ENSG00000177954,RPS27,154,-2.5926,1911,1.42467,1244,0.76625,408,-1.1397,367,-1.4181,955,0.23114
ENSG00000143549,TPM3,154,-0.1488,174,0.04840,193,0.25650,224,0.46479,194,0.26243,97,-0.9689
ENSG00000143612,C1orf43,154,0.70881,157,0.74330,83,-0.3530,145,0.60470,57,-0.9889,86,-0.2944
ENSG00000143569,UBAP2L,154,1.66502,33,-0.9503,48,-0.3969,62,0.05008,37,-0.8419,61,0.02306
ENSG00000143575,HAX1,154,1.33648,65,-0.1512,55,-0.4546,112,0.76477,46,-0.7424,53,-0.5284
ENSG00000160714,UBE2Q1,154,0.45372,107,-0.1403,64,-1.0297,144,0.34315,127,0.15967,132,0.22547
ENSG00000160716,CHRNB2,154,2.12721,14,-1.9022,18,-1.6034,56,0.24301,29,-0.8835,58,0.33946
ENSG00000160710,ADAR,154,-0.4057,152,-0.4242,130,-0.7389,234,0.26880,178,-0.2030,315,0.93111
ENSG00000143603,KCNN3,154,0.73678,181,1.02301,98,-0.0191,69,-0.5612,44,-1.3585,101,0.03758
ENSG00000163344,PMVK,154,0.97047,83,-0.0651,82,-0.1049,61,-0.5579,78,-0.1863,81,-0.1244
ENSG00000163346,PBXIP1,154,0.19696,314,1.45474,134,-0.0368,36,-2.0521,63,-1.3027,165,0.36208
ENSG00000163348,PYGO2,154,2.40554,45,0.10563,18,-1.4381,35,-0.2922,34,-0.4093,22,-1.0949
ENSG00000143537,ADAM15,154,1.94786,48,-0.1249,64,0.37567,36,-0.5726,21,-1.5352,31,-0.8834
ENSG00000179085,DPM3,154,1.66173,95,0.76424,37,-0.8443,30,-1.0989,29,-1.2347,65,0.15053
ENSG00000163463,KRTCAP2,154,0.89580,193,1.30684,54,-0.9094,109,0.30461,46,-1.1520,79,-0.2343
ENSG00000177628,GBA,154,0.67715,134,0.43612,46,-1.3434,153,0.66296,156,0.83781,39,-1.6337
ENSG00000116521,SCAMP3,154,1.11666,61,-0.4176,52,-0.7650,92,0.23384,99,0.41128,55,-0.6530
ENSG00000160752,FDPS,154,-0.0869,126,-0.4112,81,-1.1918,327,1.20008,261,0.95447,86,-1.0927
ENSG00000160753,RUSC1,154,0.88722,55,-0.7973,37,-1.5266,122,0.49068,71,-0.4511,136,0.80278
ENSG00000116539,ASH1L,154,1.12448,113,0.58078,67,-0.3024,36,-1.2459,41,-1.1421,99,0.41274
ENSG00000163374,YY1AP1,154,1.96254,34,-0.6443,27,-1.0864,51,-0.0151,34,-0.7196,52,-0.0031
ENSG00000132676,DAP3,154,1.87380,40,-0.4698,27,-1.1719,72,0.47091,56,0.05618,27,-1.1537
ENSG00000132718,SYT11,154,-1.3438,460,0.38189,292,-0.4050,377,0.05358,432,0.31788,424,0.28384
ENSG00000116584,ARHGEF2,154,2.48201,54,0.44649,49,0.34228,14,-1.6271,12,-2.0616,13,-1.8294
ENSG00000163479,SSR2,154,1.83603,64,0.23719,49,-0.2129,73,0.45986,15,-2.0667,38,-0.6425
ENSG00000160803,UBQLN4,154,1.66660,27,-1.2161,65,0.14832,41,-0.5906,48,-0.3809,45,-0.5031
ENSG00000116586,LAMTOR2,154,1.33249,81,0.20660,52,-0.5541,84,0.26464,49,-0.6668,60,-0.2982
ENSG00000160789,LMNA,154,1.64773,131,1.33980,43,-0.5967,21,-1.5914,38,-0.8160,38,-0.8134
ENSG00000196189,SEMA4A,154,2.50237,13,-1.7352,17,-1.4458,27,-0.6601,25,-0.8171,44,0.15574
ENSG00000160785,SLC25A44,154,2.03952,22,-1.2805,23,-1.2891,47,-0.1101,32,-0.8016,59,0.31571
ENSG00000160781,PAQR6,154,-0.3460,393,1.23914,280,0.75344,45,-2.1941,104,-1.0507,180,-0.1062
ENSG00000198952,SMG5,154,1.59507,57,-0.1416,23,-1.6728,47,-0.4336,81,0.52163,46,-0.5184
ENSG00000163468,CCT3,154,0.42657,95,-0.3557,53,-1.3618,186,0.75387,140,0.30761,124,0.07870
ENSG00000125462,C1orf61,154,-2.3741,936,0.41315,953,0.52081,226,-1.8046,486,-0.7134,1181,0.97778
ENSG00000116604,MEF2D,154,1.85561,27,-1.0957,40,-0.5506,63,0.23852,30,-1.0345,54,-0.0260
ENSG00000163382,NAXE,154,1.30147,147,1.21521,21,-2.0456,88,0.32120,55,-0.4777,55,-0.4854
ENSG00000132702,HAPLN2,154,1.99007,205,2.66451,35,-0.6679,18,-1.5859,0,-6.4871,7,-3.1832
ENSG00000132692,BCAN,154,0.16886,190,0.51811,155,0.20559,51,-1.5416,91,-0.7394,181,0.51447
ENSG00000143314,MRPL24,154,1.57921,90,0.60785,34,-1.0698,72,0.23563,42,-0.7169,48,-0.4611
ENSG00000143321,HDGF,154,1.67799,154,1.68156,28,-1.2932,42,-0.5580,27,-1.3635,39,-0.7469
ENSG00000143294,PRCC,154,2.36077,41,-0.1080,12,-2.0275,43,-0.0205,20,-1.3159,44,0.03886
ENSG00000132694,ARHGEF11,154,2.54410,22,-0.9343,20,-1.2033,15,-1.5380,41,0.02399,25,-0.8091
ENSG00000162706,CADM3,154,-0.5931,138,-0.7622,129,-0.9605,391,0.94345,296,0.54176,241,0.13858
ENSG00000158710,TAGLN2,154,0.60228,129,0.30462,80,-0.5163,135,0.37446,177,1.02239,16,-3.0395
ENSG00000177807,KCNJ10,154,0.65649,292,1.85559,88,-0.3048,12,-3.2231,70,-0.6825,80,-0.4622
ENSG00000162729,IGSF8,154,0.91774,103,0.22986,64,-0.5950,117,0.44176,54,-0.8731,97,0.15999
ENSG00000018625,ATP1A2,154,-2.0164,841,0.64211,747,0.51673,122,-2.3625,403,-0.6205,866,0.82585
ENSG00000162734,PEA15,154,-2.3209,1144,0.82010,770,0.17215,928,0.46034,688,-0.0390,591,-0.3133
ENSG00000132716,DCAF8,154,1.26941,110,0.66548,51,-0.6596,52,-0.5359,72,-0.0412,51,-0.6600
ENSG00000162735,PEX19,154,1.51283,54,-0.3013,41,-0.7830,41,-0.7326,37,-0.9843,90,0.62887
ENSG00000122218,COPA,154,0.33937,155,0.35330,71,-0.9751,148,0.27353,137,0.17576,126,0.01151
ENSG00000162736,NCSTN,154,1.56764,108,0.90356,21,-1.8222,71,0.18607,52,-0.3370,44,-0.6239
ENSG00000143256,PFDN2,154,0.40159,67,-0.9116,88,-0.5504,141,0.26083,128,0.11039,145,0.34846
ENSG00000158793,NIT1,154,2.14334,39,-0.3210,24,-1.1714,72,0.67578,22,-1.3049,37,-0.4740
ENSG00000143222,UFC1,154,1.13797,164,1.25116,38,-1.2337,105,0.47135,44,-1.0111,62,-0.4321
ENSG00000158864,NDUFS2,154,-0.1303,125,-0.4571,114,-0.6726,261,0.74791,172,0.05101,196,0.29952
ENSG00000248485,PCP4L1,154,1.99535,7,-2.8712,29,-0.9750,9,-2.6180,22,-1.4067,94,1.26104
ENSG00000143252,SDHC,154,0.29982,134,0.07092,123,-0.0791,114,-0.1899,117,-0.1698,136,0.11578
