Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000116337,AMPD2,166,1.62212,21,-2.3127,0,-7.7009,56,-0.5228,127,0.97714
ENSG00000134201,GSTM5,166,2.43954,10,-3.0584,0,-7.3229,166,1.81095,8,-3.2128
ENSG00000134202,GSTM3,166,0.23272,66,-1.4852,106,-0.5053,312,1.30986,184,0.44197
ENSG00000168710,AHCYL1,166,-1.0612,248,-0.4324,176,-0.8704,1289,2.81219,107,-1.7612
ENSG00000197106,SLC6A17,166,1.28825,21,-2.5402,3,-5.0086,31,-1.6144,188,1.61520
ENSG00000116396,KCNC4,166,1.42739,24,-2.2395,0,-7.8020,70,-0.2984,144,1.08208
ENSG00000134248,LAMTOR5,166,0.71225,58,-1.2927,154,0.47796,103,-0.1828,137,0.32950
ENSG00000177301,KCNA2,166,1.87476,17,-2.4672,0,-7.5721,57,-0.3598,102,0.69320
ENSG00000134255,CEPT1,166,2.12331,20,-2.1546,80,0.31010,25,-1.4976,50,-0.5013
ENSG00000116459,ATP5PB,166,0.54350,65,-1.2589,122,-0.0403,163,0.44081,158,0.44293
ENSG00000116473,RAP1A,166,0.78946,109,-0.0474,135,0.31222,75,-0.6135,67,-0.8912
ENSG00000171385,KCND3,166,1.80488,32,-1.5582,0,-7.6068,25,-1.6569,105,0.69673
ENSG00000116489,CAPZA1,780,3.03129,33,-3.3830,177,-0.5343,67,-1.9966,160,-0.7616
ENSG00000155366,RHOC,166,1.13487,58,-0.9537,34,-1.5629,280,1.94721,18,-2.6532
ENSG00000155380,SLC16A1,166,1.73044,47,-0.9204,70,-0.1147,99,0.45388,18,-2.3046
ENSG00000081026,MAGI3,166,2.07993,31,-1.4440,22,-1.7228,49,-0.4848,54,-0.3882
ENSG00000163349,HIPK1,166,1.55956,37,-1.4589,39,-1.1175,175,1.34881,33,-1.4787
ENSG00000197323,TRIM33,166,1.93960,25,-1.8495,57,-0.3343,69,-0.0268,49,-0.6307
ENSG00000116752,BCAS2,166,1.06876,31,-2.0460,60,-0.7600,60,-0.7632,168,1.10067
ENSG00000213281,NRAS,166,1.79503,17,-2.5576,96,0.43366,15,-2.4000,85,0.27028
ENSG00000009307,CSDE1,166,-1.0418,248,-0.4110,339,0.18622,342,0.19937,483,0.94487
ENSG00000163399,ATP1A1,166,-0.8840,92,-1.9931,305,0.17174,101,-1.5469,731,2.33191
ENSG00000198162,MAN1A2,166,0.01554,182,0.22797,37,-2.2521,254,0.73073,155,-0.1108
ENSG00000092621,PHGDH,166,0.41958,68,-1.2762,179,0.48822,431,2.16250,26,-2.6202
ENSG00000134250,NOTCH2,166,2.59603,21,-1.8471,0,-7.2639,126,1.34038,0,-6.3945
ENSG00000265808,SEC22B,166,1.34406,47,-1.1985,68,-0.3908,80,-0.1376,83,-0.0898
ENSG00000265491,RNF115,166,1.89183,47,-0.8183,1,-6.0473,71,-0.0151,49,-0.6671
ENSG00000198483,ANKRD35,166,2.32323,17,-2.2634,41,-0.6539,106,0.90164,15,-2.3144
ENSG00000265241,RBM8A,166,0.91554,61,-1.0450,94,-0.1756,79,-0.4539,128,0.38323
ENSG00000265972,TXNIP,166,1.05028,63,-0.8872,41,-1.3772,273,1.82073,28,-2.0814
ENSG00000178104,PDE4DIP,166,0.29408,76,-1.2042,115,-0.3355,366,1.68251,118,-0.3244
ENSG00000159164,SV2A,755,1.89466,61,-2.9037,68,-2.3853,59,-2.5899,555,1.09216
ENSG00000264522,OTUD7B,166,1.23142,69,-0.5564,202,1.37807,37,-1.3931,22,-2.3201
ENSG00000143401,ANP32E,166,1.12657,69,-0.6652,34,-1.5721,153,0.78846,68,-0.6043
ENSG00000117362,APH1A,166,2.11301,38,-1.0942,11,-2.6499,71,0.10209,35,-1.0718
ENSG00000266472,MRPS21,166,0.50339,64,-1.3123,68,-0.9733,151,0.27584,203,0.93230
ENSG00000163125,RPRD2,166,2.21989,18,-2.2810,44,-0.5857,41,-0.6879,54,-0.3144
ENSG00000143384,MCL1,166,0.87601,94,-0.2713,60,-0.8949,222,1.26268,33,-1.9384
ENSG00000143420,ENSA,166,0.87924,85,-0.4630,32,-1.8435,98,-0.1328,122,0.24792
ENSG00000143418,CERS2,166,0.28816,71,-1.3286,641,2.99512,53,-1.5302,22,-2.9906
ENSG00000197622,CDC42SE1,166,1.73680,18,-2.5372,155,1.24070,56,-0.4730,41,-1.0363
ENSG00000213190,MLLT11,166,-0.6595,111,-1.4543,55,-2.2527,195,-0.3363,625,2.25454
ENSG00000163159,VPS72,166,2.38780,22,-1.8440,38,-0.7353,47,-0.4274,34,-1.0182
ENSG00000159352,PSMD4,166,0.75769,51,-1.4772,86,-0.4314,151,0.48072,147,0.50634
ENSG00000143393,PI4KB,166,1.11222,37,-1.7386,99,0.04867,80,-0.2957,122,0.45171
ENSG00000159377,PSMB4,166,-0.1936,93,-1.2941,274,0.66059,236,0.40797,268,0.74307
ENSG00000143442,POGZ,166,1.88426,34,-1.3743,103,0.60313,30,-1.3190,38,-1.0986
ENSG00000143376,SNX27,166,1.60393,37,-1.4290,64,-0.3449,72,-0.1377,66,-0.3132
ENSG00000197747,S100A10,166,0.35906,52,-1.7725,20,-2.8923,254,1.04899,236,1.11400
ENSG00000197956,S100A6,166,-0.8359,139,-1.2441,474,0.97306,610,1.44133,285,0.12269
ENSG00000188643,S100A16,166,1.71127,37,-1.3611,34,-1.2253,182,1.52655,13,-2.8469
ENSG00000189171,S100A13,166,-0.1664,201,0.22876,269,0.65934,324,0.98591,52,-2.0554
ENSG00000160678,S100A1,166,-0.4181,197,-0.1306,679,2.17188,168,-0.3474,57,-2.1482
ENSG00000160679,CHTOP,166,1.78951,31,-1.5949,79,0.11236,60,-0.3413,50,-0.6699
ENSG00000143553,SNAPIN,166,2.12824,18,-2.3122,103,0.73952,45,-0.6041,31,-1.2917
ENSG00000143621,ILF2,166,1.53821,17,-2.7196,115,0.57706,67,-0.2989,82,0.03586
ENSG00000143614,GATAD2B,166,1.89793,30,-1.5950,84,0.27749,55,-0.4133,40,-1.0010
ENSG00000198837,DENND4B,166,2.12899,28,-1.5721,76,0.23104,36,-0.9423,33,-1.1864
ENSG00000143543,JTB,166,0.64867,59,-1.3367,242,1.22135,74,-0.7460,123,0.06706
ENSG00000143545,RAB13,166,1.83776,58,-0.4667,2,-5.0007,123,0.88657,12,-2.8767
ENSG00000177954,RPS27,1199,0.09927,1455,0.57250,708,-0.7495,1816,0.78721,473,-1.4860
ENSG00000143549,TPM3,166,-0.0518,108,-0.9047,185,0.13796,224,0.44781,235,0.62982
ENSG00000143612,C1orf43,166,0.46770,90,-0.7359,226,0.93476,96,-0.4744,123,-0.0998
ENSG00000143569,UBAP2L,166,1.63563,16,-2.7686,77,-0.0309,40,-1.0498,104,0.55332
ENSG00000143575,HAX1,166,1.50154,38,-1.4470,59,-0.5338,32,-1.4394,101,0.40366
ENSG00000160714,UBE2Q1,166,0.78641,43,-1.7544,124,0.18121,34,-1.8151,192,1.11563
ENSG00000160710,ADAR,166,-0.1170,86,-1.3609,129,-0.5030,212,0.30044,329,1.30654
ENSG00000143603,KCNN3,166,0.86097,95,-0.2686,72,-0.6310,239,1.38616,21,-2.6309
ENSG00000163344,PMVK,166,1.23174,49,-1.1867,116,0.38779,89,-0.0351,69,-0.4898
ENSG00000163346,PBXIP1,166,0.47645,100,-0.5206,58,-1.2397,410,2.11402,32,-2.2756
ENSG00000143537,ADAM15,166,1.52350,40,-1.3501,141,0.92104,72,-0.1849,34,-1.4510
ENSG00000179085,DPM3,166,1.94480,30,-1.5525,24,-1.6189,112,0.78378,36,-1.1457
ENSG00000163463,KRTCAP2,166,0.67231,97,-0.3954,145,0.34640,128,0.14077,81,-0.6564
ENSG00000177628,GBA,166,1.24564,33,-1.8331,74,-0.3210,80,-0.2069,116,0.47612
ENSG00000116521,SCAMP3,166,1.19187,53,-1.0848,121,0.43816,77,-0.2975,74,-0.4082
ENSG00000160752,FDPS,166,0.69538,48,-1.6260,107,-0.1354,122,0.08178,170,0.75468
ENSG00000160753,RUSC1,166,1.75080,13,-2.9962,0,-7.4086,29,-1.4432,137,1.25925
ENSG00000116539,ASH1L,762,2.84977,86,-1.9572,105,-1.3604,230,-0.1436,73,-2.0465
ENSG00000163374,YY1AP1,166,2.17668,28,-1.5804,10,-2.7479,51,-0.3979,55,-0.3016
ENSG00000132718,SYT11,166,-0.8819,197,-0.6665,497,1.00727,372,0.50507,340,0.40699
ENSG00000116584,ARHGEF2,166,1.54559,53,-0.8435,203,1.62446,30,-1.5440,2,-5.1422
ENSG00000163479,SSR2,166,1.68576,41,-1.2100,96,0.36651,61,-0.3611,40,-1.1243
ENSG00000160803,UBQLN4,166,1.94955,24,-1.9318,12,-2.6725,68,-0.0453,73,0.08234
ENSG00000116586,LAMTOR2,166,1.67196,20,-2.3969,35,-1.2302,100,0.42605,84,0.16300
ENSG00000160789,LMNA,166,1.81401,29,-1.6982,85,0.24806,86,0.25802,35,-1.2683
ENSG00000160785,SLC25A44,166,2.07340,22,-2.0112,29,-1.3157,43,-0.6825,68,0.01157
ENSG00000160781,PAQR6,166,-1.6240,847,1.88205,491,0.19615,310,-0.5378,122,-2.1026
ENSG00000198952,SMG5,166,1.94542,29,-1.6032,30,-1.2995,55,-0.3749,62,-0.2058
ENSG00000163468,CCT3,166,1.03140,39,-1.7145,122,0.33641,123,0.34675,101,0.02832
ENSG00000125462,C1orf61,166,-1.5831,458,0.17104,224,-1.0020,1377,2.17621,253,-0.8971
ENSG00000116604,MEF2D,166,2.28350,20,-2.0196,11,-2.5565,36,-0.8702,63,0.01186
ENSG00000163382,NAXE,166,1.34626,41,-1.4152,100,0.22034,87,-0.0068,72,-0.3453
ENSG00000132702,HAPLN2,166,-0.6636,141,-1.0435,1377,3.78828,14,-4.2381,13,-4.5439
ENSG00000132692,BCAN,166,0.65489,106,-0.2318,31,-2.0361,288,1.56305,49,-1.4992
ENSG00000143314,MRPL24,166,1.84364,30,-1.6147,96,0.46322,56,-0.4030,39,-1.0670
ENSG00000143321,HDGF,166,1.57140,41,-1.2522,97,0.31210,81,0.02912,43,-1.0691
ENSG00000132694,ARHGEF11,166,2.78031,28,-1.2896,0,-7.1991,12,-2.3335,35,-0.7799
ENSG00000162706,CADM3,166,0.07251,58,-1.8493,23,-2.9052,175,0.15476,365,1.85668
ENSG00000158710,TAGLN2,166,1.15743,53,-1.1000,50,-0.9824,119,0.38727,94,-0.0051
ENSG00000177807,KCNJ10,166,-0.6127,200,-0.3228,742,2.11861,340,0.62339,46,-2.6456
ENSG00000143315,PIGM,166,1.55757,35,-1.5618,170,1.29446,39,-1.1288,39,-1.2145
ENSG00000162729,IGSF8,166,0.30136,79,-1.1311,392,1.83014,80,-0.8890,116,-0.3529
ENSG00000018625,ATP1A2,166,-1.7082,570,0.49944,114,-2.1316,1553,2.26809,210,-1.3320
ENSG00000162734,PEA15,166,-2.7338,855,-0.0994,2412,1.77085,1352,0.68849,701,-0.4403
ENSG00000132716,DCAF8,166,1.41091,54,-0.8832,56,-0.6528,106,0.35689,55,-0.7715
ENSG00000162735,PEX19,166,2.12645,18,-2.3049,25,-1.4795,65,-0.0182,59,-0.1901
ENSG00000122218,COPA,166,0.49762,59,-1.4591,289,1.42097,68,-0.9970,143,0.21453
ENSG00000162736,NCSTN,166,1.46991,35,-1.5915,148,0.97651,42,-1.0691,61,-0.5606
ENSG00000143256,PFDN2,166,0.36549,96,-0.7159,224,0.83098,47,-1.6395,171,0.42390
ENSG00000143222,UFC1,166,1.25833,54,-1.0090,35,-1.4635,153,0.88428,67,-0.5405
ENSG00000158859,ADAMTS4,166,0.64650,67,-1.1128,525,2.93707,1,-7.0148,7,-4.4252
ENSG00000158864,NDUFS2,166,0.35333,47,-1.9532,255,1.04860,121,-0.2067,195,0.68713
ENSG00000143252,SDHC,166,0.67889,71,-0.9735,79,-0.6323,146,0.35847,143,0.37572
ENSG00000152332,UHMK1,166,0.51575,60,-1.4137,29,-2.2333,109,-0.2423,246,1.40363
ENSG00000117152,RGS4,166,1.88688,14,-2.7648,1,-5.7930,40,-0.8934,113,0.92946
ENSG00000143248,RGS5,166,0.05105,235,0.92016,84,-1.0137,196,0.31691,67,-1.4886
ENSG00000185630,PBX1,166,1.11718,49,-1.2946,33,-1.6453,70,-0.5001,142,0.77543
ENSG00000143198,MGST3,166,-0.6011,196,-0.3534,362,0.74050,187,-0.3493,312,0.57192
ENSG00000143149,ALDH9A1,166,1.41018,34,-1.6713,65,-0.4187,144,0.88984,61,-0.5942
ENSG00000143183,TMCO1,166,0.89135,60,-1.0956,83,-0.3976,121,0.20999,120,0.23023
ENSG00000143157,POGK,166,1.98494,44,-0.8765,101,0.63442,31,-1.2321,13,-2.6974
ENSG00000197965,MPZL1,166,1.93621,23,-2.0149,27,-1.4852,53,-0.4558,76,0.15492
ENSG00000143158,MPC2,166,1.11037,55,-1.0662,43,-1.2525,75,-0.4046,126,0.51275
ENSG00000143155,TIPRL,166,1.81826,17,-2.5482,66,-0.1639,24,-1.7196,93,0.46208
ENSG00000143153,ATP1B1,673,-0.9303,474,-1.6452,1608,0.56139,422,-1.5514,2763,2.01066
ENSG00000075945,KIFAP3,166,-0.1110,55,-2.1037,133,-0.4494,118,-0.6352,419,1.97049
ENSG00000117523,PRRC2C,166,-0.2596,273,0.86214,94,-1.1158,141,-0.4814,167,-0.2427
ENSG00000117533,VAMP4,166,1.74349,28,-1.7697,28,-1.5338,72,-0.0552,79,0.09988
ENSG00000197959,DNM3,166,0.44441,71,-1.1764,162,0.34013,88,-0.6360,194,0.77154
ENSG00000117592,PRDX6,166,-0.5077,164,-0.5965,40,-2.5748,719,2.18312,200,-0.1789
ENSG00000234741,GAS5,166,0.28506,147,0.07256,219,0.71529,139,-0.0365,76,-1.0911
ENSG00000152061,RABGAP1L,166,1.31057,45,-1.3012,30,-1.6601,50,-0.8834,126,0.68708
ENSG00000116161,CACYBP,166,0.02632,78,-1.3950,127,-0.4071,168,0.04518,305,1.30889
ENSG00000120333,MRPS14,166,2.22342,36,-1.0916,42,-0.6742,42,-0.6763,27,-1.4754
ENSG00000116147,TNR,764,2.94122,101,-1.6500,77,-1.7995,201,-0.3304,56,-2.4243
ENSG00000152092,ASTN1,166,1.74970,18,-2.5049,21,-1.9556,102,0.50995,83,0.19698
ENSG00000116199,FAM20B,166,1.94255,23,-2.0338,42,-0.7838,81,0.24333,54,-0.4680
ENSG00000143322,ABL2,166,1.91715,34,-1.3899,62,-0.2141,25,-1.5899,58,-0.3451
ENSG00000169905,TOR1AIP2,166,1.54107,31,-1.7582,96,0.27343,50,-0.7394,79,-0.0496
ENSG00000143337,TOR1AIP1,166,1.57912,28,-1.9163,122,0.70767,122,0.70346,30,-1.6425
ENSG00000135837,CEP350,166,1.45678,59,-0.7068,76,-0.1405,105,0.38093,31,-1.6371
ENSG00000116260,QSOX1,166,1.20738,31,-1.9641,203,1.36063,25,-1.9811,89,-0.0591
ENSG00000143324,XPR1,166,1.82102,19,-2.4061,6,-3.7232,41,-0.8902,112,0.84320
ENSG00000135821,GLUL,166,-2.2717,713,0.16912,1724,1.70771,1151,0.94216,299,-1.3517
ENSG00000135829,DHX9,166,1.70434,26,-1.9495,46,-0.7767,90,0.27359,70,-0.1571
ENSG00000157064,NMNAT2,166,1.11172,23,-2.4927,6,-4.1653,45,-1.1912,207,1.67947
ENSG00000116698,SMG7,166,2.14724,35,-1.1884,50,-0.4224,56,-0.2468,24,-1.6997
ENSG00000162704,ARPC5,166,0.22000,100,-0.7789,302,1.23644,56,-1.5052,169,0.26039
ENSG00000143344,RGL1,166,2.20011,16,-2.4143,59,-0.1320,68,0.08995,37,-0.9764
ENSG00000198756,COLGALT2,166,1.78031,47,-0.9083,136,1.03348,6,-3.5759,26,-1.7119
ENSG00000116667,C1orf21,166,2.13017,23,-1.8824,18,-1.9808,53,-0.3375,61,-0.1554
ENSG00000116679,IVNS1ABP,166,1.73959,37,-1.3208,70,-0.1231,86,0.22069,39,-1.1385
ENSG00000047410,TPR,166,1.35745,66,-0.5672,23,-1.9994,126,0.61700,52,-0.8866
ENSG00000116741,RGS2,166,1.77378,16,-2.6211,17,-2.2639,67,-0.1725,102,0.62222
ENSG00000116750,UCHL5,166,1.93868,18,-2.3710,22,-1.7598,17,-2.1661,103,0.76232
ENSG00000116747,RO60,166,1.34562,66,-0.5762,95,0.13483,95,0.13463,34,-1.5869
ENSG00000023572,GLRX2,166,2.10046,19,-2.1871,46,-0.5792,41,-0.7498,61,-0.1563
ENSG00000134371,CDC73,166,2.15976,22,-1.9748,63,-0.0512,53,-0.3227,37,-0.9624
ENSG00000177888,ZBTB41,166,2.24408,20,-2.0985,22,-1.6487,65,0.02873,48,-0.4912
ENSG00000151414,NEK7,166,1.34510,61,-0.7026,65,-0.4605,62,-0.5353,71,-0.3634
ENSG00000118200,CAMSAP2,166,0.29293,83,-1.0420,100,-0.5558,128,-0.1709,235,1.02120
ENSG00000116857,TMEM9,166,0.40092,65,-1.3780,65,-1.1198,118,-0.2066,250,1.29793
ENSG00000174307,PHLDA3,166,0.45951,60,-1.4510,353,1.77819,86,-0.6490,111,-0.2900
ENSG00000159176,CSRP1,166,-1.0521,275,-0.2118,663,1.35148,714,1.49357,103,-1.8132
ENSG00000134369,NAV1,166,1.58971,46,-1.0535,111,0.54735,56,-0.5586,39,-1.1968
ENSG00000198700,IPO9,166,1.57415,28,-1.8974,73,-0.1491,62,-0.4004,84,0.09796
ENSG00000198892,SHISA4,166,0.73160,60,-1.2332,224,1.15308,152,0.47640,70,-0.8455
ENSG00000134375,TIMM17A,166,1.16192,23,-2.4940,67,-0.5304,72,-0.4274,154,1.00106
ENSG00000170075,GPR37L1,166,-0.2590,161,-0.3523,181,-0.0863,612,2.13925,56,-2.0302
ENSG00000143862,ARL8A,166,-0.0029,107,-0.8690,411,1.60199,39,-2.1991,195,0.31054
ENSG00000077157,PPP1R12B,166,1.61517,58,-0.6219,43,-0.9482,93,0.27727,34,-1.4341
ENSG00000117153,KLHL12,166,2.34541,12,-2.7541,0,-6.7582,34,-0.9194,77,0.41372
ENSG00000159346,ADIPOR1,166,1.41744,61,-0.6749,72,-0.2542,26,-1.8210,76,-0.1959
ENSG00000159348,CYB5R1,166,1.51150,24,-2.2107,19,-2.2377,79,-0.0498,118,0.72021
ENSG00000163444,TMEM183A,166,1.83252,28,-1.7589,20,-1.9357,49,-0.6091,85,0.29486
ENSG00000163485,ADORA1,166,1.42989,41,-1.3791,199,1.50296,65,-0.4038,21,-2.2710
ENSG00000159388,BTG2,785,4.17995,56,-2.3267,16,-3.8466,100,-1.1465,8,-4.9510
ENSG00000058668,ATP2B4,166,0.63926,46,-1.7647,41,-1.6529,164,0.52265,201,1.05995
ENSG00000182004,SNRPE,166,1.73117,40,-1.1994,67,-0.1861,70,-0.1187,45,-0.9075
ENSG00000143850,PLEKHA6,166,1.83911,23,-2.0280,76,0.07589,26,-1.5745,75,0.05269
ENSG00000198625,MDM4,166,1.88270,36,-1.2910,95,0.46473,45,-0.7105,32,-1.3756
ENSG00000163531,NFASC,166,0.38050,82,-0.9726,307,1.42234,94,-0.5841,121,-0.2113
ENSG00000184144,CNTN2,166,-1.2143,282,-0.3647,1627,3.21371,58,-2.6766,82,-2.3085
ENSG00000133059,DSTYK,166,1.11763,53,-1.1569,111,0.24352,48,-1.0731,108,0.21577
ENSG00000133069,TMCC2,166,0.72675,72,-0.9007,354,2.05938,28,-2.1423,50,-1.4006
ENSG00000117266,CDK18,166,-0.4779,167,-0.5311,1029,3.15717,29,-3.0346,29,-3.1840
ENSG00000069275,NUCKS1,166,-1.7007,490,0.15812,745,0.82401,730,0.78922,415,-0.1724
ENSG00000266028,SRGAP2,166,2.31170,23,-1.8457,31,-1.0875,58,-0.1054,37,-0.9133
ENSG00000162889,MAPKAPK2,166,2.13777,24,-1.8304,73,0.17544,63,-0.0760,26,-1.5301
ENSG00000196352,CD55,166,1.84481,17,-2.5347,18,-2.0880,12,-2.6390,120,1.01376
ENSG00000117335,CD46,166,1.50697,47,-1.0815,84,0.04220,34,-1.3751,74,-0.1858
ENSG00000076356,PLXNA2,166,2.48914,21,-1.8939,0,-6.2434,24,-1.3926,58,-0.0326
ENSG00000123684,LPGAT1,166,1.80126,44,-0.9877,38,-1.0216,41,-0.9112,59,-0.3864
ENSG00000066027,PPP2R5A,166,2.28718,25,-1.7173,19,-1.7854,105,0.86097,18,-2.0246
ENSG00000117691,NENF,166,-0.4078,223,0.15353,469,1.41925,153,-0.4842,124,-0.8992
ENSG00000117697,NSL1,166,2.04919,19,-2.2142,100,0.64663,42,-0.7427,39,-0.9640
ENSG00000162769,FLVCR1,166,2.09456,13,-2.8069,22,-1.7131,12,-2.6010,98,0.76470
ENSG00000136628,EPRS,166,1.23290,60,-0.8274,36,-1.4282,44,-1.1449,116,0.44862
ENSG00000118873,RAB3GAP2,166,1.18089,38,-1.6455,80,-0.2447,51,-0.9485,132,0.67212
ENSG00000154305,MIA3,166,1.64992,26,-1.9950,68,-0.2177,59,-0.4451,82,0.10178
ENSG00000186063,AIDA,166,1.26642,53,-1.0265,20,-2.3002,100,0.16680,101,0.20527
ENSG00000162819,BROX,166,1.94938,23,-1.9713,73,0.06143,91,0.43896,32,-1.3303
ENSG00000143502,SUSD4,166,2.22565,12,-2.8536,0,-7.4115,18,-1.9025,95,0.78718
ENSG00000162909,CAPN2,166,1.29670,44,-1.3317,117,0.45434,136,0.70814,42,-1.2681
ENSG00000143514,TP53BP2,166,2.05425,19,-2.2697,30,-1.2667,147,1.33910,22,-1.8437
ENSG00000143753,DEGS1,166,1.14182,44,-1.4310,136,0.60093,74,-0.4003,90,-0.0953
ENSG00000162923,WDR26,166,1.66583,32,-1.6069,55,-0.5430,47,-0.7774,82,0.11673
ENSG00000154380,ENAH,166,0.52738,98,-0.5064,33,-2.0335,202,0.78783,137,0.15099
ENSG00000143742,SRP9,166,-0.1933,108,-1.0300,177,-0.0666,373,1.21122,226,0.38931
ENSG00000143819,EPHX1,166,0.80773,70,-0.9037,79,-0.5248,251,1.43555,61,-1.0251
ENSG00000196187,TMEM63A,166,0.40313,90,-0.7888,570,2.82912,25,-2.5504,6,-4.8185
ENSG00000143811,PYCR2,166,1.21732,48,-1.2419,26,-1.9418,112,0.32737,107,0.29270
ENSG00000163041,H3F3A,166,-0.6259,225,-0.1000,480,1.22271,369,0.75096,134,-0.9864
ENSG00000182827,ACBD3,166,1.81351,32,-1.5109,33,-1.2541,65,-0.1921,66,-0.1813
ENSG00000143799,PARP1,166,0.13106,106,-0.7458,328,1.29928,130,-0.2799,141,-0.1621
ENSG00000143772,ITPKB,166,0.26141,136,-0.1231,142,-0.0290,362,1.62631,27,-2.6806
ENSG00000143776,CDC42BPA,166,0.77062,88,-0.5040,49,-1.2893,110,-0.0349,128,0.25481
ENSG00000143761,ARF1,166,-0.6460,122,-1.2802,251,0.08505,198,-0.3000,501,1.60883
ENSG00000162910,MRPL55,166,1.37326,39,-1.4852,38,-1.2776,109,0.37913,91,0.09861
ENSG00000143774,GUK1,166,-0.6702,243,0.00567,369,0.70329,245,0.01816,253,0.08122
ENSG00000198835,GJC2,166,0.50999,68,-1.2037,583,3.04552,2,-5.8096,12,-3.6449
ENSG00000168159,RNF187,166,-0.6660,137,-1.1002,168,-0.5788,303,0.37616,480,1.46814
ENSG00000116574,RHOU,166,1.09692,64,-0.8088,218,1.41014,101,0.06592,14,-3.0402
ENSG00000168118,RAB4A,166,0.85082,59,-1.1682,149,0.52635,73,-0.6102,121,0.22000
ENSG00000154429,CCSAP,166,2.08940,26,-1.7404,73,0.15088,42,-0.7421,39,-0.9387
ENSG00000177614,PGBD5,166,1.79861,14,-2.8389,150,1.22189,38,-1.0438,51,-0.6582
ENSG00000135744,AGT,166,-0.7845,152,-1.0400,56,-2.3271,1366,3.49636,61,-2.3618
ENSG00000119280,C1orf198,166,0.37446,90,-0.8143,484,2.37981,128,-0.0946,5,-4.9147
ENSG00000182118,FAM89A,166,2.38901,30,-1.3303,17,-1.9083,78,0.40905,16,-2.1592
ENSG00000116906,GNPAT,166,1.56669,39,-1.3441,100,0.36092,61,-0.4433,56,-0.6443
ENSG00000135766,EGLN1,166,1.37518,37,-1.5750,101,0.25859,119,0.53884,57,-0.7310
ENSG00000116918,TSNAX,166,1.54503,38,-1.4312,28,-1.6008,64,-0.3744,95,0.30886
ENSG00000116991,SIPA1L2,166,2.29611,22,-1.8952,27,-1.2798,15,-2.1379,62,-0.0098
ENSG00000135778,NTPCR,166,1.60042,34,-1.5730,25,-1.7412,71,-0.1702,91,0.26745
ENSG00000135749,PCNX2,166,2.53043,23,-1.7243,22,-1.4766,25,-1.3066,41,-0.6422
ENSG00000135750,KCNK1,166,1.60063,31,-1.6941,233,1.95573,9,-3.2444,22,-2.1030
ENSG00000168264,IRF2BP2,166,0.56755,91,-0.6279,154,0.35748,207,0.86625,75,-0.8791
ENSG00000173726,TOMM20,736,1.52729,167,-1.4598,215,-0.8185,181,-1.0857,444,0.39262
ENSG00000054267,ARID4B,166,0.55275,119,-0.1026,162,0.43169,128,0.04902,72,-0.9587
ENSG00000152904,GGPS1,166,2.29965,25,-1.6938,26,-1.3453,39,-0.7333,46,-0.5337
ENSG00000168243,GNG4,166,1.49771,26,-2.0604,0,-7.7627,62,-0.4417,134,0.98707
ENSG00000116977,LGALS8,166,2.09366,20,-2.1710,35,-0.9983,18,-2.0224,79,0.31244
ENSG00000198626,RYR2,166,2.67260,22,-1.7101,12,-2.3381,13,-2.2519,44,-0.4583
ENSG00000270188,MTRNR2L11,166,1.66674,93,0.41134,14,-2.5479,33,-1.2889,19,-2.2853
ENSG00000155816,FMN2,166,2.29811,12,-2.7773,0,-7.3804,116,1.03548,40,-0.7749
ENSG00000091483,FH,166,2.11866,37,-1.1207,42,-0.7169,29,-1.2701,41,-0.8190
ENSG00000143702,CEP170,166,0.75916,72,-0.8816,197,0.94700,73,-0.6756,98,-0.2489
ENSG00000054282,SDCCAG8,166,2.01919,46,-0.8008,15,-2.2464,88,0.41585,22,-1.8859
ENSG00000117020,AKT3,166,1.57942,43,-1.1706,2,-5.4785,98,0.33227,78,-0.0279
ENSG00000179456,ZBTB18,166,2.24170,25,-1.7039,36,-0.8962,52,-0.3192,39,-0.8326
ENSG00000035687,ADSS,166,1.72891,34,-1.5052,93,0.34192,37,-1.0905,58,-0.4636
ENSG00000203667,COX20,166,0.83476,86,-0.4750,44,-1.4024,147,0.49036,100,-0.1625
ENSG00000153187,HNRNPU,166,-0.4409,142,-0.7967,307,0.61555,330,0.74076,257,0.36581
ENSG00000162852,CNST,166,2.17563,9,-3.3530,64,-0.0161,24,-1.5465,70,0.13513
ENSG00000143653,SCCPDH,166,0.86382,49,-1.4748,296,1.81036,79,-0.4844,57,-1.0857
ENSG00000153207,AHCTF1,166,2.35272,16,-2.3425,51,-0.2946,67,0.13355,29,-1.3027
ENSG00000143727,ACP1,166,1.56298,29,-1.8355,112,0.55786,51,-0.7070,69,-0.2582
ENSG00000151353,TMEM18,166,2.23719,28,-1.5034,44,-0.5765,52,-0.3370,31,-1.2272
ENSG00000186487,MYT1L,166,1.89854,27,-1.7896,9,-3.0860,14,-2.4692,103,0.72830
ENSG00000171853,TRAPPC12,166,2.02437,16,-2.5084,74,0.13547,78,0.21523,41,-0.8818
ENSG00000182551,ADI1,166,0.71224,75,-0.8523,272,1.50153,88,-0.4374,61,-1.0896
